TotalLoad,year,month,date,hour
3208.409912,2021,01,07,13
3154.129883,2021,01,07,14
3240.040039,2021,01,07,15
3466.929932,2021,01,07,16
3314.23999,2021,01,07,17
3108.870117,2021,01,07,18
2922.830078,2021,01,07,19
2756.47998,2021,01,07,20
2601.629883,2021,01,07,21
2409.649902,2021,01,07,22
2290.320068,2021,01,07,23
2227.75,2021,01,08,00
2204.060059,2021,01,08,01
2192.860107,2021,01,08,02
2239.469971,2021,01,08,03
2362.830078,2021,01,08,04
2698.76001,2021,01,08,05
3128.459961,2021,01,08,06
3273.560059,2021,01,08,07
3262.629883,2021,01,08,08
3283.679932,2021,01,08,09
3248.72998,2021,01,08,10
3112.350098,2021,01,08,11
3049.879883,2021,01,08,12
2944.47998,2021,01,08,13
2871.939941,2021,01,08,14
2998.320068,2021,01,08,15
3215.139893,2021,01,08,16
3116.76001,2021,01,08,17
2853.370117,2021,01,08,18
2669.899902,2021,01,08,19
2533.340088,2021,01,08,20
2389.379883,2021,01,08,21
2249.159912,2021,01,08,22
2155.639893,2021,01,08,23
2086.810059,2021,01,09,00
2050.52002,2021,01,09,01
2046.47998,2021,01,09,02
2048.929932,2021,01,09,03
2118.689941,2021,01,09,04
2224.570068,2021,01,09,05
2400.120117,2021,01,09,06
2567.169922,2021,01,09,07
2668.659912,2021,01,09,08
2717.389893,2021,01,09,09
2707.929932,2021,01,09,10
2661.580078,2021,01,09,11
2664.929932,2021,01,09,12
2666.659912,2021,01,09,13
2660.060059,2021,01,09,14
2769.429932,2021,01,09,15
3018.290039,2021,01,09,16
2933.830078,2021,01,09,17
2696.48999,2021,01,09,18
2572.370117,2021,01,09,19
2475.290039,2021,01,09,20
2355.040039,2021,01,09,21
2257.219971,2021,01,09,22
2167.879883,2021,01,09,23
2114.590088,2021,01,10,00
2068.810059,2021,01,10,01
2063.01001,2021,01,10,02
2052.689941,2021,01,10,03
2102.199951,2021,01,10,04
2160.350098,2021,01,10,05
2263.26001,2021,01,10,06
2383.27002,2021,01,10,07
2580.48999,2021,01,10,08
2658.72998,2021,01,10,09
2672.530029,2021,01,10,10
2681.889893,2021,01,10,11
2658.219971,2021,01,10,12
2606.459961,2021,01,10,13
2637.169922,2021,01,10,14
2750.469971,2021,01,10,15
3050.969971,2021,01,10,16
2964.139893,2021,01,10,17
2761.100098,2021,01,10,18
2692.570068,2021,01,10,19
2537.419922,2021,01,10,20
2354.080078,2021,01,10,21
2222.73999,2021,01,10,22
2298.620117,2021,01,10,23
2306.959961,2021,01,11,00
2295.120117,2021,01,11,01
2290.709961,2021,01,11,02
2340.090088,2021,01,11,03
2462.090088,2021,01,11,04
2756.800049,2021,01,11,05
3186.540039,2021,01,11,06
3369.679932,2021,01,11,07
3360.959961,2021,01,11,08
3389.26001,2021,01,11,09
3383.179932,2021,01,11,10
3288.0,2021,01,11,11
3288.26001,2021,01,11,12
3279.530029,2021,01,11,13
3269.780029,2021,01,11,14
3339.01001,2021,01,11,15
3563.97998,2021,01,11,16
3343.629883,2021,01,11,17
3034.070068,2021,01,11,18
2796.429932,2021,01,11,19
2701.209961,2021,01,11,20
2584.590088,2021,01,11,21
2379.139893,2021,01,11,22
2383.189941,2021,01,11,23
2320.469971,2021,01,12,00
2384.97998,2021,01,12,01
2429.100098,2021,01,12,02
2389.580078,2021,01,12,03
2511.290039,2021,01,12,04
2775.090088,2021,01,12,05
3204.159912,2021,01,12,06
3332.129883,2021,01,12,07
3251.879883,2021,01,12,08
3280.409912,2021,01,12,09
3244.360107,2021,01,12,10
3198.399902,2021,01,12,11
3233.649902,2021,01,12,12
3225.370117,2021,01,12,13
3173.850098,2021,01,12,14
3228.939941,2021,01,12,15
3500.199951,2021,01,12,16
3362.320068,2021,01,12,17
3177.379883,2021,01,12,18
3057.040039,2021,01,12,19
2890.600098,2021,01,12,20
2705.580078,2021,01,12,21
2476.77002,2021,01,12,22
2360.040039,2021,01,12,23
2327.629883,2021,01,13,00
2385.899902,2021,01,13,01
2378.939941,2021,01,13,02
2483.48999,2021,01,13,03
2640.120117,2021,01,13,04
2896.159912,2021,01,13,05
3308.060059,2021,01,13,06
3498.75,2021,01,13,07
3433.179932,2021,01,13,08
3425.73999,2021,01,13,09
3461.159912,2021,01,13,10
3369.850098,2021,01,13,11
3387.699951,2021,01,13,12
3336.409912,2021,01,13,13
3240.290039,2021,01,13,14
3363.409912,2021,01,13,15
3627.399902,2021,01,13,16
3483.850098,2021,01,13,17
3231.879883,2021,01,13,18
3061.77002,2021,01,13,19
2935.600098,2021,01,13,20
2763.459961,2021,01,13,21
2588.649902,2021,01,13,22
2451.72998,2021,01,13,23
2462.399902,2021,01,14,00
2400.149902,2021,01,14,01
2343.600098,2021,01,14,02
2441.719971,2021,01,14,03
2488.790039,2021,01,14,04
2821.840088,2021,01,14,05
3161.97998,2021,01,14,06
3342.389893,2021,01,14,07
3335.350098,2021,01,14,08
3407.699951,2021,01,14,09
3413.600098,2021,01,14,10
3348.0,2021,01,14,11
3315.969971,2021,01,14,12
3292.810059,2021,01,14,13
3216.709961,2021,01,14,14
3291.679932,2021,01,14,15
3543.699951,2021,01,14,16
3401.860107,2021,01,14,17
3160.280029,2021,01,14,18
2972.22998,2021,01,14,19
2822.790039,2021,01,14,20
2609.899902,2021,01,14,21
2436.459961,2021,01,14,22
2344.379883,2021,01,14,23
2293.679932,2021,01,15,00
2265.22998,2021,01,15,01
2264.73999,2021,01,15,02
2320.72998,2021,01,15,03
2470.77002,2021,01,15,04
2831.780029,2021,01,15,05
3244.560059,2021,01,15,06
3389.469971,2021,01,15,07
3347.060059,2021,01,15,08
3404.209961,2021,01,15,09
3389.51001,2021,01,15,10
3275.629883,2021,01,15,11
3174.060059,2021,01,15,12
3109.310059,2021,01,15,13
3085.98999,2021,01,15,14
3194.72998,2021,01,15,15
3396.23999,2021,01,15,16
3275.419922,2021,01,15,17
3006.280029,2021,01,15,18
2855.110107,2021,01,15,19
2724.209961,2021,01,15,20
2589.280029,2021,01,15,21
2467.360107,2021,01,15,22
2392.860107,2021,01,15,23
2342.22998,2021,01,16,00
2310.860107,2021,01,16,01
2312.02002,2021,01,16,02
2323.47998,2021,01,16,03
2363.26001,2021,01,16,04
2500.790039,2021,01,16,05
2671.300049,2021,01,16,06
2810.159912,2021,01,16,07
2870.52002,2021,01,16,08
2879.669922,2021,01,16,09
2886.370117,2021,01,16,10
2831.899902,2021,01,16,11
2805.590088,2021,01,16,12
2812.469971,2021,01,16,13
2824.399902,2021,01,16,14
3002.75,2021,01,16,15
3312.860107,2021,01,16,16
3223.0,2021,01,16,17
2983.350098,2021,01,16,18
2825.689941,2021,01,16,19
2660.98999,2021,01,16,20
2510.830078,2021,01,16,21
2390.600098,2021,01,16,22
2277.909912,2021,01,16,23
2196.280029,2021,01,17,00
2156.030029,2021,01,17,01
2138.5,2021,01,17,02
2160.550049,2021,01,17,03
2209.439941,2021,01,17,04
2312.0,2021,01,17,05
2467.51001,2021,01,17,06
2654.040039,2021,01,17,07
2770.830078,2021,01,17,08
2796.169922,2021,01,17,09
2765.97998,2021,01,17,10
2732.98999,2021,01,17,11
2687.51001,2021,01,17,12
2667.899902,2021,01,17,13
2710.72998,2021,01,17,14
2866.959961,2021,01,17,15
3189.76001,2021,01,17,16
3117.050049,2021,01,17,17
2903.169922,2021,01,17,18
2749.0,2021,01,17,19
2615.23999,2021,01,17,20
2495.530029,2021,01,17,21
2361.590088,2021,01,17,22
2265.870117,2021,01,17,23
2238.159912,2021,01,18,00
2215.959961,2021,01,18,01
2227.050049,2021,01,18,02
2287.26001,2021,01,18,03
2444.26001,2021,01,18,04
2801.929932,2021,01,18,05
3203.449951,2021,01,18,06
3382.149902,2021,01,18,07
3403.030029,2021,01,18,08
3468.76001,2021,01,18,09
3499.929932,2021,01,18,10
3489.580078,2021,01,18,11
3432.540039,2021,01,18,12
3431.52002,2021,01,18,13
3352.370117,2021,01,18,14
3264.679932,2021,01,18,15
3520.939941,2021,01,18,16
3352.860107,2021,01,18,17
3140.590088,2021,01,18,18
2948.110107,2021,01,18,19
2796.98999,2021,01,18,20
2636.080078,2021,01,18,21
2549.209961,2021,01,18,22
2451.27002,2021,01,18,23
2392.090088,2021,01,19,00
2340.290039,2021,01,19,01
2341.76001,2021,01,19,02
2373.23999,2021,01,19,03
2502.340088,2021,01,19,04
2795.179932,2021,01,19,05
3226.169922,2021,01,19,06
3369.98999,2021,01,19,07
3312.320068,2021,01,19,08
3380.350098,2021,01,19,09
3369.409912,2021,01,19,10
3319.899902,2021,01,19,11
3338.389893,2021,01,19,12
3294.580078,2021,01,19,13
3204.090088,2021,01,19,14
3273.679932,2021,01,19,15
3526.060059,2021,01,19,16
3360.120117,2021,01,19,17
3096.449951,2021,01,19,18
2908.439941,2021,01,19,19
2770.100098,2021,01,19,20
2617.939941,2021,01,19,21
2457.5,2021,01,19,22
2369.379883,2021,01,19,23
2360.409912,2021,01,20,00
2328.52002,2021,01,20,01
2337.689941,2021,01,20,02
2447.679932,2021,01,20,03
2654.98999,2021,01,20,04
2969.110107,2021,01,20,05
3357.370117,2021,01,20,06
3505.350098,2021,01,20,07
3455.050049,2021,01,20,08
3536.909912,2021,01,20,09
3508.790039,2021,01,20,10
3503.030029,2021,01,20,11
3458.72998,2021,01,20,12
3431.699951,2021,01,20,13
3310.02002,2021,01,20,14
3427.23999,2021,01,20,15
3621.199951,2021,01,20,16
3473.159912,2021,01,20,17
3200.860107,2021,01,20,18
2968.51001,2021,01,20,19
2797.909912,2021,01,20,20
2615.51001,2021,01,20,21
2479.060059,2021,01,20,22
2455.290039,2021,01,20,23
2361.699951,2021,01,21,00
2334.01001,2021,01,21,01
2316.689941,2021,01,21,02
2357.5,2021,01,21,03
2455.570068,2021,01,21,04
2724.5,2021,01,21,05
3129.139893,2021,01,21,06
3361.699951,2021,01,21,07
3397.159912,2021,01,21,08
3398.090088,2021,01,21,09
3375.169922,2021,01,21,10
3295.969971,2021,01,21,11
3215.129883,2021,01,21,12
3218.800049,2021,01,21,13
3156.350098,2021,01,21,14
3248.709961,2021,01,21,15
3541.5,2021,01,21,16
3399.580078,2021,01,21,17
3064.639893,2021,01,21,18
2884.060059,2021,01,21,19
2782.949951,2021,01,21,20
2625.429932,2021,01,21,21
2487.51001,2021,01,21,22
2353.550049,2021,01,21,23
2319.090088,2021,01,22,00
2304.290039,2021,01,22,01
2309.639893,2021,01,22,02
2297.199951,2021,01,22,03
2495.370117,2021,01,22,04
2890.639893,2021,01,22,05
3328.679932,2021,01,22,06
3393.97998,2021,01,22,07
3331.320068,2021,01,22,08
3329.060059,2021,01,22,09
3257.110107,2021,01,22,10
3274.879883,2021,01,22,11
3225.590088,2021,01,22,12
2871.860107,2021,01,22,13
2559.300049,2021,01,22,14
2801.47998,2021,01,22,15
3393.51001,2021,01,22,16
3232.199951,2021,01,22,17
2936.429932,2021,01,22,18
2741.290039,2021,01,22,19
2617.77002,2021,01,22,20
2483.110107,2021,01,22,21
2338.929932,2021,01,22,22
2191.350098,2021,01,22,23
2132.73999,2021,01,23,00
2146.620117,2021,01,23,01
2106.399902,2021,01,23,02
2077.310059,2021,01,23,03
2129.879883,2021,01,23,04
2269.379883,2021,01,23,05
2463.149902,2021,01,23,06
2632.159912,2021,01,23,07
2728.560059,2021,01,23,08
2753.159912,2021,01,23,09
2736.580078,2021,01,23,10
2672.110107,2021,01,23,11
2609.639893,2021,01,23,12
2596.110107,2021,01,23,13
2613.429932,2021,01,23,14
2748.340088,2021,01,23,15
3047.469971,2021,01,23,16
2975.399902,2021,01,23,17
2718.679932,2021,01,23,18
2554.280029,2021,01,23,19
2405.72998,2021,01,23,20
2281.939941,2021,01,23,21
2155.469971,2021,01,23,22
2071.070068,2021,01,23,23
2035.579956,2021,01,24,00
1995.930054,2021,01,24,01
1989.300049,2021,01,24,02
2011.530029,2021,01,24,03
2068.699951,2021,01,24,04
2166.709961,2021,01,24,05
2324.419922,2021,01,24,06
2476.030029,2021,01,24,07
2587.870117,2021,01,24,08
2628.649902,2021,01,24,09
2640.48999,2021,01,24,10
2618.47998,2021,01,24,11
2585.340088,2021,01,24,12
2577.310059,2021,01,24,13
2593.070068,2021,01,24,14
2733.540039,2021,01,24,15
3088.649902,2021,01,24,16
3029.389893,2021,01,24,17
2802.060059,2021,01,24,18
2660.26001,2021,01,24,19
2524.689941,2021,01,24,20
2386.52002,2021,01,24,21
2274.719971,2021,01,24,22
2183.899902,2021,01,24,23
2140.02002,2021,01,25,00
2116.810059,2021,01,25,01
2140.639893,2021,01,25,02
2204.060059,2021,01,25,03
2365.27002,2021,01,25,04
2728.590088,2021,01,25,05
3163.679932,2021,01,25,06
3320.800049,2021,01,25,07
3283.280029,2021,01,25,08
3297.060059,2021,01,25,09
3281.149902,2021,01,25,10
3195.5,2021,01,25,11
3167.580078,2021,01,25,12
3100.379883,2021,01,25,13
3024.399902,2021,01,25,14
3124.98999,2021,01,25,15
3458.860107,2021,01,25,16
3353.23999,2021,01,25,17
3090.300049,2021,01,25,18
2931.060059,2021,01,25,19
2783.550049,2021,01,25,20
2622.179932,2021,01,25,21
2469.340088,2021,01,25,22
2364.669922,2021,01,25,23
2311.25,2021,01,26,00
2287.800049,2021,01,26,01
2302.300049,2021,01,26,02
2354.879883,2021,01,26,03
2497.330078,2021,01,26,04
2843.360107,2021,01,26,05
3274.25,2021,01,26,06
3404.560059,2021,01,26,07
3380.899902,2021,01,26,08
3366.689941,2021,01,26,09
3299.800049,2021,01,26,10
3206.560059,2021,01,26,11
3166.51001,2021,01,26,12
3090.25,2021,01,26,13
3000.959961,2021,01,26,14
3085.830078,2021,01,26,15
3417.399902,2021,01,26,16
3301.820068,2021,01,26,17
3097.459961,2021,01,26,18
2920.159912,2021,01,26,19
2825.159912,2021,01,26,20
2653.389893,2021,01,26,21
2491.969971,2021,01,26,22
2315.0,2021,01,26,23
2273.399902,2021,01,27,00
2248.419922,2021,01,27,01
2255.659912,2021,01,27,02
2293.280029,2021,01,27,03
2436.360107,2021,01,27,04
2776.860107,2021,01,27,05
3219.790039,2021,01,27,06
3383.280029,2021,01,27,07
3357.860107,2021,01,27,08
3371.889893,2021,01,27,09
3370.22998,2021,01,27,10
3331.51001,2021,01,27,11
3311.080078,2021,01,27,12
3283.149902,2021,01,27,13
3201.22998,2021,01,27,14
3279.27002,2021,01,27,15
3501.01001,2021,01,27,16
3294.389893,2021,01,27,17
3064.860107,2021,01,27,18
2946.610107,2021,01,27,19
2810.5,2021,01,27,20
2626.459961,2021,01,27,21
2436.22998,2021,01,27,22
2299.870117,2021,01,27,23
2262.679932,2021,01,28,00
2255.22998,2021,01,28,01
2235.27002,2021,01,28,02
2288.899902,2021,01,28,03
2482.919922,2021,01,28,04
2814.320068,2021,01,28,05
3274.939941,2021,01,28,06
3410.0,2021,01,28,07
3399.050049,2021,01,28,08
3408.439941,2021,01,28,09
3349.72998,2021,01,28,10
3249.389893,2021,01,28,11
3220.540039,2021,01,28,12
3183.179932,2021,01,28,13
3142.790039,2021,01,28,14
3209.070068,2021,01,28,15
3541.689941,2021,01,28,16
3415.639893,2021,01,28,17
3208.790039,2021,01,28,18
3032.070068,2021,01,28,19
2874.550049,2021,01,28,20
2703.72998,2021,01,28,21
2527.629883,2021,01,28,22
2443.379883,2021,01,28,23
2433.100098,2021,01,29,00
2410.580078,2021,01,29,01
2429.399902,2021,01,29,02
2504.310059,2021,01,29,03
2641.899902,2021,01,29,04
2949.439941,2021,01,29,05
3339.76001,2021,01,29,06
3474.580078,2021,01,29,07
3453.219971,2021,01,29,08
3447.290039,2021,01,29,09
3421.48999,2021,01,29,10
3309.840088,2021,01,29,11
3208.840088,2021,01,29,12
3175.030029,2021,01,29,13
3095.840088,2021,01,29,14
3125.719971,2021,01,29,15
3404.530029,2021,01,29,16
3308.090088,2021,01,29,17
3017.669922,2021,01,29,18
2818.52002,2021,01,29,19
2672.280029,2021,01,29,20
2534.879883,2021,01,29,21
2411.300049,2021,01,29,22
2330.590088,2021,01,29,23
2259.189941,2021,01,30,00
2258.600098,2021,01,30,01
2261.899902,2021,01,30,02
2303.620117,2021,01,30,03
2371.5,2021,01,30,04
2444.330078,2021,01,30,05
2590.100098,2021,01,30,06
2731.51001,2021,01,30,07
2791.98999,2021,01,30,08
2800.649902,2021,01,30,09
2732.719971,2021,01,30,10
2646.719971,2021,01,30,11
2590.090088,2021,01,30,12
2567.439941,2021,01,30,13
2570.870117,2021,01,30,14
2734.780029,2021,01,30,15
3118.219971,2021,01,30,16
3072.659912,2021,01,30,17
2796.77002,2021,01,30,18
2617.580078,2021,01,30,19
2505.77002,2021,01,30,20
2378.209961,2021,01,30,21
2238.070068,2021,01,30,22
2191.060059,2021,01,30,23
2122.310059,2021,01,31,00
2110.050049,2021,01,31,01
2104.72998,2021,01,31,02
2142.070068,2021,01,31,03
2196.280029,2021,01,31,04
2286.149902,2021,01,31,05
2425.070068,2021,01,31,06
2566.370117,2021,01,31,07
2598.350098,2021,01,31,08
2585.189941,2021,01,31,09
2541.959961,2021,01,31,10
2475.810059,2021,01,31,11
2462.300049,2021,01,31,12
2451.98999,2021,01,31,13
2486.659912,2021,01,31,14
2676.399902,2021,01,31,15
2924.110107,2021,01,31,16
2852.48999,2021,01,31,17
2729.25,2021,01,31,18
2675.669922,2021,01,31,19
2540.649902,2021,01,31,20
2417.530029,2021,01,31,21
2273.030029,2021,01,31,22
2231.110107,2021,01,31,23
2224.620117,2021,02,01,00
2234.050049,2021,02,01,01
2261.219971,2021,02,01,02
2331.5,2021,02,01,03
2506.25,2021,02,01,04
2859.100098,2021,02,01,05
3282.48999,2021,02,01,06
3407.409912,2021,02,01,07
3373.27002,2021,02,01,08
3389.75,2021,02,01,09
3353.280029,2021,02,01,10
3251.429932,2021,02,01,11
3186.060059,2021,02,01,12
3137.0,2021,02,01,13
3046.439941,2021,02,01,14
3083.820068,2021,02,01,15
3465.459961,2021,02,01,16
3411.850098,2021,02,01,17
3198.790039,2021,02,01,18
3008.5,2021,02,01,19
2883.47998,2021,02,01,20
2715.649902,2021,02,01,21
2555.26001,2021,02,01,22
2459.149902,2021,02,01,23
2427.48999,2021,02,02,00
2435.820068,2021,02,02,01
2460.399902,2021,02,02,02
2522.48999,2021,02,02,03
2672.51001,2021,02,02,04
3004.51001,2021,02,02,05
3393.669922,2021,02,02,06
3549.800049,2021,02,02,07
3500.689941,2021,02,02,08
3470.909912,2021,02,02,09
3410.330078,2021,02,02,10
3314.25,2021,02,02,11
3295.090088,2021,02,02,12
3309.22998,2021,02,02,13
3233.860107,2021,02,02,14
3276.929932,2021,02,02,15
3574.469971,2021,02,02,16
3476.459961,2021,02,02,17
3222.540039,2021,02,02,18
3054.540039,2021,02,02,19
2890.030029,2021,02,02,20
2718.350098,2021,02,02,21
2594.600098,2021,02,02,22
2490.23999,2021,02,02,23
2430.810059,2021,02,03,00
2426.969971,2021,02,03,01
2448.070068,2021,02,03,02
2483.040039,2021,02,03,03
2632.98999,2021,02,03,04
2919.25,2021,02,03,05
3326.149902,2021,02,03,06
3446.840088,2021,02,03,07
3460.830078,2021,02,03,08
3482.139893,2021,02,03,09
3517.689941,2021,02,03,10
3450.469971,2021,02,03,11
3427.300049,2021,02,03,12
3377.800049,2021,02,03,13
3322.590088,2021,02,03,14
3357.73999,2021,02,03,15
3659.570068,2021,02,03,16
3572.02002,2021,02,03,17
3318.169922,2021,02,03,18
3137.909912,2021,02,03,19
2984.48999,2021,02,03,20
2828.209961,2021,02,03,21
2664.879883,2021,02,03,22
2569.22998,2021,02,03,23
2510.98999,2021,02,04,00
2504.429932,2021,02,04,01
2489.469971,2021,02,04,02
2586.719971,2021,02,04,03
2733.530029,2021,02,04,04
3025.919922,2021,02,04,05
3470.25,2021,02,04,06
3577.560059,2021,02,04,07
3570.409912,2021,02,04,08
3591.469971,2021,02,04,09
3579.139893,2021,02,04,10
3493.73999,2021,02,04,11
3465.23999,2021,02,04,12
3423.469971,2021,02,04,13
3312.620117,2021,02,04,14
3343.689941,2021,02,04,15
3656.860107,2021,02,04,16
3648.300049,2021,02,04,17
3382.649902,2021,02,04,18
3202.929932,2021,02,04,19
3045.870117,2021,02,04,20
2816.459961,2021,02,04,21
2648.139893,2021,02,04,22
2636.679932,2021,02,04,23
2587.459961,2021,02,05,00
2491.610107,2021,02,05,01
2512.820068,2021,02,05,02
2593.310059,2021,02,05,03
2705.080078,2021,02,05,04
3055.290039,2021,02,05,05
3454.219971,2021,02,05,06
3618.120117,2021,02,05,07
3580.620117,2021,02,05,08
3537.27002,2021,02,05,09
3486.23999,2021,02,05,10
3373.02002,2021,02,05,11
3289.669922,2021,02,05,12
3173.909912,2021,02,05,13
3151.939941,2021,02,05,14
3215.689941,2021,02,05,15
3503.26001,2021,02,05,16
3472.639893,2021,02,05,17
3198.48999,2021,02,05,18
3030.719971,2021,02,05,19
2913.040039,2021,02,05,20
2868.379883,2021,02,05,21
2782.580078,2021,02,05,22
2636.370117,2021,02,05,23
2557.870117,2021,02,06,00
2559.610107,2021,02,06,01
2543.850098,2021,02,06,02
2607.290039,2021,02,06,03
2569.709961,2021,02,06,04
2707.360107,2021,02,06,05
2859.47998,2021,02,06,06
2988.070068,2021,02,06,07
3066.52002,2021,02,06,08
3037.199951,2021,02,06,09
3158.110107,2021,02,06,10
3116.120117,2021,02,06,11
3053.820068,2021,02,06,12
3033.330078,2021,02,06,13
3049.149902,2021,02,06,14
3142.100098,2021,02,06,15
3506.98999,2021,02,06,16
3535.459961,2021,02,06,17
3240.840088,2021,02,06,18
3105.169922,2021,02,06,19
2972.709961,2021,02,06,20
2859.159912,2021,02,06,21
2766.790039,2021,02,06,22
2554.629883,2021,02,06,23
2473.030029,2021,02,07,00
2424.600098,2021,02,07,01
2445.530029,2021,02,07,02
2491.169922,2021,02,07,03
2525.72998,2021,02,07,04
2623.47998,2021,02,07,05
2943.360107,2021,02,07,06
3098.26001,2021,02,07,07
3218.580078,2021,02,07,08
3268.449951,2021,02,07,09
3207.100098,2021,02,07,10
3180.459961,2021,02,07,11
3156.800049,2021,02,07,12
3200.090088,2021,02,07,13
3178.919922,2021,02,07,14
3192.189941,2021,02,07,15
3540.959961,2021,02,07,16
3512.399902,2021,02,07,17
3369.209961,2021,02,07,18
3221.590088,2021,02,07,19
3100.459961,2021,02,07,20
2903.340088,2021,02,07,21
2840.689941,2021,02,07,22
2765.899902,2021,02,07,23
2753.439941,2021,02,08,00
2736.73999,2021,02,08,01
2743.360107,2021,02,08,02
2745.449951,2021,02,08,03
2904.719971,2021,02,08,04
3257.550049,2021,02,08,05
3696.320068,2021,02,08,06
3846.110107,2021,02,08,07
3833.75,2021,02,08,08
3849.780029,2021,02,08,09
3896.080078,2021,02,08,10
3829.629883,2021,02,08,11
3848.179932,2021,02,08,12
3790.370117,2021,02,08,13
3690.439941,2021,02,08,14
3670.23999,2021,02,08,15
3991.389893,2021,02,08,16
3882.040039,2021,02,08,17
3673.449951,2021,02,08,18
3479.379883,2021,02,08,19
3348.52002,2021,02,08,20
