TotalLoad,year,month,date,hour
1950.060059,2021,01,04,14
2066.860107,2021,01,04,15
2240.959961,2021,01,04,16
2191.399902,2021,01,04,17
2016.140015,2021,01,04,18
1851.469971,2021,01,04,19
1730.420044,2021,01,04,20
1600.219971,2021,01,04,21
1472.109985,2021,01,04,22
1428.849976,2021,01,04,23
1403.800049,2021,01,05,00
1394.52002,2021,01,05,01
1393.719971,2021,01,05,02
1431.410034,2021,01,05,03
1475.310059,2021,01,05,04
1655.73999,2021,01,05,05
1882.859985,2021,01,05,06
1989.930054,2021,01,05,07
1998.339966,2021,01,05,08
2026.72998,2021,01,05,09
2051.429932,2021,01,05,10
2032.369995,2021,01,05,11
2008.219971,2021,01,05,12
1994.930054,2021,01,05,13
1978.369995,2021,01,05,14
2083.189941,2021,01,05,15
2260.560059,2021,01,05,16
2208.550049,2021,01,05,17
2017.290039,2021,01,05,18
1864.51001,2021,01,05,19
1762.930054,2021,01,05,20
1639.849976,2021,01,05,21
1530.930054,2021,01,05,22
1419.47998,2021,01,05,23
1322.48999,2021,01,06,00
1292.849976,2021,01,06,01
1288.839966,2021,01,06,02
1313.02002,2021,01,06,03
1425.310059,2021,01,06,04
1700.97998,2021,01,06,05
1931.0,2021,01,06,06
2022.329956,2021,01,06,07
2055.879883,2021,01,06,08
2083.340088,2021,01,06,09
2096.159912,2021,01,06,10
2092.47998,2021,01,06,11
2077.889893,2021,01,06,12
2040.670044,2021,01,06,13
2031.180054,2021,01,06,14
2118.76001,2021,01,06,15
2252.350098,2021,01,06,16
2219.01001,2021,01,06,17
2030.48999,2021,01,06,18
1887.099976,2021,01,06,19
1759.150024,2021,01,06,20
1635.569946,2021,01,06,21
1508.390015,2021,01,06,22
1435.459961,2021,01,06,23
1379.810059,2021,01,07,00
1380.02002,2021,01,07,01
1365.880005,2021,01,07,02
1382.48999,2021,01,07,03
1465.650024,2021,01,07,04
1667.040039,2021,01,07,05
1913.0,2021,01,07,06
2012.319946,2021,01,07,07
2008.849976,2021,01,07,08
2021.369995,2021,01,07,09
2030.390015,2021,01,07,10
2029.709961,2021,01,07,11
2006.040039,2021,01,07,12
1983.349976,2021,01,07,13
1981.540039,2021,01,07,14
2069.889893,2021,01,07,15
2229.199951,2021,01,07,16
2164.449951,2021,01,07,17
2011.329956,2021,01,07,18
1916.099976,2021,01,07,19
1797.27002,2021,01,07,20
1664.180054,2021,01,07,21
1552.98999,2021,01,07,22
1486.949951,2021,01,07,23
1441.890015,2021,01,08,00
1399.849976,2021,01,08,01
1391.579956,2021,01,08,02
1408.800049,2021,01,08,03
1518.880005,2021,01,08,04
1670.52002,2021,01,08,05
1909.97998,2021,01,08,06
2024.949951,2021,01,08,07
2048.889893,2021,01,08,08
2058.459961,2021,01,08,09
2055.949951,2021,01,08,10
2037.189941,2021,01,08,11
2021.180054,2021,01,08,12
1988.939941,2021,01,08,13
1964.25,2021,01,08,14
2050.669922,2021,01,08,15
2182.610107,2021,01,08,16
2138.830078,2021,01,08,17
1978.01001,2021,01,08,18
1892.959961,2021,01,08,19
1755.880005,2021,01,08,20
1650.339966,2021,01,08,21
1541.140015,2021,01,08,22
1391.25,2021,01,08,23
1318.869995,2021,01,09,00
1281.569946,2021,01,09,01
1261.430054,2021,01,09,02
1268.829956,2021,01,09,03
1280.859985,2021,01,09,04
1340.709961,2021,01,09,05
1447.72998,2021,01,09,06
1558.689941,2021,01,09,07
1679.550049,2021,01,09,08
1751.359985,2021,01,09,09
1734.819946,2021,01,09,10
1712.310059,2021,01,09,11
1696.23999,2021,01,09,12
1718.829956,2021,01,09,13
1729.890015,2021,01,09,14
1878.699951,2021,01,09,15
2039.650024,2021,01,09,16
2017.51001,2021,01,09,17
1865.300049,2021,01,09,18
1743.680054,2021,01,09,19
1641.859985,2021,01,09,20
1560.650024,2021,01,09,21
1470.27002,2021,01,09,22
1440.680054,2021,01,09,23
1366.829956,2021,01,10,00
1381.920044,2021,01,10,01
1358.869995,2021,01,10,02
1351.930054,2021,01,10,03
1375.959961,2021,01,10,04
1443.609985,2021,01,10,05
1569.699951,2021,01,10,06
1670.380005,2021,01,10,07
1748.27002,2021,01,10,08
1784.040039,2021,01,10,09
1847.839966,2021,01,10,10
1891.119995,2021,01,10,11
1901.910034,2021,01,10,12
1908.619995,2021,01,10,13
1928.199951,2021,01,10,14
2012.199951,2021,01,10,15
2129.939941,2021,01,10,16
2088.030029,2021,01,10,17
1893.609985,2021,01,10,18
1760.560059,2021,01,10,19
1672.699951,2021,01,10,20
1525.170044,2021,01,10,21
1429.310059,2021,01,10,22
1450.300049,2021,01,10,23
1430.430054,2021,01,11,00
1400.280029,2021,01,11,01
1397.969971,2021,01,11,02
1395.670044,2021,01,11,03
1452.589966,2021,01,11,04
1578.060059,2021,01,11,05
1808.48999,2021,01,11,06
1956.22998,2021,01,11,07
1979.530029,2021,01,11,08
2010.27002,2021,01,11,09
2015.52002,2021,01,11,10
2021.349976,2021,01,11,11
2009.810059,2021,01,11,12
1982.680054,2021,01,11,13
1953.689941,2021,01,11,14
2036.160034,2021,01,11,15
2179.030029,2021,01,11,16
2122.72998,2021,01,11,17
2040.439941,2021,01,11,18
1889.01001,2021,01,11,19
1785.310059,2021,01,11,20
1645.01001,2021,01,11,21
1529.050049,2021,01,11,22
1410.900024,2021,01,11,23
1388.219971,2021,01,12,00
1374.640015,2021,01,12,01
1401.959961,2021,01,12,02
1400.48999,2021,01,12,03
1484.030029,2021,01,12,04
1659.949951,2021,01,12,05
1854.209961,2021,01,12,06
1962.0,2021,01,12,07
1978.75,2021,01,12,08
1965.949951,2021,01,12,09
1943.689941,2021,01,12,10
1934.280029,2021,01,12,11
1918.890015,2021,01,12,12
1921.219971,2021,01,12,13
1918.099976,2021,01,12,14
2007.089966,2021,01,12,15
2219.370117,2021,01,12,16
2168.360107,2021,01,12,17
2001.660034,2021,01,12,18
1882.920044,2021,01,12,19
1771.329956,2021,01,12,20
1668.719971,2021,01,12,21
1547.650024,2021,01,12,22
1520.650024,2021,01,12,23
1500.640015,2021,01,13,00
1467.329956,2021,01,13,01
1463.449951,2021,01,13,02
1396.400024,2021,01,13,03
1524.369995,2021,01,13,04
1652.060059,2021,01,13,05
1863.050049,2021,01,13,06
2042.52002,2021,01,13,07
2080.030029,2021,01,13,08
2125.26001,2021,01,13,09
2135.350098,2021,01,13,10
2121.419922,2021,01,13,11
2126.280029,2021,01,13,12
2092.929932,2021,01,13,13
2008.400024,2021,01,13,14
2104.040039,2021,01,13,15
2296.610107,2021,01,13,16
2239.530029,2021,01,13,17
2099.560059,2021,01,13,18
1966.680054,2021,01,13,19
1890.23999,2021,01,13,20
1816.72998,2021,01,13,21
1712.380005,2021,01,13,22
1625.719971,2021,01,13,23
1556.430054,2021,01,14,00
1496.719971,2021,01,14,01
1511.25,2021,01,14,02
1492.319946,2021,01,14,03
1576.949951,2021,01,14,04
1756.290039,2021,01,14,05
1942.079956,2021,01,14,06
2030.660034,2021,01,14,07
2056.860107,2021,01,14,08
2050.889893,2021,01,14,09
2020.719971,2021,01,14,10
1984.680054,2021,01,14,11
1982.449951,2021,01,14,12
1971.469971,2021,01,14,13
1983.369995,2021,01,14,14
2073.590088,2021,01,14,15
2258.429932,2021,01,14,16
2214.23999,2021,01,14,17
2041.849976,2021,01,14,18
1902.0,2021,01,14,19
1769.719971,2021,01,14,20
1620.02002,2021,01,14,21
1520.97998,2021,01,14,22
1436.48999,2021,01,14,23
1382.380005,2021,01,15,00
1359.25,2021,01,15,01
1359.75,2021,01,15,02
1377.380005,2021,01,15,03
1469.790039,2021,01,15,04
1692.969971,2021,01,15,05
1950.800049,2021,01,15,06
2087.5,2021,01,15,07
2083.629883,2021,01,15,08
2086.070068,2021,01,15,09
2069.219971,2021,01,15,10
2038.449951,2021,01,15,11
2000.709961,2021,01,15,12
1990.579956,2021,01,15,13
2002.359985,2021,01,15,14
2078.5,2021,01,15,15
2246.02002,2021,01,15,16
2208.570068,2021,01,15,17
2029.949951,2021,01,15,18
1875.890015,2021,01,15,19
1755.790039,2021,01,15,20
1668.430054,2021,01,15,21
1587.189941,2021,01,15,22
1496.48999,2021,01,15,23
1444.0,2021,01,16,00
1418.0,2021,01,16,01
1449.890015,2021,01,16,02
1460.02002,2021,01,16,03
1482.310059,2021,01,16,04
1520.040039,2021,01,16,05
1608.77002,2021,01,16,06
1733.0,2021,01,16,07
1813.530029,2021,01,16,08
1834.630005,2021,01,16,09
1847.719971,2021,01,16,10
1855.660034,2021,01,16,11
1848.839966,2021,01,16,12
1850.939941,2021,01,16,13
1881.119995,2021,01,16,14
1978.800049,2021,01,16,15
2173.439941,2021,01,16,16
2170.199951,2021,01,16,17
2005.72998,2021,01,16,18
1878.800049,2021,01,16,19
1815.030029,2021,01,16,20
1688.349976,2021,01,16,21
1662.390015,2021,01,16,22
1573.780029,2021,01,16,23
1480.719971,2021,01,17,00
1445.660034,2021,01,17,01
1507.329956,2021,01,17,02
1522.75,2021,01,17,03
1542.920044,2021,01,17,04
1602.839966,2021,01,17,05
1622.619995,2021,01,17,06
1682.48999,2021,01,17,07
1793.380005,2021,01,17,08
1860.469971,2021,01,17,09
1870.180054,2021,01,17,10
1843.910034,2021,01,17,11
1804.25,2021,01,17,12
1779.810059,2021,01,17,13
1789.77002,2021,01,17,14
1925.719971,2021,01,17,15
2158.610107,2021,01,17,16
2145.840088,2021,01,17,17
1996.349976,2021,01,17,18
1870.430054,2021,01,17,19
1763.77002,2021,01,17,20
1668.01001,2021,01,17,21
1560.72998,2021,01,17,22
1447.290039,2021,01,17,23
1375.829956,2021,01,18,00
1357.810059,2021,01,18,01
1390.790039,2021,01,18,02
1403.180054,2021,01,18,03
1486.51001,2021,01,18,04
1646.810059,2021,01,18,05
1915.75,2021,01,18,06
2050.659912,2021,01,18,07
2080.590088,2021,01,18,08
2087.110107,2021,01,18,09
2099.800049,2021,01,18,10
2090.189941,2021,01,18,11
2069.800049,2021,01,18,12
1982.930054,2021,01,18,13
1978.069946,2021,01,18,14
2061.659912,2021,01,18,15
2255.879883,2021,01,18,16
2204.899902,2021,01,18,17
2041.810059,2021,01,18,18
1930.569946,2021,01,18,19
1785.030029,2021,01,18,20
1643.98999,2021,01,18,21
1518.869995,2021,01,18,22
1472.349976,2021,01,18,23
1419.97998,2021,01,19,00
1413.540039,2021,01,19,01
1395.380005,2021,01,19,02
1429.109985,2021,01,19,03
1503.469971,2021,01,19,04
1666.48999,2021,01,19,05
1864.050049,2021,01,19,06
1992.609985,2021,01,19,07
2010.439941,2021,01,19,08
2031.530029,2021,01,19,09
2056.439941,2021,01,19,10
2050.280029,2021,01,19,11
2030.589966,2021,01,19,12
2008.130005,2021,01,19,13
1995.579956,2021,01,19,14
2076.23999,2021,01,19,15
2246.080078,2021,01,19,16
2162.860107,2021,01,19,17
1995.410034,2021,01,19,18
1943.780029,2021,01,19,19
1815.430054,2021,01,19,20
1681.219971,2021,01,19,21
1578.02002,2021,01,19,22
1458.859985,2021,01,19,23
1347.550049,2021,01,20,00
1315.290039,2021,01,20,01
1318.380005,2021,01,20,02
1331.829956,2021,01,20,03
1413.48999,2021,01,20,04
1598.339966,2021,01,20,05
1869.420044,2021,01,20,06
1991.680054,2021,01,20,07
1998.51001,2021,01,20,08
2014.939941,2021,01,20,09
2025.790039,2021,01,20,10
2056.419922,2021,01,20,11
2042.400024,2021,01,20,12
2010.800049,2021,01,20,13
1987.189941,2021,01,20,14
2007.280029,2021,01,20,15
2140.419922,2021,01,20,16
2116.100098,2021,01,20,17
1949.030029,2021,01,20,18
1864.75,2021,01,20,19
1659.550049,2021,01,20,20
1572.699951,2021,01,20,21
1425.380005,2021,01,20,22
1330.609985,2021,01,20,23
1313.209961,2021,01,21,00
1294.150024,2021,01,21,01
1274.949951,2021,01,21,02
1286.719971,2021,01,21,03
1368.079956,2021,01,21,04
1554.310059,2021,01,21,05
1843.209961,2021,01,21,06
1946.089966,2021,01,21,07
1912.329956,2021,01,21,08
1963.910034,2021,01,21,09
1999.099976,2021,01,21,10
1939.969971,2021,01,21,11
1882.969971,2021,01,21,12
1848.949951,2021,01,21,13
1818.0,2021,01,21,14
1898.839966,2021,01,21,15
2117.97998,2021,01,21,16
2080.419922,2021,01,21,17
2067.370117,2021,01,21,18
1913.209961,2021,01,21,19
1769.839966,2021,01,21,20
1631.160034,2021,01,21,21
1516.390015,2021,01,21,22
1407.97998,2021,01,21,23
1332.27002,2021,01,22,00
1309.079956,2021,01,22,01
1319.699951,2021,01,22,02
1338.01001,2021,01,22,03
1420.530029,2021,01,22,04
1631.439941,2021,01,22,05
1876.969971,2021,01,22,06
2005.170044,2021,01,22,07
2033.77002,2021,01,22,08
2070.290039,2021,01,22,09
1996.160034,2021,01,22,10
2006.030029,2021,01,22,11
1976.290039,2021,01,22,12
1860.73999,2021,01,22,13
1816.73999,2021,01,22,14
1903.140015,2021,01,22,15
2113.669922,2021,01,22,16
2097.860107,2021,01,22,17
1984.349976,2021,01,22,18
1846.969971,2021,01,22,19
1713.969971,2021,01,22,20
1600.030029,2021,01,22,21
1529.910034,2021,01,22,22
1482.140015,2021,01,22,23
1430.099976,2021,01,23,00
1402.109985,2021,01,23,01
1360.5,2021,01,23,02
1326.5,2021,01,23,03
1345.130005,2021,01,23,04
1439.52002,2021,01,23,05
1485.680054,2021,01,23,06
1596.109985,2021,01,23,07
1707.030029,2021,01,23,08
1764.670044,2021,01,23,09
1775.530029,2021,01,23,10
1774.369995,2021,01,23,11
1772.589966,2021,01,23,12
1752.310059,2021,01,23,13
1701.630005,2021,01,23,14
1798.439941,2021,01,23,15
2023.800049,2021,01,23,16
2024.060059,2021,01,23,17
1873.219971,2021,01,23,18
1779.26001,2021,01,23,19
1661.579956,2021,01,23,20
1574.930054,2021,01,23,21
1507.209961,2021,01,23,22
1386.5,2021,01,23,23
1347.800049,2021,01,24,00
1305.280029,2021,01,24,01
1358.160034,2021,01,24,02
1367.300049,2021,01,24,03
1378.390015,2021,01,24,04
1439.47998,2021,01,24,05
1492.560059,2021,01,24,06
1560.859985,2021,01,24,07
1673.73999,2021,01,24,08
1750.22998,2021,01,24,09
1755.810059,2021,01,24,10
1748.209961,2021,01,24,11
1753.119995,2021,01,24,12
1719.900024,2021,01,24,13
1712.939941,2021,01,24,14
1842.459961,2021,01,24,15
2036.640015,2021,01,24,16
2016.099976,2021,01,24,17
1857.02002,2021,01,24,18
1749.52002,2021,01,24,19
1636.75,2021,01,24,20
1522.339966,2021,01,24,21
1456.359985,2021,01,24,22
1391.560059,2021,01,24,23
1332.430054,2021,01,25,00
1301.810059,2021,01,25,01
1308.300049,2021,01,25,02
1329.939941,2021,01,25,03
1414.579956,2021,01,25,04
1584.939941,2021,01,25,05
1827.170044,2021,01,25,06
1943.300049,2021,01,25,07
1968.390015,2021,01,25,08
2001.699951,2021,01,25,09
2028.199951,2021,01,25,10
2029.199951,2021,01,25,11
2005.439941,2021,01,25,12
1948.650024,2021,01,25,13
1914.949951,2021,01,25,14
1992.550049,2021,01,25,15
2201.189941,2021,01,25,16
2150.5,2021,01,25,17
1971.51001,2021,01,25,18
1838.550049,2021,01,25,19
1687.349976,2021,01,25,20
1610.540039,2021,01,25,21
1512.939941,2021,01,25,22
1428.73999,2021,01,25,23
1375.170044,2021,01,26,00
1367.22998,2021,01,26,01
1373.25,2021,01,26,02
1389.98999,2021,01,26,03
1472.199951,2021,01,26,04
1655.380005,2021,01,26,05
1915.800049,2021,01,26,06
2017.660034,2021,01,26,07
2025.089966,2021,01,26,08
2038.300049,2021,01,26,09
2035.73999,2021,01,26,10
1996.849976,2021,01,26,11
1959.819946,2021,01,26,12
1934.869995,2021,01,26,13
1930.300049,2021,01,26,14
1993.880005,2021,01,26,15
2206.320068,2021,01,26,16
2153.48999,2021,01,26,17
2006.079956,2021,01,26,18
1886.660034,2021,01,26,19
1808.790039,2021,01,26,20
1685.329956,2021,01,26,21
1574.959961,2021,01,26,22
1499.619995,2021,01,26,23
1420.199951,2021,01,27,00
1394.869995,2021,01,27,01
1416.449951,2021,01,27,02
1409.849976,2021,01,27,03
1489.359985,2021,01,27,04
1689.319946,2021,01,27,05
1904.560059,2021,01,27,06
2013.650024,2021,01,27,07
2043.560059,2021,01,27,08
2086.939941,2021,01,27,09
2055.449951,2021,01,27,10
2040.959961,2021,01,27,11
2060.719971,2021,01,27,12
2044.709961,2021,01,27,13
1990.699951,2021,01,27,14
2054.320068,2021,01,27,15
2216.050049,2021,01,27,16
2129.459961,2021,01,27,17
1954.930054,2021,01,27,18
1851.079956,2021,01,27,19
1753.619995,2021,01,27,20
1697.130005,2021,01,27,21
1581.22998,2021,01,27,22
1499.569946,2021,01,27,23
1422.209961,2021,01,28,00
1401.199951,2021,01,28,01
1381.25,2021,01,28,02
1423.040039,2021,01,28,03
1461.180054,2021,01,28,04
1647.400024,2021,01,28,05
1935.040039,2021,01,28,06
2037.880005,2021,01,28,07
2046.160034,2021,01,28,08
2043.060059,2021,01,28,09
2047.579956,2021,01,28,10
2013.410034,2021,01,28,11
1995.359985,2021,01,28,12
1984.48999,2021,01,28,13
1969.400024,2021,01,28,14
2049.280029,2021,01,28,15
2293.01001,2021,01,28,16
2251.850098,2021,01,28,17
2117.47998,2021,01,28,18
1973.410034,2021,01,28,19
1853.800049,2021,01,28,20
1746.400024,2021,01,28,21
1646.630005,2021,01,28,22
1581.920044,2021,01,28,23
1559.910034,2021,01,29,00
1542.109985,2021,01,29,01
1552.27002,2021,01,29,02
1569.050049,2021,01,29,03
1628.420044,2021,01,29,04
1762.939941,2021,01,29,05
1988.790039,2021,01,29,06
2084.879883,2021,01,29,07
2116.590088,2021,01,29,08
2132.169922,2021,01,29,09
2142.409912,2021,01,29,10
2103.580078,2021,01,29,11
2065.76001,2021,01,29,12
2072.26001,2021,01,29,13
2041.719971,2021,01,29,14
2084.330078,2021,01,29,15
2256.959961,2021,01,29,16
2218.76001,2021,01,29,17
2091.469971,2021,01,29,18
1938.780029,2021,01,29,19
1807.119995,2021,01,29,20
1722.300049,2021,01,29,21
1611.869995,2021,01,29,22
1582.140015,2021,01,29,23
1533.089966,2021,01,30,00
1504.180054,2021,01,30,01
1503.890015,2021,01,30,02
1506.459961,2021,01,30,03
1531.199951,2021,01,30,04
1608.890015,2021,01,30,05
1714.300049,2021,01,30,06
1783.380005,2021,01,30,07
1819.099976,2021,01,30,08
1858.829956,2021,01,30,09
1878.829956,2021,01,30,10
1882.709961,2021,01,30,11
1838.079956,2021,01,30,12
1787.819946,2021,01,30,13
1796.569946,2021,01,30,14
1882.76001,2021,01,30,15
2110.070068,2021,01,30,16
2105.429932,2021,01,30,17
1930.119995,2021,01,30,18
1789.180054,2021,01,30,19
1775.209961,2021,01,30,20
1718.709961,2021,01,30,21
1608.579956,2021,01,30,22
1532.339966,2021,01,30,23
1474.290039,2021,01,31,00
1428.01001,2021,01,31,01
1421.339966,2021,01,31,02
1428.97998,2021,01,31,03
1444.910034,2021,01,31,04
1517.859985,2021,01,31,05
1581.01001,2021,01,31,06
1700.030029,2021,01,31,07
1813.449951,2021,01,31,08
1801.060059,2021,01,31,09
1820.689941,2021,01,31,10
1786.22998,2021,01,31,11
1752.339966,2021,01,31,12
1742.680054,2021,01,31,13
1756.069946,2021,01,31,14
1845.209961,2021,01,31,15
2023.0,2021,01,31,16
1974.099976,2021,01,31,17
1885.589966,2021,01,31,18
1856.180054,2021,01,31,19
1753.52002,2021,01,31,20
1623.829956,2021,01,31,21
1515.119995,2021,01,31,22
1459.030029,2021,01,31,23
1413.390015,2021,02,01,00
1387.109985,2021,02,01,01
1389.420044,2021,02,01,02
1406.810059,2021,02,01,03
1458.599976,2021,02,01,04
1666.439941,2021,02,01,05
1915.060059,2021,02,01,06
2038.170044,2021,02,01,07
2041.380005,2021,02,01,08
2068.310059,2021,02,01,09
2069.25,2021,02,01,10
1997.51001,2021,02,01,11
1959.050049,2021,02,01,12
1938.150024,2021,02,01,13
1910.469971,2021,02,01,14
1944.109985,2021,02,01,15
2224.959961,2021,02,01,16
2216.51001,2021,02,01,17
2056.419922,2021,02,01,18
1892.060059,2021,02,01,19
1779.469971,2021,02,01,20
1683.73999,2021,02,01,21
1563.589966,2021,02,01,22
1489.430054,2021,02,01,23
1437.410034,2021,02,02,00
1433.670044,2021,02,02,01
1440.430054,2021,02,02,02
1470.660034,2021,02,02,03
1511.73999,2021,02,02,04
1733.329956,2021,02,02,05
1991.800049,2021,02,02,06
2082.939941,2021,02,02,07
2075.360107,2021,02,02,08
2058.810059,2021,02,02,09
2048.909912,2021,02,02,10
2010.849976,2021,02,02,11
1971.550049,2021,02,02,12
1969.949951,2021,02,02,13
1944.719971,2021,02,02,14
1997.25,2021,02,02,15
2257.22998,2021,02,02,16
2244.209961,2021,02,02,17
2077.27002,2021,02,02,18
1951.069946,2021,02,02,19
1846.630005,2021,02,02,20
1704.579956,2021,02,02,21
1587.51001,2021,02,02,22
1514.609985,2021,02,02,23
1466.73999,2021,02,03,00
1457.069946,2021,02,03,01
1459.819946,2021,02,03,02
1479.560059,2021,02,03,03
1574.75,2021,02,03,04
1726.449951,2021,02,03,05
1960.369995,2021,02,03,06
2076.300049,2021,02,03,07
2109.709961,2021,02,03,08
2125.97998,2021,02,03,09
2141.969971,2021,02,03,10
2120.899902,2021,02,03,11
2094.75,2021,02,03,12
2083.679932,2021,02,03,13
2067.050049,2021,02,03,14
2106.48999,2021,02,03,15
2301.169922,2021,02,03,16
2280.540039,2021,02,03,17
2109.159912,2021,02,03,18
2007.25,2021,02,03,19
1881.790039,2021,02,03,20
1783.699951,2021,02,03,21
1674.52002,2021,02,03,22
1652.530029,2021,02,03,23
1610.859985,2021,02,04,00
1575.5,2021,02,04,01
1593.550049,2021,02,04,02
1616.800049,2021,02,04,03
1694.310059,2021,02,04,04
1826.76001,2021,02,04,05
2000.77002,2021,02,04,06
2086.219971,2021,02,04,07
2100.870117,2021,02,04,08
2098.290039,2021,02,04,09
2106.129883,2021,02,04,10
2099.5,2021,02,04,11
2078.600098,2021,02,04,12
2047.180054,2021,02,04,13
2010.959961,2021,02,04,14
2046.890015,2021,02,04,15
2278.02002,2021,02,04,16
2281.389893,2021,02,04,17
2137.01001,2021,02,04,18
1992.959961,2021,02,04,19
1904.349976,2021,02,04,20
1768.560059,2021,02,04,21
1690.930054,2021,02,04,22
1649.310059,2021,02,04,23
1594.949951,2021,02,05,00
1575.670044,2021,02,05,01
1583.219971,2021,02,05,02
1610.359985,2021,02,05,03
1655.359985,2021,02,05,04
1809.540039,2021,02,05,05
2020.27002,2021,02,05,06
2142.919922,2021,02,05,07
2154.889893,2021,02,05,08
2186.97998,2021,02,05,09
2171.449951,2021,02,05,10
2150.090088,2021,02,05,11
2116.77002,2021,02,05,12
2080.820068,2021,02,05,13
2045.040039,2021,02,05,14
2075.110107,2021,02,05,15
2311.149902,2021,02,05,16
2329.189941,2021,02,05,17
2171.540039,2021,02,05,18
2025.119995,2021,02,05,19
1937.310059,2021,02,05,20
1885.030029,2021,02,05,21
1790.310059,2021,02,05,22
1727.380005,2021,02,05,23
1689.540039,2021,02,06,00
1676.439941,2021,02,06,01
1663.650024,2021,02,06,02
1642.890015,2021,02,06,03
1676.26001,2021,02,06,04
1757.640015,2021,02,06,05
1861.790039,2021,02,06,06
1917.869995,2021,02,06,07
1988.040039,2021,02,06,08
2000.839966,2021,02,06,09
1962.23999,2021,02,06,10
1918.300049,2021,02,06,11
1924.26001,2021,02,06,12
1967.189941,2021,02,06,13
1928.27002,2021,02,06,14
1982.339966,2021,02,06,15
2224.129883,2021,02,06,16
2247.810059,2021,02,06,17
2159.600098,2021,02,06,18
2096.100098,2021,02,06,19
2012.310059,2021,02,06,20
1925.27002,2021,02,06,21
1850.339966,2021,02,06,22
1775.140015,2021,02,06,23
1714.900024,2021,02,07,00
1673.689941,2021,02,07,01
1674.170044,2021,02,07,02
1679.290039,2021,02,07,03
1685.310059,2021,02,07,04
1736.23999,2021,02,07,05
1831.790039,2021,02,07,06
1907.150024,2021,02,07,07
2014.670044,2021,02,07,08
2128.659912,2021,02,07,09
2160.040039,2021,02,07,10
2156.449951,2021,02,07,11
2143.580078,2021,02,07,12
2130.379883,2021,02,07,13
2128.570068,2021,02,07,14
2168.350098,2021,02,07,15
2299.73999,2021,02,07,16
2325.75,2021,02,07,17
2243.199951,2021,02,07,18
2100.889893,2021,02,07,19
1991.349976,2021,02,07,20
1880.050049,2021,02,07,21
1791.359985,2021,02,07,22
1693.380005,2021,02,07,23
1647.329956,2021,02,08,00
1610.680054,2021,02,08,01
1625.199951,2021,02,08,02
1661.439941,2021,02,08,03
1751.060059,2021,02,08,04
1906.349976,2021,02,08,05
2109.310059,2021,02,08,06
2211.050049,2021,02,08,07
2249.120117,2021,02,08,08
2251.0,2021,02,08,09
2218.370117,2021,02,08,10
2205.649902,2021,02,08,11
2188.449951,2021,02,08,12
2178.120117,2021,02,08,13
2143.639893,2021,02,08,14
2183.030029,2021,02,08,15
2401.199951,2021,02,08,16
2385.120117,2021,02,08,17
2223.120117,2021,02,08,18
2100.620117,2021,02,08,19
2001.849976,2021,02,08,20
