values,date,month,year,hour
148.0,11,3,2022,22
146.70000000000002,11,3,2022,23
148.2,12,3,2022,0
147.10000000000002,12,3,2022,1
150.9,12,3,2022,2
148.6,12,3,2022,3
147.7,12,3,2022,4
143.8,12,3,2022,5
141.9,12,3,2022,6
153.5,12,3,2022,7
171.2,12,3,2022,8
141.20000000000002,12,3,2022,9
138.6,12,3,2022,10
139.5,12,3,2022,11
151.70000000000002,12,3,2022,12
147.10000000000002,12,3,2022,13
151.9,12,3,2022,14
148.9,12,3,2022,15
151.8,12,3,2022,16
154.10000000000002,12,3,2022,17
178.0,12,3,2022,18
176.0,12,3,2022,19
172.5,12,3,2022,20
158.7,12,3,2022,21
166.4,12,3,2022,22
162.70000000000002,12,3,2022,23
144.60000000000002,13,3,2022,0
146.6,13,3,2022,1
144.0,13,3,2022,2
144.6,13,3,2022,3
141.8,13,3,2022,4
142.6,13,3,2022,5
137.0,13,3,2022,6
144.89999999999998,13,3,2022,7
145.20000000000002,13,3,2022,8
145.79999999999998,13,3,2022,9
155.20000000000002,13,3,2022,10
156.20000000000002,13,3,2022,11
156.3,13,3,2022,12
153.5,13,3,2022,13
150.70000000000002,13,3,2022,14
149.9,13,3,2022,15
143.0,13,3,2022,16
145.6,13,3,2022,17
142.5,13,3,2022,18
141.3,13,3,2022,19
141.5,13,3,2022,20
140.7,13,3,2022,21
119.9,13,3,2022,22
134.6,13,3,2022,23
143.29999999999998,14,3,2022,0
143.9,14,3,2022,1
150.5,14,3,2022,2
152.70000000000002,14,3,2022,3
147.3,14,3,2022,4
145.60000000000002,14,3,2022,5
146.5,14,3,2022,6
149.6,14,3,2022,7
148.5,14,3,2022,8
149.1,14,3,2022,9
165.6,14,3,2022,10
149.9,14,3,2022,11
146.6,14,3,2022,12
151.5,14,3,2022,13
157.29999999999998,14,3,2022,14
150.2,14,3,2022,15
135.70000000000002,14,3,2022,16
153.79999999999998,14,3,2022,17
155.6,14,3,2022,18
157.9,14,3,2022,19
158.39999999999998,14,3,2022,20
158.29999999999998,14,3,2022,21
155.9,14,3,2022,22
153.29999999999998,14,3,2022,23
150.5,15,3,2022,0
150.2,15,3,2022,1
155.8,15,3,2022,2
179.39999999999998,15,3,2022,3
246.0,15,3,2022,4
239.9,15,3,2022,5
237.0,15,3,2022,6
243.7,15,3,2022,7
241.60000000000002,15,3,2022,8
231.8,15,3,2022,9
211.3,15,3,2022,10
231.5,15,3,2022,11
230.7,15,3,2022,12
236.6,15,3,2022,13
244.7,15,3,2022,14
243.3,15,3,2022,15
246.0,15,3,2022,16
242.0,15,3,2022,17
238.7,15,3,2022,18
241.0,15,3,2022,19
239.1,15,3,2022,20
240.5,15,3,2022,21
242.8,15,3,2022,22
242.7,15,3,2022,23
235.3,16,3,2022,0
234.5,16,3,2022,1
233.2,16,3,2022,2
226.7,16,3,2022,3
226.2,16,3,2022,4
235.1,16,3,2022,5
241.2,16,3,2022,6
243.6,16,3,2022,7
255.5,16,3,2022,8
206.10000000000002,16,3,2022,9
116.3,16,3,2022,10
121.39999999999999,16,3,2022,11
177.9,16,3,2022,12
208.9,16,3,2022,13
193.7,16,3,2022,14
200.39999999999998,16,3,2022,15
202.5,16,3,2022,16
190.9,16,3,2022,17
188.8,16,3,2022,18
194.7,16,3,2022,19
195.6,16,3,2022,20
191.2,16,3,2022,21
184.9,16,3,2022,22
195.0,16,3,2022,23
128.3,17,3,2022,0
103.3,17,3,2022,1
108.5,17,3,2022,2
147.3,17,3,2022,3
188.8,17,3,2022,4
188.6,17,3,2022,5
189.89999999999998,17,3,2022,6
201.5,17,3,2022,7
212.89999999999998,17,3,2022,8
242.8,17,3,2022,9
230.1,17,3,2022,10
198.2,17,3,2022,11
154.3,17,3,2022,12
160.4,17,3,2022,13
165.7,17,3,2022,14
237.60000000000002,17,3,2022,15
239.1,17,3,2022,16
237.3,17,3,2022,17
244.0,17,3,2022,18
238.5,17,3,2022,19
239.8,17,3,2022,20
235.89999999999998,17,3,2022,21
238.10000000000002,17,3,2022,22
241.2,17,3,2022,23
178.9,18,3,2022,0
155.0,18,3,2022,1
156.29999999999998,18,3,2022,2
154.5,18,3,2022,3
165.3,18,3,2022,4
233.10000000000002,18,3,2022,5
246.60000000000002,18,3,2022,6
242.2,18,3,2022,7
242.6,18,3,2022,8
251.0,18,3,2022,9
253.9,18,3,2022,10
265.9,18,3,2022,11
249.2,18,3,2022,12
252.39999999999998,18,3,2022,13
176.9,18,3,2022,14
185.0,18,3,2022,15
162.3,18,3,2022,16
163.5,18,3,2022,17
161.1,18,3,2022,18
163.8,18,3,2022,19
158.89999999999998,18,3,2022,20
160.2,18,3,2022,21
162.8,18,3,2022,22
161.6,18,3,2022,23
167.9,19,3,2022,0
163.3,19,3,2022,1
163.4,19,3,2022,2
158.7,19,3,2022,3
154.1,19,3,2022,4
154.1,19,3,2022,5
151.1,19,3,2022,6
156.1,19,3,2022,7
160.7,19,3,2022,8
161.3,19,3,2022,9
165.0,19,3,2022,10
159.8,19,3,2022,11
159.1,19,3,2022,12
157.9,19,3,2022,13
163.20000000000002,19,3,2022,14
164.89999999999998,19,3,2022,15
169.6,19,3,2022,16
155.1,19,3,2022,17
155.9,19,3,2022,18
159.5,19,3,2022,19
147.9,19,3,2022,20
141.3,19,3,2022,21
18.2,19,3,2022,22
108.8,19,3,2022,23
157.39999999999998,20,3,2022,0
157.8,20,3,2022,1
154.20000000000002,20,3,2022,2
156.5,20,3,2022,3
156.5,20,3,2022,4
157.5,20,3,2022,5
161.6,20,3,2022,6
155.3,20,3,2022,7
217.29999999999998,20,3,2022,8
235.3,20,3,2022,9
234.3,20,3,2022,10
178.1,20,3,2022,11
160.6,20,3,2022,12
164.0,20,3,2022,13
173.5,20,3,2022,14
182.5,20,3,2022,15
165.8,20,3,2022,16
164.6,20,3,2022,17
164.6,20,3,2022,18
167.3,20,3,2022,19
165.1,20,3,2022,20
161.9,20,3,2022,21
164.4,20,3,2022,22
163.60000000000002,20,3,2022,23
164.2,21,3,2022,0
167.3,21,3,2022,1
164.8,21,3,2022,2
161.9,21,3,2022,3
163.79999999999998,21,3,2022,4
162.2,21,3,2022,5
161.9,21,3,2022,6
164.2,21,3,2022,7
164.20000000000002,21,3,2022,8
163.3,21,3,2022,9
165.5,21,3,2022,10
170.89999999999998,21,3,2022,11
167.79999999999998,21,3,2022,12
165.7,21,3,2022,13
163.5,21,3,2022,14
159.0,21,3,2022,15
160.0,21,3,2022,16
158.2,21,3,2022,17
159.5,21,3,2022,18
160.5,21,3,2022,19
160.7,21,3,2022,20
156.20000000000002,21,3,2022,21
157.39999999999998,21,3,2022,22
156.7,21,3,2022,23
156.7,22,3,2022,0
157.5,22,3,2022,1
158.79999999999998,22,3,2022,2
161.6,22,3,2022,3
158.4,22,3,2022,4
100.3,22,3,2022,5
15.2,22,3,2022,6
13.4,22,3,2022,7
14.6,22,3,2022,8
15.600000000000001,22,3,2022,9
16.9,22,3,2022,10
23.7,22,3,2022,11
22.3,22,3,2022,12
17.0,22,3,2022,13
16.799999999999997,22,3,2022,14
33.7,22,3,2022,15
134.9,22,3,2022,16
175.3,22,3,2022,17
165.3,22,3,2022,18
159.7,22,3,2022,19
137.3,22,3,2022,20
163.9,22,3,2022,21
156.60000000000002,22,3,2022,22
153.8,22,3,2022,23
156.2,23,3,2022,0
148.7,23,3,2022,1
147.6,23,3,2022,2
145.3,23,3,2022,3
148.1,23,3,2022,4
151.2,23,3,2022,5
149.9,23,3,2022,6
162.3,23,3,2022,7
158.60000000000002,23,3,2022,8
152.6,23,3,2022,9
153.7,23,3,2022,10
157.2,23,3,2022,11
158.4,23,3,2022,12
145.29999999999998,23,3,2022,13
162.2,23,3,2022,14
163.0,23,3,2022,15
169.29999999999998,23,3,2022,16
182.0,23,3,2022,17
176.8,23,3,2022,18
182.20000000000002,23,3,2022,19
167.10000000000002,23,3,2022,20
158.4,23,3,2022,21
159.60000000000002,23,3,2022,22
159.0,23,3,2022,23
156.0,24,3,2022,0
156.29999999999998,24,3,2022,1
160.29999999999998,24,3,2022,2
135.0,24,3,2022,3
17.9,24,3,2022,4
15.3,24,3,2022,5
30.299999999999997,24,3,2022,6
40.5,24,3,2022,7
36.5,24,3,2022,8
21.2,24,3,2022,9
78.80000000000001,24,3,2022,10
116.60000000000001,24,3,2022,11
159.7,24,3,2022,12
161.2,24,3,2022,13
161.0,24,3,2022,14
163.0,24,3,2022,15
158.5,24,3,2022,16
166.60000000000002,24,3,2022,17
165.9,24,3,2022,18
164.8,24,3,2022,19
160.29999999999998,24,3,2022,20
210.9,24,3,2022,21
241.4,24,3,2022,22
226.2,24,3,2022,23
219.3,25,3,2022,0
215.0,25,3,2022,1
215.9,25,3,2022,2
229.0,25,3,2022,3
236.3,25,3,2022,4
228.7,25,3,2022,5
227.6,25,3,2022,6
227.8,25,3,2022,7
242.8,25,3,2022,8
220.79999999999998,25,3,2022,9
217.3,25,3,2022,10
216.8,25,3,2022,11
211.7,25,3,2022,12
218.20000000000002,25,3,2022,13
223.2,25,3,2022,14
218.10000000000002,25,3,2022,15
224.3,25,3,2022,16
221.39999999999998,25,3,2022,17
232.8,25,3,2022,18
230.29999999999998,25,3,2022,19
214.3,25,3,2022,20
204.5,25,3,2022,21
165.70000000000002,25,3,2022,22
144.5,25,3,2022,23
140.4,26,3,2022,0
146.0,26,3,2022,1
145.79999999999998,26,3,2022,2
139.1,26,3,2022,3
145.79999999999998,26,3,2022,4
143.3,26,3,2022,5
194.9,26,3,2022,6
207.3,26,3,2022,7
212.5,26,3,2022,8
263.29999999999995,26,3,2022,9
214.6,26,3,2022,10
234.5,26,3,2022,11
233.5,26,3,2022,12
224.5,26,3,2022,13
237.9,26,3,2022,14
224.2,26,3,2022,15
223.9,26,3,2022,16
212.2,26,3,2022,17
212.2,26,3,2022,18
224.9,26,3,2022,19
178.29999999999998,26,3,2022,20
162.29999999999998,26,3,2022,21
162.60000000000002,26,3,2022,22
144.5,26,3,2022,23
149.5,27,3,2022,0
148.8,27,3,2022,1
154.6,27,3,2022,2
154.3,27,3,2022,3
155.2,27,3,2022,4
155.1,27,3,2022,5
161.8,27,3,2022,6
161.29999999999998,27,3,2022,7
149.20000000000002,27,3,2022,8
145.5,27,3,2022,9
148.0,27,3,2022,10
154.20000000000002,27,3,2022,11
153.9,27,3,2022,12
149.8,27,3,2022,13
149.7,27,3,2022,14
146.7,27,3,2022,15
155.4,27,3,2022,16
152.2,27,3,2022,17
168.20000000000002,27,3,2022,18
162.6,27,3,2022,19
162.6,27,3,2022,20
161.9,27,3,2022,21
158.6,27,3,2022,22
155.39999999999998,27,3,2022,23
161.2,28,3,2022,0
156.8,28,3,2022,1
174.9,28,3,2022,2
171.1,28,3,2022,3
160.1,28,3,2022,4
166.9,28,3,2022,5
172.0,28,3,2022,6
164.0,28,3,2022,7
172.9,28,3,2022,8
162.0,28,3,2022,9
154.29999999999998,28,3,2022,10
160.3,28,3,2022,11
156.3,28,3,2022,12
153.6,28,3,2022,13
155.1,28,3,2022,14
158.4,28,3,2022,15
157.6,28,3,2022,16
147.3,28,3,2022,17
147.5,28,3,2022,18
139.1,28,3,2022,19
37.9,28,3,2022,20
12.7,28,3,2022,21
14.2,28,3,2022,22
13.9,28,3,2022,23
13.100000000000001,29,3,2022,0
14.200000000000001,29,3,2022,1
28.3,29,3,2022,2
84.9,29,3,2022,3
79.0,29,3,2022,4
81.8,29,3,2022,5
83.5,29,3,2022,6
120.8,29,3,2022,7
186.5,29,3,2022,8
192.2,29,3,2022,9
186.60000000000002,29,3,2022,10
194.3,29,3,2022,11
185.89999999999998,29,3,2022,12
177.0,29,3,2022,13
172.2,29,3,2022,14
176.3,29,3,2022,15
181.3,29,3,2022,16
183.10000000000002,29,3,2022,17
187.8,29,3,2022,18
186.5,29,3,2022,19
185.5,29,3,2022,20
186.3,29,3,2022,21
185.0,29,3,2022,22
191.3,29,3,2022,23
182.39999999999998,30,3,2022,0
178.4,30,3,2022,1
180.5,30,3,2022,2
182.9,30,3,2022,3
179.6,30,3,2022,4
180.0,30,3,2022,5
177.7,30,3,2022,6
180.7,30,3,2022,7
178.8,30,3,2022,8
112.3,30,3,2022,9
107.69999999999999,30,3,2022,10
116.6,30,3,2022,11
133.79999999999998,30,3,2022,12
109.39999999999999,30,3,2022,13
114.60000000000001,30,3,2022,14
140.70000000000002,30,3,2022,15
157.9,30,3,2022,16
173.8,30,3,2022,17
184.5,30,3,2022,18
168.6,30,3,2022,19
173.8,30,3,2022,20
176.6,30,3,2022,21
173.8,30,3,2022,22
186.1,30,3,2022,23
226.10000000000002,31,3,2022,0
244.3,31,3,2022,1
243.9,31,3,2022,2
240.6,31,3,2022,3
245.20000000000002,31,3,2022,4
244.7,31,3,2022,5
245.7,31,3,2022,6
247.8,31,3,2022,7
268.1,31,3,2022,8
244.7,31,3,2022,9
105.1,31,3,2022,10
107.30000000000001,31,3,2022,11
100.69999999999999,31,3,2022,12
88.4,31,3,2022,13
96.39999999999999,31,3,2022,14
89.8,31,3,2022,15
90.30000000000001,31,3,2022,16
85.8,31,3,2022,17
84.5,31,3,2022,18
101.39999999999999,31,3,2022,19
152.3,31,3,2022,20
219.1,31,3,2022,21
229.8,31,3,2022,22
237.7,31,3,2022,23
229.8,1,4,2022,0
221.9,1,4,2022,1
216.5,1,4,2022,2
224.7,1,4,2022,3
216.10000000000002,1,4,2022,4
137.2,1,4,2022,5
173.89999999999998,1,4,2022,6
175.6,1,4,2022,7
160.6,1,4,2022,8
147.8,1,4,2022,9
142.9,1,4,2022,10
158.4,1,4,2022,11
171.4,1,4,2022,12
158.29999999999998,1,4,2022,13
152.79999999999998,1,4,2022,14
162.4,1,4,2022,15
150.3,1,4,2022,16
149.1,1,4,2022,17
150.0,1,4,2022,18
149.5,1,4,2022,19
151.79999999999998,1,4,2022,20
156.4,1,4,2022,21
151.6,1,4,2022,22
158.20000000000002,1,4,2022,23
154.5,2,4,2022,0
164.29999999999998,2,4,2022,1
155.0,2,4,2022,2
145.9,2,4,2022,3
143.7,2,4,2022,4
159.8,2,4,2022,5
153.6,2,4,2022,6
143.79999999999998,2,4,2022,7
108.7,2,4,2022,8
95.60000000000001,2,4,2022,9
97.3,2,4,2022,10
109.6,2,4,2022,11
53.6,2,4,2022,12
15.9,2,4,2022,13
13.0,2,4,2022,14
13.4,2,4,2022,15
10.1,2,4,2022,16
9.6,2,4,2022,17
8.4,2,4,2022,18
9.7,2,4,2022,19
11.4,2,4,2022,20
10.7,2,4,2022,21
12.0,2,4,2022,22
10.6,2,4,2022,23
15.3,3,4,2022,0
15.0,3,4,2022,1
14.0,3,4,2022,2
12.0,3,4,2022,3
13.3,3,4,2022,4
13.4,3,4,2022,5
13.0,3,4,2022,6
11.1,3,4,2022,7
9.9,3,4,2022,8
10.3,3,4,2022,9
11.2,3,4,2022,10
10.1,3,4,2022,11
10.6,3,4,2022,12
9.5,3,4,2022,13
11.3,3,4,2022,14
10.6,3,4,2022,15
10.1,3,4,2022,16
10.7,3,4,2022,17
9.399999999999999,3,4,2022,18
10.9,3,4,2022,19
11.4,3,4,2022,20
11.5,3,4,2022,21
11.7,3,4,2022,22
11.2,3,4,2022,23
13.8,4,4,2022,0
12.899999999999999,4,4,2022,1
13.3,4,4,2022,2
12.5,4,4,2022,3
12.9,4,4,2022,4
14.1,4,4,2022,5
11.9,4,4,2022,6
11.799999999999999,4,4,2022,7
10.200000000000001,4,4,2022,8
10.700000000000001,4,4,2022,9
10.4,4,4,2022,10
10.4,4,4,2022,11
10.4,4,4,2022,12
9.7,4,4,2022,13
11.200000000000001,4,4,2022,14
11.1,4,4,2022,15
10.399999999999999,4,4,2022,16
9.9,4,4,2022,17
8.8,4,4,2022,18
11.100000000000001,4,4,2022,19
10.7,4,4,2022,20
10.7,4,4,2022,21
10.3,4,4,2022,22
12.3,4,4,2022,23
14.4,5,4,2022,0
14.7,5,4,2022,1
14.100000000000001,5,4,2022,2
14.2,5,4,2022,3
19.3,5,4,2022,4
22.7,5,4,2022,5
23.5,5,4,2022,6
26.6,5,4,2022,7
71.6,5,4,2022,8
43.2,5,4,2022,9
79.4,5,4,2022,10
81.0,5,4,2022,11
85.0,5,4,2022,12
86.0,5,4,2022,13
87.30000000000001,5,4,2022,14
89.1,5,4,2022,15
88.10000000000001,5,4,2022,16
89.0,5,4,2022,17
81.10000000000001,5,4,2022,18
81.0,5,4,2022,19
85.39999999999999,5,4,2022,20
84.5,5,4,2022,21
81.8,5,4,2022,22
84.3,5,4,2022,23
91.0,6,4,2022,0
89.7,6,4,2022,1
97.0,6,4,2022,2
88.69999999999999,6,4,2022,3
84.39999999999999,6,4,2022,4
87.8,6,4,2022,5
92.8,6,4,2022,6
92.9,6,4,2022,7
94.5,6,4,2022,8
100.0,6,4,2022,9
87.0,6,4,2022,10
87.7,6,4,2022,11
87.5,6,4,2022,12
88.0,6,4,2022,13
87.7,6,4,2022,14
85.30000000000001,6,4,2022,15
85.30000000000001,6,4,2022,16
102.89999999999999,6,4,2022,17
84.8,6,4,2022,18
81.1,6,4,2022,19
86.60000000000001,6,4,2022,20
82.3,6,4,2022,21
84.5,6,4,2022,22
61.099999999999994,6,4,2022,23
12.7,7,4,2022,0
8.8,7,4,2022,1
8.3,7,4,2022,2
7.699999999999999,7,4,2022,3
20.3,7,4,2022,4
74.3,7,4,2022,5
74.10000000000001,7,4,2022,6
76.6,7,4,2022,7
84.9,7,4,2022,8
102.1,7,4,2022,9
91.2,7,4,2022,10
108.4,7,4,2022,11
115.9,7,4,2022,12
115.10000000000001,7,4,2022,13
93.9,7,4,2022,14
88.39999999999999,7,4,2022,15
85.8,7,4,2022,16
88.9,7,4,2022,17
87.0,7,4,2022,18
80.4,7,4,2022,19
86.80000000000001,7,4,2022,20
85.3,7,4,2022,21
58.8,7,4,2022,22
9.4,7,4,2022,23
9.1,8,4,2022,0
9.6,8,4,2022,1
9.299999999999999,8,4,2022,2
8.799999999999999,8,4,2022,3
9.0,8,4,2022,4
9.2,8,4,2022,5
83.6,8,4,2022,6
148.5,8,4,2022,7
131.70000000000002,8,4,2022,8
127.9,8,4,2022,9
125.8,8,4,2022,10
104.8,8,4,2022,11
104.0,8,4,2022,12
110.5,8,4,2022,13
150.3,8,4,2022,14
189.7,8,4,2022,15
196.60000000000002,8,4,2022,16
192.5,8,4,2022,17
199.0,8,4,2022,18
202.89999999999998,8,4,2022,19
200.8,8,4,2022,20
119.2,8,4,2022,21
121.2,8,4,2022,22
132.70000000000002,8,4,2022,23
132.3,9,4,2022,0
129.29999999999998,9,4,2022,1
130.2,9,4,2022,2
123.7,9,4,2022,3
124.60000000000001,9,4,2022,4
117.7,9,4,2022,5
119.3,9,4,2022,6
122.7,9,4,2022,7
121.0,9,4,2022,8
124.3,9,4,2022,9
136.2,9,4,2022,10
162.1,9,4,2022,11
165.6,9,4,2022,12
175.6,9,4,2022,13
168.29999999999998,9,4,2022,14
148.7,9,4,2022,15
151.60000000000002,9,4,2022,16
149.0,9,4,2022,17
162.7,9,4,2022,18
169.0,9,4,2022,19
166.7,9,4,2022,20
166.1,9,4,2022,21
161.4,9,4,2022,22
166.1,9,4,2022,23
161.6,10,4,2022,0
160.79999999999998,10,4,2022,1
173.4,10,4,2022,2
166.4,10,4,2022,3
165.9,10,4,2022,4
164.1,10,4,2022,5
166.1,10,4,2022,6
159.8,10,4,2022,7
159.7,10,4,2022,8
150.0,10,4,2022,9
158.5,10,4,2022,10
160.0,10,4,2022,11
148.10000000000002,10,4,2022,12
150.0,10,4,2022,13
159.79999999999998,10,4,2022,14
170.0,10,4,2022,15
178.8,10,4,2022,16
162.5,10,4,2022,17
160.70000000000002,10,4,2022,18
159.20000000000002,10,4,2022,19
168.6,10,4,2022,20
178.39999999999998,10,4,2022,21
179.9,10,4,2022,22
167.39999999999998,10,4,2022,23
158.20000000000002,11,4,2022,0
168.9,11,4,2022,1
164.1,11,4,2022,2
170.5,11,4,2022,3
169.3,11,4,2022,4
172.8,11,4,2022,5
166.7,11,4,2022,6
166.0,11,4,2022,7
158.6,11,4,2022,8
160.1,11,4,2022,9
179.7,11,4,2022,10
84.3,11,4,2022,11
11.9,11,4,2022,12
10.9,11,4,2022,13
11.5,11,4,2022,14
12.1,11,4,2022,15
12.0,11,4,2022,16
11.899999999999999,11,4,2022,17
11.4,11,4,2022,18
12.200000000000001,11,4,2022,19
13.600000000000001,11,4,2022,20
12.7,11,4,2022,21
11.7,11,4,2022,22
12.1,11,4,2022,23
9.9,12,4,2022,0
10.5,12,4,2022,1
13.399999999999999,12,4,2022,2
12.200000000000001,12,4,2022,3
12.200000000000001,12,4,2022,4
15.7,12,4,2022,5
18.4,12,4,2022,6
14.600000000000001,12,4,2022,7
10.8,12,4,2022,8
40.1,12,4,2022,9
132.3,12,4,2022,10
116.5,12,4,2022,11
107.3,12,4,2022,12
102.3,12,4,2022,13
102.3,12,4,2022,14
97.6,12,4,2022,15
98.1,12,4,2022,16
64.3,12,4,2022,17
10.2,12,4,2022,18
8.5,12,4,2022,19
7.4,12,4,2022,20
6.8,12,4,2022,21
4.0,12,4,2022,22
6.4,12,4,2022,23
4.9,13,4,2022,0
5.1,13,4,2022,1
8.1,13,4,2022,2
5.6,13,4,2022,3
6.1,13,4,2022,4
9.3,13,4,2022,5
97.0,13,4,2022,6
110.8,13,4,2022,7
108.1,13,4,2022,8
115.4,13,4,2022,9
100.5,13,4,2022,10
113.5,13,4,2022,11
70.7,13,4,2022,12
70.0,13,4,2022,13
100.4,13,4,2022,14
114.6,13,4,2022,15
97.5,13,4,2022,16
75.0,13,4,2022,17
68.2,13,4,2022,18
73.60000000000001,13,4,2022,19
78.3,13,4,2022,20
77.4,13,4,2022,21
81.4,13,4,2022,22
83.3,13,4,2022,23
79.30000000000001,14,4,2022,0
24.0,14,4,2022,1
7.199999999999999,14,4,2022,2
7.5,14,4,2022,3
9.3,14,4,2022,4
9.5,14,4,2022,5
8.6,14,4,2022,6
17.6,14,4,2022,7
28.5,14,4,2022,8
113.1,14,4,2022,9
189.7,14,4,2022,10
252.3,14,4,2022,11
258.2,14,4,2022,12
257.2,14,4,2022,13
253.5,14,4,2022,14
257.1,14,4,2022,15
261.2,14,4,2022,16
259.0,14,4,2022,17
259.8,14,4,2022,18
256.0,14,4,2022,19
253.1,14,4,2022,20
233.9,14,4,2022,21
252.5,14,4,2022,22
249.7,14,4,2022,23
177.20000000000002,15,4,2022,0
227.5,15,4,2022,1
235.5,15,4,2022,2
243.9,15,4,2022,3
251.0,15,4,2022,4
238.4,15,4,2022,5
232.79999999999998,15,4,2022,6
235.39999999999998,15,4,2022,7
233.70000000000002,15,4,2022,8
237.8,15,4,2022,9
234.4,15,4,2022,10
241.20000000000002,15,4,2022,11
239.0,15,4,2022,12
232.8,15,4,2022,13
208.0,15,4,2022,14
226.3,15,4,2022,15
232.3,15,4,2022,16
234.1,15,4,2022,17
242.9,15,4,2022,18
99.3,15,4,2022,19
87.3,15,4,2022,20
60.300000000000004,15,4,2022,21
11.5,15,4,2022,22
11.1,15,4,2022,23
10.799999999999999,16,4,2022,0
20.7,16,4,2022,1
107.0,16,4,2022,2
65.1,16,4,2022,3
9.9,16,4,2022,4
9.4,16,4,2022,5
10.7,16,4,2022,6
12.0,16,4,2022,7
9.3,16,4,2022,8
62.0,16,4,2022,9
135.0,16,4,2022,10
75.80000000000001,16,4,2022,11
125.2,16,4,2022,12
171.0,16,4,2022,13
171.5,16,4,2022,14
167.20000000000002,16,4,2022,15
166.9,16,4,2022,16
172.9,16,4,2022,17
171.5,16,4,2022,18
173.6,16,4,2022,19
175.6,16,4,2022,20
164.8,16,4,2022,21
162.4,16,4,2022,22
162.6,16,4,2022,23
176.5,17,4,2022,0
200.70000000000002,17,4,2022,1
197.1,17,4,2022,2
175.0,17,4,2022,3
171.6,17,4,2022,4
169.7,17,4,2022,5
178.3,17,4,2022,6
127.39999999999999,17,4,2022,7
92.10000000000001,17,4,2022,8
13.1,17,4,2022,9
12.0,17,4,2022,10
13.7,17,4,2022,11
13.4,17,4,2022,12
11.2,17,4,2022,13
12.700000000000001,17,4,2022,14
10.5,17,4,2022,15
9.3,17,4,2022,16
9.1,17,4,2022,17
8.6,17,4,2022,18
10.2,17,4,2022,19
8.8,17,4,2022,20
10.299999999999999,17,4,2022,21
9.9,17,4,2022,22
10.2,17,4,2022,23
10.299999999999999,18,4,2022,0
9.8,18,4,2022,1
9.1,18,4,2022,2
11.1,18,4,2022,3
11.2,18,4,2022,4
11.6,18,4,2022,5
12.700000000000001,18,4,2022,6
11.700000000000001,18,4,2022,7
12.4,18,4,2022,8
11.299999999999999,18,4,2022,9
11.0,18,4,2022,10
10.7,18,4,2022,11
9.8,18,4,2022,12
11.3,18,4,2022,13
9.1,18,4,2022,14
9.299999999999999,18,4,2022,15
8.6,18,4,2022,16
8.700000000000001,18,4,2022,17
10.1,18,4,2022,18
9.8,18,4,2022,19
9.8,18,4,2022,20
10.1,18,4,2022,21
10.4,18,4,2022,22
9.5,18,4,2022,23
8.9,19,4,2022,0
9.5,19,4,2022,1
20.299999999999997,19,4,2022,2
82.5,19,4,2022,3
90.60000000000001,19,4,2022,4
91.7,19,4,2022,5
96.4,19,4,2022,6
105.2,19,4,2022,7
131.3,19,4,2022,8
124.3,19,4,2022,9
108.4,19,4,2022,10
104.60000000000001,19,4,2022,11
109.2,19,4,2022,12
99.2,19,4,2022,13
102.0,19,4,2022,14
100.2,19,4,2022,15
127.3,19,4,2022,16
170.5,19,4,2022,17
176.89999999999998,19,4,2022,18
181.7,19,4,2022,19
180.2,19,4,2022,20
181.9,19,4,2022,21
181.5,19,4,2022,22
195.7,19,4,2022,23
156.2,20,4,2022,0
131.89999999999998,20,4,2022,1
142.9,20,4,2022,2
152.0,20,4,2022,3
160.1,20,4,2022,4
158.29999999999998,20,4,2022,5
156.20000000000002,20,4,2022,6
153.79999999999998,20,4,2022,7
205.6,20,4,2022,8
160.1,20,4,2022,9
223.39999999999998,20,4,2022,10
253.3,20,4,2022,11
254.20000000000002,20,4,2022,12
259.1,20,4,2022,13
251.89999999999998,20,4,2022,14
256.3,20,4,2022,15
154.9,20,4,2022,16
205.5,20,4,2022,17
216.7,20,4,2022,18
158.3,20,4,2022,19
143.2,20,4,2022,20
153.79999999999998,20,4,2022,21
155.29999999999998,20,4,2022,22
153.5,20,4,2022,23
153.29999999999998,21,4,2022,0
165.0,21,4,2022,1
218.5,21,4,2022,2
223.0,21,4,2022,3
224.0,21,4,2022,4
216.4,21,4,2022,5
222.20000000000002,21,4,2022,6
235.7,21,4,2022,7
249.6,21,4,2022,8
238.6,21,4,2022,9
246.9,21,4,2022,10
240.5,21,4,2022,11
226.5,21,4,2022,12
234.39999999999998,21,4,2022,13
213.3,21,4,2022,14
179.0,21,4,2022,15
224.8,21,4,2022,16
248.3,21,4,2022,17
226.8,21,4,2022,18
139.2,21,4,2022,19
92.10000000000001,21,4,2022,20
200.0,21,4,2022,21
220.70000000000002,21,4,2022,22
227.9,21,4,2022,23
226.3,22,4,2022,0
226.6,22,4,2022,1
207.8,22,4,2022,2
159.6,22,4,2022,3
155.9,22,4,2022,4
153.9,22,4,2022,5
153.20000000000002,22,4,2022,6
158.1,22,4,2022,7
153.10000000000002,22,4,2022,8
149.0,22,4,2022,9
99.10000000000001,22,4,2022,10
21.1,22,4,2022,11
14.1,22,4,2022,12
12.700000000000001,22,4,2022,13
12.9,22,4,2022,14
12.4,22,4,2022,15
9.6,22,4,2022,16
10.0,22,4,2022,17
10.399999999999999,22,4,2022,18
9.8,22,4,2022,19
10.1,22,4,2022,20
8.6,22,4,2022,21
10.4,22,4,2022,22
10.9,22,4,2022,23
9.7,23,4,2022,0
