values,date,month,year,hour
3287.0,8.0,1.0,2022,21.0
1817.16,8.0,1.0,2022,22.0
4311.0,8.0,1.0,2022,23.0
3935.0,9.0,1.0,2022,0.0
3365.0,9.0,1.0,2022,1.0
4807.0,9.0,1.0,2022,2.0
3692.0,9.0,1.0,2022,3.0
3809.0,9.0,1.0,2022,4.0
4552.0,9.0,1.0,2022,5.0
10766.0,9.0,1.0,2022,6.0
13572.0,9.0,1.0,2022,7.0
9710.0,9.0,1.0,2022,8.0
9028.0,9.0,1.0,2022,9.0
5371.0,9.0,1.0,2022,10.0
6392.0,9.0,1.0,2022,11.0
4759.0,9.0,1.0,2022,12.0
4944.0,9.0,1.0,2022,13.0
2789.96,9.0,1.0,2022,14.0
4614.0,9.0,1.0,2022,15.0
8926.0,9.0,1.0,2022,16.0
19115.0,9.0,1.0,2022,17.0
15071.0,9.0,1.0,2022,18.0
4896.0,9.0,1.0,2022,19.0
4380.0,9.0,1.0,2022,20.0
3457.0,9.0,1.0,2022,21.0
5283.0,9.0,1.0,2022,22.0
3256.0,9.0,1.0,2022,23.0
4482.0,10.0,1.0,2022,0.0
4253.0,10.0,1.0,2022,1.0
4115.0,10.0,1.0,2022,2.0
3097.0,10.0,1.0,2022,3.0
4179.0,10.0,1.0,2022,4.0
6701.0,10.0,1.0,2022,5.0
11445.0,10.0,1.0,2022,6.0
11911.0,10.0,1.0,2022,7.0
10932.0,10.0,1.0,2022,8.0
9614.0,10.0,1.0,2022,9.0
4855.0,10.0,1.0,2022,10.0
4431.0,10.0,1.0,2022,11.0
5904.0,10.0,1.0,2022,12.0
4982.0,10.0,1.0,2022,13.0
5729.0,10.0,1.0,2022,14.0
4823.0,10.0,1.0,2022,15.0
11780.0,10.0,1.0,2022,16.0
20670.0,10.0,1.0,2022,17.0
15461.0,10.0,1.0,2022,18.0
5586.0,10.0,1.0,2022,19.0
3216.0,10.0,1.0,2022,20.0
1791.28,10.0,1.0,2022,21.0
4001.0,10.0,1.0,2022,22.0
4688.0,10.0,1.0,2022,23.0
4433.0,11.0,1.0,2022,0.0
3426.0,11.0,1.0,2022,1.0
4244.0,11.0,1.0,2022,2.0
3541.0,11.0,1.0,2022,3.0
4562.0,11.0,1.0,2022,4.0
3789.0,11.0,1.0,2022,5.0
11497.0,11.0,1.0,2022,6.0
1612.9,11.0,1.0,2022,7.0
9857.0,11.0,1.0,2022,8.0
8431.0,11.0,1.0,2022,9.0
1433.82,11.0,1.0,2022,10.0
7665.0,11.0,1.0,2022,11.0
6533.0,11.0,1.0,2022,12.0
4631.0,11.0,1.0,2022,13.0
5054.0,11.0,1.0,2022,14.0
5383.0,11.0,1.0,2022,15.0
12862.0,11.0,1.0,2022,16.0
18867.0,11.0,1.0,2022,17.0
16116.0,11.0,1.0,2022,18.0
5440.0,11.0,1.0,2022,19.0
1114.22,11.0,1.0,2022,20.0
4157.0,11.0,1.0,2022,21.0
3222.0,11.0,1.0,2022,22.0
1566.12,11.0,1.0,2022,23.0
3119.0,12.0,1.0,2022,0.0
7634.0,12.0,1.0,2022,1.0
3631.0,12.0,1.0,2022,2.0
4152.0,12.0,1.0,2022,3.0
4314.0,12.0,1.0,2022,4.0
4350.0,12.0,1.0,2022,5.0
10700.0,12.0,1.0,2022,6.0
11076.0,12.0,1.0,2022,7.0
7239.0,12.0,1.0,2022,8.0
9439.0,12.0,1.0,2022,9.0
5218.0,12.0,1.0,2022,10.0
6321.0,12.0,1.0,2022,11.0
4849.0,12.0,1.0,2022,12.0
6003.0,12.0,1.0,2022,13.0
5976.0,12.0,1.0,2022,14.0
5298.0,12.0,1.0,2022,15.0
13321.0,12.0,1.0,2022,16.0
17719.0,12.0,1.0,2022,17.0
14623.0,12.0,1.0,2022,18.0
6203.0,12.0,1.0,2022,19.0
4787.0,12.0,1.0,2022,20.0
3959.0,12.0,1.0,2022,21.0
4736.0,12.0,1.0,2022,22.0
3873.0,12.0,1.0,2022,23.0
3512.0,13.0,1.0,2022,0.0
4267.0,13.0,1.0,2022,1.0
3693.0,13.0,1.0,2022,2.0
3183.0,13.0,1.0,2022,3.0
1695.4,13.0,1.0,2022,4.0
4402.0,13.0,1.0,2022,5.0
11189.0,13.0,1.0,2022,6.0
12573.0,13.0,1.0,2022,7.0
9556.0,13.0,1.0,2022,8.0
8182.0,13.0,1.0,2022,9.0
7486.0,13.0,1.0,2022,10.0
8808.0,13.0,1.0,2022,11.0
7736.0,13.0,1.0,2022,12.0
5243.0,13.0,1.0,2022,13.0
5204.0,13.0,1.0,2022,14.0
6088.0,13.0,1.0,2022,15.0
2341.34,13.0,1.0,2022,16.0
17122.0,13.0,1.0,2022,17.0
14173.0,13.0,1.0,2022,18.0
7428.0,13.0,1.0,2022,19.0
3795.0,13.0,1.0,2022,20.0
4540.0,13.0,1.0,2022,21.0
4306.0,13.0,1.0,2022,22.0
4411.0,13.0,1.0,2022,23.0
3465.0,14.0,1.0,2022,0.0
5161.0,14.0,1.0,2022,1.0
3085.0,14.0,1.0,2022,2.0
5348.0,14.0,1.0,2022,3.0
3811.0,14.0,1.0,2022,4.0
3922.0,14.0,1.0,2022,5.0
12413.0,14.0,1.0,2022,6.0
8753.0,14.0,1.0,2022,7.0
9617.0,14.0,1.0,2022,8.0
5965.6,14.0,1.0,2022,9.0
9768.0,14.0,1.0,2022,10.0
12141.0,14.0,1.0,2022,11.0
4452.68,14.0,1.0,2022,12.0
2130.02,14.0,1.0,2022,13.0
5689.0,14.0,1.0,2022,14.0
7054.0,14.0,1.0,2022,15.0
15537.0,14.0,1.0,2022,16.0
15755.0,14.0,1.0,2022,17.0
15563.0,14.0,1.0,2022,18.0
7637.0,14.0,1.0,2022,19.0
4074.0,14.0,1.0,2022,20.0
3847.0,14.0,1.0,2022,21.0
3816.0,14.0,1.0,2022,22.0
4935.0,14.0,1.0,2022,23.0
4118.0,15.0,1.0,2022,0.0
3537.0,15.0,1.0,2022,1.0
3721.0,15.0,1.0,2022,2.0
4816.0,15.0,1.0,2022,3.0
3572.0,15.0,1.0,2022,4.0
3838.0,15.0,1.0,2022,5.0
11155.0,15.0,1.0,2022,6.0
10913.0,15.0,1.0,2022,7.0
8113.0,15.0,1.0,2022,8.0
8784.0,15.0,1.0,2022,9.0
5195.0,15.0,1.0,2022,10.0
1821.0,15.0,1.0,2022,11.0
7027.0,15.0,1.0,2022,12.0
4716.0,15.0,1.0,2022,13.0
6892.0,15.0,1.0,2022,14.0
6394.0,15.0,1.0,2022,15.0
15672.0,15.0,1.0,2022,16.0
20116.0,15.0,1.0,2022,17.0
7079.44,15.0,1.0,2022,18.0
5424.0,15.0,1.0,2022,19.0
4748.0,15.0,1.0,2022,20.0
3463.0,15.0,1.0,2022,21.0
2076.16,15.0,1.0,2022,22.0
4913.0,15.0,1.0,2022,23.0
3374.0,16.0,1.0,2022,0.0
4115.0,16.0,1.0,2022,1.0
4842.0,16.0,1.0,2022,2.0
4515.0,16.0,1.0,2022,3.0
3906.0,16.0,1.0,2022,4.0
4864.0,16.0,1.0,2022,5.0
11282.0,16.0,1.0,2022,6.0
13674.0,16.0,1.0,2022,7.0
10726.0,16.0,1.0,2022,8.0
8122.0,16.0,1.0,2022,9.0
5441.0,16.0,1.0,2022,10.0
6870.0,16.0,1.0,2022,11.0
5879.0,16.0,1.0,2022,12.0
4868.0,16.0,1.0,2022,13.0
3264.96,16.0,1.0,2022,14.0
4590.0,16.0,1.0,2022,15.0
8782.0,16.0,1.0,2022,16.0
16635.0,16.0,1.0,2022,17.0
16177.0,16.0,1.0,2022,18.0
4533.0,16.0,1.0,2022,19.0
4593.0,16.0,1.0,2022,20.0
3421.0,16.0,1.0,2022,21.0
5264.0,16.0,1.0,2022,22.0
3329.0,16.0,1.0,2022,23.0
4107.0,17.0,1.0,2022,0.0
4814.0,17.0,1.0,2022,1.0
3430.0,17.0,1.0,2022,2.0
4170.0,17.0,1.0,2022,3.0
4637.0,17.0,1.0,2022,4.0
7706.0,17.0,1.0,2022,5.0
11004.0,17.0,1.0,2022,6.0
11728.0,17.0,1.0,2022,7.0
8988.0,17.0,1.0,2022,8.0
8537.0,17.0,1.0,2022,9.0
5885.0,17.0,1.0,2022,10.0
4851.0,17.0,1.0,2022,11.0
5844.0,17.0,1.0,2022,12.0
5943.0,17.0,1.0,2022,13.0
5046.0,17.0,1.0,2022,14.0
5508.0,17.0,1.0,2022,15.0
13063.0,17.0,1.0,2022,16.0
21685.0,17.0,1.0,2022,17.0
15213.0,17.0,1.0,2022,18.0
4445.0,17.0,1.0,2022,19.0
3956.0,17.0,1.0,2022,20.0
1674.28,17.0,1.0,2022,21.0
3658.0,17.0,1.0,2022,22.0
4895.0,17.0,1.0,2022,23.0
3818.0,18.0,1.0,2022,0.0
3549.0,18.0,1.0,2022,1.0
3759.0,18.0,1.0,2022,2.0
3345.0,18.0,1.0,2022,3.0
4845.0,18.0,1.0,2022,4.0
6853.0,18.0,1.0,2022,5.0
10806.0,18.0,1.0,2022,6.0
2334.9,18.0,1.0,2022,7.0
9584.0,18.0,1.0,2022,8.0
7616.0,18.0,1.0,2022,9.0
1372.82,18.0,1.0,2022,10.0
7559.0,18.0,1.0,2022,11.0
6695.0,18.0,1.0,2022,12.0
4639.0,18.0,1.0,2022,13.0
5570.0,18.0,1.0,2022,14.0
5533.0,18.0,1.0,2022,15.0
13119.0,18.0,1.0,2022,16.0
16031.0,18.0,1.0,2022,17.0
14634.0,18.0,1.0,2022,18.0
4419.0,18.0,1.0,2022,19.0
2146.22,18.0,1.0,2022,20.0
4277.0,18.0,1.0,2022,21.0
3695.0,18.0,1.0,2022,22.0
1436.12,18.0,1.0,2022,23.0
4198.0,19.0,1.0,2022,0.0
7532.0,19.0,1.0,2022,1.0
4504.0,19.0,1.0,2022,2.0
3155.0,19.0,1.0,2022,3.0
5142.0,19.0,1.0,2022,4.0
3847.0,19.0,1.0,2022,5.0
10948.0,19.0,1.0,2022,6.0
11045.0,19.0,1.0,2022,7.0
7705.0,19.0,1.0,2022,8.0
8869.0,19.0,1.0,2022,9.0
5768.0,19.0,1.0,2022,10.0
6289.0,19.0,1.0,2022,11.0
5059.0,19.0,1.0,2022,12.0
5254.0,19.0,1.0,2022,13.0
5179.0,19.0,1.0,2022,14.0
4699.0,19.0,1.0,2022,15.0
13526.0,19.0,1.0,2022,16.0
16946.0,19.0,1.0,2022,17.0
14117.0,19.0,1.0,2022,18.0
6550.0,19.0,1.0,2022,19.0
4733.0,19.0,1.0,2022,20.0
3600.0,19.0,1.0,2022,21.0
5063.0,19.0,1.0,2022,22.0
3424.0,19.0,1.0,2022,23.0
4454.0,20.0,1.0,2022,0.0
4262.0,20.0,1.0,2022,1.0
3662.0,20.0,1.0,2022,2.0
3237.0,20.0,1.0,2022,3.0
1507.4,20.0,1.0,2022,4.0
5515.0,20.0,1.0,2022,5.0
10881.0,20.0,1.0,2022,6.0
13025.0,20.0,1.0,2022,7.0
9207.0,20.0,1.0,2022,8.0
9313.0,20.0,1.0,2022,9.0
6381.0,20.0,1.0,2022,10.0
7556.0,20.0,1.0,2022,11.0
6891.0,20.0,1.0,2022,12.0
5679.0,20.0,1.0,2022,13.0
4022.0,20.0,1.0,2022,14.0
5696.0,20.0,1.0,2022,15.0
1606.34,20.0,1.0,2022,16.0
17368.0,20.0,1.0,2022,17.0
14564.0,20.0,1.0,2022,18.0
5484.0,20.0,1.0,2022,19.0
4083.0,20.0,1.0,2022,20.0
3139.0,20.0,1.0,2022,21.0
4775.0,20.0,1.0,2022,22.0
3353.0,20.0,1.0,2022,23.0
3523.0,21.0,1.0,2022,0.0
4420.0,21.0,1.0,2022,1.0
3540.0,21.0,1.0,2022,2.0
4422.0,21.0,1.0,2022,3.0
3807.0,21.0,1.0,2022,4.0
3600.0,21.0,1.0,2022,5.0
12036.0,21.0,1.0,2022,6.0
8718.0,21.0,1.0,2022,7.0
9047.0,21.0,1.0,2022,8.0
5979.6,21.0,1.0,2022,9.0
10937.0,21.0,1.0,2022,10.0
12218.0,21.0,1.0,2022,11.0
3825.68,21.0,1.0,2022,12.0
3567.02,21.0,1.0,2022,13.0
5260.0,21.0,1.0,2022,14.0
7547.0,21.0,1.0,2022,15.0
14845.0,21.0,1.0,2022,16.0
15836.0,21.0,1.0,2022,17.0
15685.0,21.0,1.0,2022,18.0
8002.0,21.0,1.0,2022,19.0
3540.0,21.0,1.0,2022,20.0
3535.0,21.0,1.0,2022,21.0
3286.0,21.0,1.0,2022,22.0
4472.0,21.0,1.0,2022,23.0
3578.0,22.0,1.0,2022,0.0
3372.0,22.0,1.0,2022,1.0
3269.0,22.0,1.0,2022,2.0
4423.0,22.0,1.0,2022,3.0
3370.0,22.0,1.0,2022,4.0
3381.0,22.0,1.0,2022,5.0
10855.0,22.0,1.0,2022,6.0
10514.0,22.0,1.0,2022,7.0
7882.0,22.0,1.0,2022,8.0
7584.0,22.0,1.0,2022,9.0
5091.0,22.0,1.0,2022,10.0
2199.0,22.0,1.0,2022,11.0
5770.0,22.0,1.0,2022,12.0
5185.0,22.0,1.0,2022,13.0
6745.0,22.0,1.0,2022,14.0
6046.0,22.0,1.0,2022,15.0
15834.0,22.0,1.0,2022,16.0
19478.0,22.0,1.0,2022,17.0
5871.44,22.0,1.0,2022,18.0
5226.0,22.0,1.0,2022,19.0
4654.0,22.0,1.0,2022,20.0
3156.0,22.0,1.0,2022,21.0
1808.16,22.0,1.0,2022,22.0
4628.0,22.0,1.0,2022,23.0
3162.0,23.0,1.0,2022,0.0
3837.0,23.0,1.0,2022,1.0
4606.0,23.0,1.0,2022,2.0
3459.0,23.0,1.0,2022,3.0
4384.0,23.0,1.0,2022,4.0
3759.0,23.0,1.0,2022,5.0
11385.0,23.0,1.0,2022,6.0
13755.0,23.0,1.0,2022,7.0
8951.0,23.0,1.0,2022,8.0
8084.0,23.0,1.0,2022,9.0
5067.0,23.0,1.0,2022,10.0
6316.0,23.0,1.0,2022,11.0
5232.0,23.0,1.0,2022,12.0
4980.0,23.0,1.0,2022,13.0
2872.96,23.0,1.0,2022,14.0
4564.0,23.0,1.0,2022,15.0
9025.0,23.0,1.0,2022,16.0
16447.0,23.0,1.0,2022,17.0
15153.0,23.0,1.0,2022,18.0
4804.0,23.0,1.0,2022,19.0
4050.0,23.0,1.0,2022,20.0
3909.0,23.0,1.0,2022,21.0
4320.0,23.0,1.0,2022,22.0
3938.0,23.0,1.0,2022,23.0
3455.0,24.0,1.0,2022,0.0
4580.0,24.0,1.0,2022,1.0
3529.0,24.0,1.0,2022,2.0
3554.0,24.0,1.0,2022,3.0
3720.0,24.0,1.0,2022,4.0
7777.0,24.0,1.0,2022,5.0
10897.0,24.0,1.0,2022,6.0
11747.0,24.0,1.0,2022,7.0
8580.0,24.0,1.0,2022,8.0
8015.0,24.0,1.0,2022,9.0
4119.0,24.0,1.0,2022,10.0
5329.0,24.0,1.0,2022,11.0
5472.0,24.0,1.0,2022,12.0
6193.0,24.0,1.0,2022,13.0
5898.0,24.0,1.0,2022,14.0
6000.0,24.0,1.0,2022,15.0
12556.0,24.0,1.0,2022,16.0
19125.0,24.0,1.0,2022,17.0
15328.0,24.0,1.0,2022,18.0
6158.0,24.0,1.0,2022,19.0
3658.0,24.0,1.0,2022,20.0
2233.28,24.0,1.0,2022,21.0
3891.0,24.0,1.0,2022,22.0
5050.0,24.0,1.0,2022,23.0
3559.0,25.0,1.0,2022,0.0
3880.0,25.0,1.0,2022,1.0
3558.0,25.0,1.0,2022,2.0
4271.0,25.0,1.0,2022,3.0
3997.0,25.0,1.0,2022,4.0
3977.0,25.0,1.0,2022,5.0
10791.0,25.0,1.0,2022,6.0
1784.9,25.0,1.0,2022,7.0
9576.0,25.0,1.0,2022,8.0
7537.0,25.0,1.0,2022,9.0
1424.82,25.0,1.0,2022,10.0
7550.0,25.0,1.0,2022,11.0
8426.0,25.0,1.0,2022,12.0
5364.0,25.0,1.0,2022,13.0
6369.0,25.0,1.0,2022,14.0
6139.0,25.0,1.0,2022,15.0
14906.0,25.0,1.0,2022,16.0
16810.0,25.0,1.0,2022,17.0
16429.0,25.0,1.0,2022,18.0
7317.0,25.0,1.0,2022,19.0
1919.22,25.0,1.0,2022,20.0
3503.0,25.0,1.0,2022,21.0
3868.0,25.0,1.0,2022,22.0
1425.12,25.0,1.0,2022,23.0
3391.0,26.0,1.0,2022,0.0
7079.0,26.0,1.0,2022,1.0
3921.0,26.0,1.0,2022,2.0
3273.0,26.0,1.0,2022,3.0
4693.0,26.0,1.0,2022,4.0
3661.0,26.0,1.0,2022,5.0
11097.0,26.0,1.0,2022,6.0
10568.0,26.0,1.0,2022,7.0
8020.0,26.0,1.0,2022,8.0
7420.0,26.0,1.0,2022,9.0
6046.0,26.0,1.0,2022,10.0
5658.0,26.0,1.0,2022,11.0
5466.0,26.0,1.0,2022,12.0
6533.0,26.0,1.0,2022,13.0
5765.0,26.0,1.0,2022,14.0
4805.0,26.0,1.0,2022,15.0
13088.0,26.0,1.0,2022,16.0
15404.0,26.0,1.0,2022,17.0
14543.0,26.0,1.0,2022,18.0
6190.0,26.0,1.0,2022,19.0
4272.0,26.0,1.0,2022,20.0
3200.0,26.0,1.0,2022,21.0
4328.0,26.0,1.0,2022,22.0
3642.0,26.0,1.0,2022,23.0
3336.0,27.0,1.0,2022,0.0
4378.0,27.0,1.0,2022,1.0
3158.0,27.0,1.0,2022,2.0
4282.0,27.0,1.0,2022,3.0
2397.4,27.0,1.0,2022,4.0
4972.0,27.0,1.0,2022,5.0
10959.0,27.0,1.0,2022,6.0
13263.0,27.0,1.0,2022,7.0
8852.0,27.0,1.0,2022,8.0
7271.0,27.0,1.0,2022,9.0
6456.0,27.0,1.0,2022,10.0
7416.0,27.0,1.0,2022,11.0
8068.0,27.0,1.0,2022,12.0
5135.0,27.0,1.0,2022,13.0
5122.0,27.0,1.0,2022,14.0
5273.0,27.0,1.0,2022,15.0
2428.34,27.0,1.0,2022,16.0
15764.0,27.0,1.0,2022,17.0
14493.0,27.0,1.0,2022,18.0
5683.0,27.0,1.0,2022,19.0
3868.0,27.0,1.0,2022,20.0
4175.0,27.0,1.0,2022,21.0
4531.0,27.0,1.0,2022,22.0
3841.0,27.0,1.0,2022,23.0
3486.0,28.0,1.0,2022,0.0
4892.0,28.0,1.0,2022,1.0
3575.0,28.0,1.0,2022,2.0
4824.0,28.0,1.0,2022,3.0
3697.0,28.0,1.0,2022,4.0
4382.0,28.0,1.0,2022,5.0
11959.0,28.0,1.0,2022,6.0
9218.0,28.0,1.0,2022,7.0
9629.0,28.0,1.0,2022,8.0
2640.6,28.0,1.0,2022,9.0
9640.0,28.0,1.0,2022,10.0
12403.0,28.0,1.0,2022,11.0
2297.68,28.0,1.0,2022,12.0
1643.02,28.0,1.0,2022,13.0
5268.0,28.0,1.0,2022,14.0
8642.0,28.0,1.0,2022,15.0
15377.0,28.0,1.0,2022,16.0
14159.0,28.0,1.0,2022,17.0
15652.0,28.0,1.0,2022,18.0
8881.0,28.0,1.0,2022,19.0
4914.0,28.0,1.0,2022,20.0
3158.0,28.0,1.0,2022,21.0
4149.0,28.0,1.0,2022,22.0
5467.0,28.0,1.0,2022,23.0
3494.0,29.0,1.0,2022,0.0
4146.0,29.0,1.0,2022,1.0
3705.0,29.0,1.0,2022,2.0
4431.0,29.0,1.0,2022,3.0
4266.0,29.0,1.0,2022,4.0
3334.0,29.0,1.0,2022,5.0
11507.0,29.0,1.0,2022,6.0
10627.0,29.0,1.0,2022,7.0
8913.0,29.0,1.0,2022,8.0
5018.0,29.0,1.0,2022,9.0
5650.0,29.0,1.0,2022,10.0
2476.0,29.0,1.0,2022,11.0
6795.0,29.0,1.0,2022,12.0
5494.0,29.0,1.0,2022,13.0
7344.0,29.0,1.0,2022,14.0
7296.0,29.0,1.0,2022,15.0
15084.0,29.0,1.0,2022,16.0
19061.0,29.0,1.0,2022,17.0
6278.44,29.0,1.0,2022,18.0
5680.0,29.0,1.0,2022,19.0
4793.0,29.0,1.0,2022,20.0
3262.0,29.0,1.0,2022,21.0
2171.16,29.0,1.0,2022,22.0
4176.0,29.0,1.0,2022,23.0
4243.0,30.0,1.0,2022,0.0
3213.0,30.0,1.0,2022,1.0
