values,date,month,year,hour
17.6,6,4,2021,5
16,6,4,2021,6
20.4,6,4,2021,7
22.4,6,4,2021,8
22.8,6,4,2021,9
24.4,6,4,2021,10
25.6,6,4,2021,11
22.8,6,4,2021,12
22.8,6,4,2021,13
21.6,6,4,2021,14
18.8,6,4,2021,15
20.8,6,4,2021,16
47.6,6,4,2021,17
24,6,4,2021,18
16,6,4,2021,19
16.4,6,4,2021,20
14,6,4,2021,21
14,6,4,2021,22
11.6,6,4,2021,23
15.6,7,4,2021,0
13.6,7,4,2021,1
13.6,7,4,2021,2
11.6,7,4,2021,3
12.8,7,4,2021,4
14.4,7,4,2021,5
14.4,7,4,2021,6
15.2,7,4,2021,7
24.8,7,4,2021,8
58,7,4,2021,9
33.6,7,4,2021,10
70.4,7,4,2021,11
85.2,7,4,2021,12
82.4,7,4,2021,13
37.2,7,4,2021,14
29.2,7,4,2021,15
21.2,7,4,2021,16
22,7,4,2021,17
16.8,7,4,2021,18
12.8,7,4,2021,19
16.8,7,4,2021,20
16,7,4,2021,21
16,7,4,2021,22
14.4,7,4,2021,23
15.2,8,4,2021,0
16.4,8,4,2021,1
15.2,8,4,2021,2
15.2,8,4,2021,3
14.8,8,4,2021,4
15.2,8,4,2021,5
164,8,4,2021,6
293.6,8,4,2021,7
260.8,8,4,2021,8
252.8,8,4,2021,9
248.4,8,4,2021,10
207.2,8,4,2021,11
204.8,8,4,2021,12
218.4,8,4,2021,13
248,8,4,2021,14
235.2,8,4,2021,15
242.8,8,4,2021,16
231.2,8,4,2021,17
243.6,8,4,2021,18
249.6,8,4,2021,19
246.4,8,4,2021,20
222.8,8,4,2021,21
236.4,8,4,2021,22
259.6,8,4,2021,23
260.8,9,4,2021,0
255.2,9,4,2021,1
252,9,4,2021,2
240.8,9,4,2021,3
244.4,9,4,2021,4
230.8,9,4,2021,5
234,9,4,2021,6
239.6,9,4,2021,7
237.2,9,4,2021,8
244.4,9,4,2021,9
269.2,9,4,2021,10
321.2,9,4,2021,11
328,9,4,2021,12
348.4,9,4,2021,13
333.2,9,4,2021,14
294.4,9,4,2021,15
299.6,9,4,2021,16
295.2,9,4,2021,17
322.4,9,4,2021,18
334.8,9,4,2021,19
330.4,9,4,2021,20
328.4,9,4,2021,21
319.6,9,4,2021,22
328,9,4,2021,23
318.8,10,4,2021,0
315.2,10,4,2021,1
339.6,10,4,2021,2
328.8,10,4,2021,3
327.2,10,4,2021,4
320.8,10,4,2021,5
329.2,10,4,2021,6
314.8,10,4,2021,7
315.2,10,4,2021,8
297.2,10,4,2021,9
314.4,10,4,2021,10
317.2,10,4,2021,11
293.6,10,4,2021,12
297.6,10,4,2021,13
316.4,10,4,2021,14
337.6,10,4,2021,15
354.8,10,4,2021,16
322,10,4,2021,17
318.8,10,4,2021,18
315.6,10,4,2021,19
332.8,10,4,2021,20
352.4,10,4,2021,21
353.2,10,4,2021,22
326.4,10,4,2021,23
311.6,11,4,2021,0
334,11,4,2021,1
325.2,11,4,2021,2
336.4,11,4,2021,3
332.8,11,4,2021,4
337.6,11,4,2021,5
330,11,4,2021,6
328.4,11,4,2021,7
314.4,11,4,2021,8
316,11,4,2021,9
339.2,11,4,2021,10
165.2,11,4,2021,11
20,11,4,2021,12
16.8,11,4,2021,13
19.2,11,4,2021,14
20,11,4,2021,15
19.6,11,4,2021,16
19.2,11,4,2021,17
18.8,11,4,2021,18
19.6,11,4,2021,19
18.8,11,4,2021,20
19.2,11,4,2021,21
18.8,11,4,2021,22
19.2,11,4,2021,23
16,12,4,2021,0
18.4,12,4,2021,1
20.4,12,4,2021,2
19.6,12,4,2021,3
20.8,12,4,2021,4
20.8,12,4,2021,5
22,12,4,2021,6
20.8,12,4,2021,7
13.6,12,4,2021,8
74.4,12,4,2021,9
260,12,4,2021,10
221.6,12,4,2021,11
196,12,4,2021,12
189.6,12,4,2021,13
189.2,12,4,2021,14
187.6,12,4,2021,15
191.6,12,4,2021,16
123.6,12,4,2021,17
17.2,12,4,2021,18
13.6,12,4,2021,19
9.6,12,4,2021,20
9.2,12,4,2021,21
4.8,12,4,2021,22
6.4,12,4,2021,23
5.6,13,4,2021,0
6.4,13,4,2021,1
8,13,4,2021,2
8,13,4,2021,3
8.4,13,4,2021,4
14,13,4,2021,5
186.8,13,4,2021,6
215.2,13,4,2021,7
210,13,4,2021,8
224.8,13,4,2021,9
195.6,13,4,2021,10
222.8,13,4,2021,11
72.4,13,4,2021,12
14,13,4,2021,13
47.2,13,4,2021,14
79.2,13,4,2021,15
47.6,13,4,2021,16
6.8,13,4,2021,17
4,13,4,2021,18
4.4,13,4,2021,19
6,13,4,2021,20
4.4,13,4,2021,21
4.8,13,4,2021,22
6,13,4,2021,23
4.8,14,4,2021,0
4.8,14,4,2021,1
4.8,14,4,2021,2
6.8,14,4,2021,3
9.2,14,4,2021,4
9.2,14,4,2021,5
10,14,4,2021,6
26.8,14,4,2021,7
18,14,4,2021,8
103.6,14,4,2021,9
201.2,14,4,2021,10
330,14,4,2021,11
350,14,4,2021,12
340.4,14,4,2021,13
342.8,14,4,2021,14
341.2,14,4,2021,15
352.8,14,4,2021,16
356.8,14,4,2021,17
350,14,4,2021,18
342.4,14,4,2021,19
341.2,14,4,2021,20
305.6,14,4,2021,21
338.4,14,4,2021,22
342,14,4,2021,23
326.8,15,4,2021,0
322.8,15,4,2021,1
320.4,15,4,2021,2
334.8,15,4,2021,3
339.6,15,4,2021,4
325.6,15,4,2021,5
318.4,15,4,2021,6
320.4,15,4,2021,7
315.6,15,4,2021,8
326.8,15,4,2021,9
321.6,15,4,2021,10
331.6,15,4,2021,11
326.8,15,4,2021,12
306,15,4,2021,13
251.2,15,4,2021,14
287.2,15,4,2021,15
302,15,4,2021,16
308.4,15,4,2021,17
326.8,15,4,2021,18
34.4,15,4,2021,19
14,15,4,2021,20
15.2,15,4,2021,21
20,15,4,2021,22
18.4,15,4,2021,23
18.4,16,4,2021,0
34.8,16,4,2021,1
206.8,16,4,2021,2
126.8,16,4,2021,3
16,16,4,2021,4
14.8,16,4,2021,5
16.8,16,4,2021,6
18.8,16,4,2021,7
14.4,16,4,2021,8
121.6,16,4,2021,9
267.2,16,4,2021,10
148.8,16,4,2021,11
248,16,4,2021,12
338.8,16,4,2021,13
340.8,16,4,2021,14
331.6,16,4,2021,15
331.2,16,4,2021,16
343.2,16,4,2021,17
340,16,4,2021,18
344.8,16,4,2021,19
348,16,4,2021,20
326.8,16,4,2021,21
321.6,16,4,2021,22
322,16,4,2021,23
345.6,17,4,2021,0
393.6,17,4,2021,1
390,17,4,2021,2
346.8,17,4,2021,3
340.4,17,4,2021,4
335.2,17,4,2021,5
350.8,17,4,2021,6
249.2,17,4,2021,7
180.4,17,4,2021,8
22.4,17,4,2021,9
21.6,17,4,2021,10
24,17,4,2021,11
24,17,4,2021,12
19.2,17,4,2021,13
22.8,17,4,2021,14
18.4,17,4,2021,15
15.6,17,4,2021,16
16,17,4,2021,17
14,17,4,2021,18
18,17,4,2021,19
14.8,17,4,2021,20
17.2,17,4,2021,21
17.2,17,4,2021,22
15.6,17,4,2021,23
16.4,18,4,2021,0
16,18,4,2021,1
15.6,18,4,2021,2
15.2,18,4,2021,3
15.6,18,4,2021,4
20.4,18,4,2021,5
21.6,18,4,2021,6
20.8,18,4,2021,7
20,18,4,2021,8
18.4,18,4,2021,9
17.6,18,4,2021,10
16.8,18,4,2021,11
16,18,4,2021,12
17.6,18,4,2021,13
14.8,18,4,2021,14
16.4,18,4,2021,15
14.4,18,4,2021,16
14.8,18,4,2021,17
17.2,18,4,2021,18
15.2,18,4,2021,19
16,18,4,2021,20
17.2,18,4,2021,21
17.2,18,4,2021,22
16.4,18,4,2021,23
14.8,19,4,2021,0
15.6,19,4,2021,1
15.2,19,4,2021,2
14.8,19,4,2021,3
16.8,19,4,2021,4
16,19,4,2021,5
20.4,19,4,2021,6
24.4,19,4,2021,7
97.6,19,4,2021,8
227.6,19,4,2021,9
210.4,19,4,2021,10
196.4,19,4,2021,11
204.8,19,4,2021,12
186.4,19,4,2021,13
188.8,19,4,2021,14
187.6,19,4,2021,15
188,19,4,2021,16
186,19,4,2021,17
187.6,19,4,2021,18
192.8,19,4,2021,19
194.8,19,4,2021,20
196,19,4,2021,21
198,19,4,2021,22
229.6,19,4,2021,23
227.2,20,4,2021,0
260.4,20,4,2021,1
283.2,20,4,2021,2
300.8,20,4,2021,3
316.8,20,4,2021,4
313.2,20,4,2021,5
307.6,20,4,2021,6
291.2,20,4,2021,7
299.2,20,4,2021,8
304.4,20,4,2021,9
316.4,20,4,2021,10
333.2,20,4,2021,11
325.6,20,4,2021,12
338,20,4,2021,13
324.4,20,4,2021,14
341.6,20,4,2021,15
144.8,20,4,2021,16
244,20,4,2021,17
267.2,20,4,2021,18
270,20,4,2021,19
280.4,20,4,2021,20
302.4,20,4,2021,21
305.2,20,4,2021,22
303.6,20,4,2021,23
300.4,21,4,2021,0
306,21,4,2021,1
302.8,21,4,2021,2
302,21,4,2021,3
298.8,21,4,2021,4
277.6,21,4,2021,5
279.6,21,4,2021,6
289.2,21,4,2021,7
334.4,21,4,2021,8
305.2,21,4,2021,9
334,21,4,2021,10
318.4,21,4,2021,11
298.8,21,4,2021,12
303.2,21,4,2021,13
261.2,21,4,2021,14
190,21,4,2021,15
278.8,21,4,2021,16
329.6,21,4,2021,17
302,21,4,2021,18
128.8,21,4,2021,19
28.4,21,4,2021,20
251.2,21,4,2021,21
291.6,21,4,2021,22
296.8,21,4,2021,23
297.2,22,4,2021,0
293.2,22,4,2021,1
302,22,4,2021,2
315.2,22,4,2021,3
308.8,22,4,2021,4
305.2,22,4,2021,5
301.6,22,4,2021,6
312.8,22,4,2021,7
303.6,22,4,2021,8
295.2,22,4,2021,9
194.8,22,4,2021,10
39.2,22,4,2021,11
25.2,22,4,2021,12
22.8,22,4,2021,13
22.8,22,4,2021,14
22,22,4,2021,15
16.8,22,4,2021,16
17.2,22,4,2021,17
18.4,22,4,2021,18
16.8,22,4,2021,19
17.2,22,4,2021,20
14.4,22,4,2021,21
17.6,22,4,2021,22
18.8,22,4,2021,23
16.4,23,4,2021,0
16.4,23,4,2021,1
13.6,23,4,2021,2
20.4,23,4,2021,3
19.6,23,4,2021,4
19.2,23,4,2021,5
17.6,23,4,2021,6
16.4,23,4,2021,7
35.2,23,4,2021,8
33.6,23,4,2021,9
22,23,4,2021,10
20.4,23,4,2021,11
20,23,4,2021,12
23.2,23,4,2021,13
21.6,23,4,2021,14
10.4,23,4,2021,15
9.6,23,4,2021,16
16.8,23,4,2021,17
15.6,23,4,2021,18
14.8,23,4,2021,19
13.2,23,4,2021,20
9.6,23,4,2021,21
10.8,23,4,2021,22
7.2,23,4,2021,23
5.2,24,4,2021,0
6,24,4,2021,1
5.6,24,4,2021,2
4,24,4,2021,3
6,24,4,2021,4
7.6,24,4,2021,5
9.6,24,4,2021,6
9.2,24,4,2021,7
7.6,24,4,2021,8
6.4,24,4,2021,9
6.4,24,4,2021,10
4.4,24,4,2021,11
3.6,24,4,2021,12
3.2,24,4,2021,13
5.6,24,4,2021,14
5.6,24,4,2021,15
6,24,4,2021,16
4.4,24,4,2021,17
4,24,4,2021,18
3.6,24,4,2021,19
3.2,24,4,2021,20
2.8,24,4,2021,21
6,24,4,2021,22
5.2,24,4,2021,23
5.2,25,4,2021,0
5.6,25,4,2021,1
4.8,25,4,2021,2
7.2,25,4,2021,3
8,25,4,2021,4
7.6,25,4,2021,5
8,25,4,2021,6
6.8,25,4,2021,7
6,25,4,2021,8
5.6,25,4,2021,9
2.4,25,4,2021,10
2.8,25,4,2021,11
4.4,25,4,2021,12
2.8,25,4,2021,13
4,25,4,2021,14
2.8,25,4,2021,15
2.8,25,4,2021,16
4.4,25,4,2021,17
2.8,25,4,2021,18
4.8,25,4,2021,19
4.4,25,4,2021,20
6,25,4,2021,21
6,25,4,2021,22
5.2,25,4,2021,23
5.6,26,4,2021,0
4,26,4,2021,1
5.6,26,4,2021,2
4,26,4,2021,3
4,26,4,2021,4
7.6,26,4,2021,5
8.4,26,4,2021,6
12.4,26,4,2021,7
11.6,26,4,2021,8
11.2,26,4,2021,9
12,26,4,2021,10
12,26,4,2021,11
11.2,26,4,2021,12
13.6,26,4,2021,13
14.4,26,4,2021,14
10,26,4,2021,15
13.6,26,4,2021,16
14,26,4,2021,17
11.2,26,4,2021,18
8,26,4,2021,19
6.8,26,4,2021,20
7.2,26,4,2021,21
6,26,4,2021,22
6,26,4,2021,23
6,27,4,2021,0
3.6,27,4,2021,1
5.2,27,4,2021,2
5.6,27,4,2021,3
6,27,4,2021,4
6.8,27,4,2021,5
9.2,27,4,2021,6
14.4,27,4,2021,7
13.6,27,4,2021,8
12.4,27,4,2021,9
11.2,27,4,2021,10
11.2,27,4,2021,11
10,27,4,2021,12
10.8,27,4,2021,13
10,27,4,2021,14
14.4,27,4,2021,15
18.8,27,4,2021,16
14.4,27,4,2021,17
14.8,27,4,2021,18
11.2,27,4,2021,19
8.4,27,4,2021,20
9.2,27,4,2021,21
6.8,27,4,2021,22
6.4,27,4,2021,23
8,28,4,2021,0
8.4,28,4,2021,1
8,28,4,2021,2
8.8,28,4,2021,3
8.8,28,4,2021,4
10,28,4,2021,5
14.4,28,4,2021,6
13.6,28,4,2021,7
27.6,28,4,2021,8
12.8,28,4,2021,9
11.6,28,4,2021,10
30,28,4,2021,11
46.4,28,4,2021,12
28,28,4,2021,13
20.8,28,4,2021,14
19.6,28,4,2021,15
33.6,28,4,2021,16
37.2,28,4,2021,17
16.8,28,4,2021,18
12,28,4,2021,19
9.6,28,4,2021,20
8,28,4,2021,21
7.6,28,4,2021,22
6.4,28,4,2021,23
6,29,4,2021,0
5.6,29,4,2021,1
4.8,29,4,2021,2
4.8,29,4,2021,3
6,29,4,2021,4
4.8,29,4,2021,5
6.4,29,4,2021,6
7.2,29,4,2021,7
9.2,29,4,2021,8
11.2,29,4,2021,9
10.8,29,4,2021,10
9.2,29,4,2021,11
10,29,4,2021,12
10.4,29,4,2021,13
8.8,29,4,2021,14
22.8,29,4,2021,15
16.4,29,4,2021,16
14.4,29,4,2021,17
14,29,4,2021,18
15.2,29,4,2021,19
15.2,29,4,2021,20
16.8,29,4,2021,21
16.4,29,4,2021,22
15.6,29,4,2021,23
15.2,30,4,2021,0
16,30,4,2021,1
16.4,30,4,2021,2
13.6,30,4,2021,3
16,30,4,2021,4
15.2,30,4,2021,5
16.8,30,4,2021,6
14,30,4,2021,7
17.2,30,4,2021,8
18,30,4,2021,9
16.8,30,4,2021,10
17.2,30,4,2021,11
16.4,30,4,2021,12
15.2,30,4,2021,13
16.4,30,4,2021,14
14.4,30,4,2021,15
16,30,4,2021,16
14.8,30,4,2021,17
16,30,4,2021,18
14.4,30,4,2021,19
12.8,30,4,2021,20
16.4,30,4,2021,21
16.4,30,4,2021,22
17.2,30,4,2021,23
18.8,1,5,2021,0
18.8,1,5,2021,1
18.8,1,5,2021,2
18,1,5,2021,3
16.4,1,5,2021,4
16,1,5,2021,5
19.6,1,5,2021,6
21.2,1,5,2021,7
24.4,1,5,2021,8
32,1,5,2021,9
28,1,5,2021,10
26.8,1,5,2021,11
24.4,1,5,2021,12
18.8,1,5,2021,13
18,1,5,2021,14
17.2,1,5,2021,15
16,1,5,2021,16
17.2,1,5,2021,17
14.8,1,5,2021,18
15.2,1,5,2021,19
14.8,1,5,2021,20
17.2,1,5,2021,21
19.2,1,5,2021,22
18.8,1,5,2021,23
18,2,5,2021,0
18.8,2,5,2021,1
17.2,2,5,2021,2
20,2,5,2021,3
22.8,2,5,2021,4
20.8,2,5,2021,5
20.8,2,5,2021,6
18.4,2,5,2021,7
16.4,2,5,2021,8
16,2,5,2021,9
14.8,2,5,2021,10
15.6,2,5,2021,11
15.6,2,5,2021,12
16.4,2,5,2021,13
13.6,2,5,2021,14
13.6,2,5,2021,15
16.4,2,5,2021,16
14,2,5,2021,17
15.2,2,5,2021,18
15.2,2,5,2021,19
14.8,2,5,2021,20
14,2,5,2021,21
17.6,2,5,2021,22
17.2,2,5,2021,23
17.6,3,5,2021,0
17.2,3,5,2021,1
18.8,3,5,2021,2
18.8,3,5,2021,3
14.8,3,5,2021,4
16.4,3,5,2021,5
20.8,3,5,2021,6
22.8,3,5,2021,7
24.8,3,5,2021,8
24.4,3,5,2021,9
27.6,3,5,2021,10
27.2,3,5,2021,11
22,3,5,2021,12
26.4,3,5,2021,13
24,3,5,2021,14
58,3,5,2021,15
33.6,3,5,2021,16
42.8,3,5,2021,17
23.6,3,5,2021,18
23.6,3,5,2021,19
22,3,5,2021,20
17.6,3,5,2021,21
20.8,3,5,2021,22
20.4,3,5,2021,23
21.6,4,5,2021,0
18.8,4,5,2021,1
18.4,4,5,2021,2
16.8,4,5,2021,3
21.2,4,5,2021,4
20,4,5,2021,5
20.4,4,5,2021,6
20.8,4,5,2021,7
23.6,4,5,2021,8
26.4,4,5,2021,9
24,4,5,2021,10
24.4,4,5,2021,11
23.2,4,5,2021,12
28.4,4,5,2021,13
33.6,4,5,2021,14
121.6,4,5,2021,15
262.4,4,5,2021,16
254,4,5,2021,17
245.2,4,5,2021,18
249.2,4,5,2021,19
251.6,4,5,2021,20
240.8,4,5,2021,21
241.6,4,5,2021,22
250,4,5,2021,23
242.4,5,5,2021,0
244,5,5,2021,1
250.4,5,5,2021,2
241.2,5,5,2021,3
234.4,5,5,2021,4
223.2,5,5,2021,5
241.2,5,5,2021,6
246.4,5,5,2021,7
241.2,5,5,2021,8
248.8,5,5,2021,9
251.2,5,5,2021,10
267.2,5,5,2021,11
278.8,5,5,2021,12
286,5,5,2021,13
253.2,5,5,2021,14
316,5,5,2021,15
340,5,5,2021,16
255.6,5,5,2021,17
266,5,5,2021,18
298.8,5,5,2021,19
242,5,5,2021,20
309.6,5,5,2021,21
333.6,5,5,2021,22
334.8,5,5,2021,23
327.2,6,5,2021,0
322.8,6,5,2021,1
355.2,6,5,2021,2
330,6,5,2021,3
298.8,6,5,2021,4
296.8,6,5,2021,5
295.2,6,5,2021,6
314,6,5,2021,7
320.4,6,5,2021,8
278.4,6,5,2021,9
133.2,6,5,2021,10
20.8,6,5,2021,11
226.8,6,5,2021,12
316.8,6,5,2021,13
286.8,6,5,2021,14
267.2,6,5,2021,15
319.2,6,5,2021,16
356.4,6,5,2021,17
327.2,6,5,2021,18
306,6,5,2021,19
276,6,5,2021,20
272.8,6,5,2021,21
262,6,5,2021,22
284.4,6,5,2021,23
290.8,7,5,2021,0
293.6,7,5,2021,1
304,7,5,2021,2
298.4,7,5,2021,3
289.2,7,5,2021,4
270,7,5,2021,5
286.8,7,5,2021,6
294.4,7,5,2021,7
285.6,7,5,2021,8
292,7,5,2021,9
313.2,7,5,2021,10
312,7,5,2021,11
297.6,7,5,2021,12
287.6,7,5,2021,13
276.8,7,5,2021,14
267.6,7,5,2021,15
272.8,7,5,2021,16
270,7,5,2021,17
280,7,5,2021,18
282,7,5,2021,19
283.6,7,5,2021,20
281.2,7,5,2021,21
285.6,7,5,2021,22
281.6,7,5,2021,23
280.8,8,5,2021,0
280,8,5,2021,1
283.2,8,5,2021,2
288.8,8,5,2021,3
289.6,8,5,2021,4
297.2,8,5,2021,5
290,8,5,2021,6
276.8,8,5,2021,7
259.2,8,5,2021,8
275.6,8,5,2021,9
308.4,8,5,2021,10
306,8,5,2021,11
263.6,8,5,2021,12
180.4,8,5,2021,13
199.6,8,5,2021,14
214.4,8,5,2021,15
219.6,8,5,2021,16
233.6,8,5,2021,17
258.4,8,5,2021,18
294.4,8,5,2021,19
301.6,8,5,2021,20
308.4,8,5,2021,21
304,8,5,2021,22
303.2,8,5,2021,23
292,9,5,2021,0
290.4,9,5,2021,1
296.8,9,5,2021,2
296,9,5,2021,3
286.8,9,5,2021,4
291.6,9,5,2021,5
292,9,5,2021,6
285.2,9,5,2021,7
280.8,9,5,2021,8
283.6,9,5,2021,9
270.4,9,5,2021,10
302.4,9,5,2021,11
307.2,9,5,2021,12
312.8,9,5,2021,13
298.8,9,5,2021,14
114,9,5,2021,15
8.4,9,5,2021,16
8,9,5,2021,17
6.4,9,5,2021,18
9.6,9,5,2021,19
8.4,9,5,2021,20
10,9,5,2021,21
8.8,9,5,2021,22
10.4,9,5,2021,23
8.8,10,5,2021,0
9.2,10,5,2021,1
8.8,10,5,2021,2
8,10,5,2021,3
9.2,10,5,2021,4
12,10,5,2021,5
55.2,10,5,2021,6
210,10,5,2021,7
254.4,10,5,2021,8
270.8,10,5,2021,9
246,10,5,2021,10
284.8,10,5,2021,11
284.4,10,5,2021,12
238.8,10,5,2021,13
252.8,10,5,2021,14
242,10,5,2021,15
256.4,10,5,2021,16
229.6,10,5,2021,17
232.8,10,5,2021,18
228,10,5,2021,19
232.8,10,5,2021,20
253.6,10,5,2021,21
100.4,10,5,2021,22
27.6,10,5,2021,23
23.2,11,5,2021,0
22.4,11,5,2021,1
20.8,11,5,2021,2
19.2,11,5,2021,3
18,11,5,2021,4
20.4,11,5,2021,5
20.8,11,5,2021,6
21.6,11,5,2021,7
25.6,11,5,2021,8
23.6,11,5,2021,9
20.8,11,5,2021,10
26,11,5,2021,11
24.8,11,5,2021,12
24.8,11,5,2021,13
24,11,5,2021,14
23.2,11,5,2021,15
21.2,11,5,2021,16
24.8,11,5,2021,17
24.8,11,5,2021,18
26.8,11,5,2021,19
154.8,11,5,2021,20
315.2,11,5,2021,21
321.6,11,5,2021,22
312,11,5,2021,23
318,12,5,2021,0
319.6,12,5,2021,1
319.2,12,5,2021,2
303.2,12,5,2021,3
312.4,12,5,2021,4
312,12,5,2021,5
337.2,12,5,2021,6
336,12,5,2021,7
317.6,12,5,2021,8
318.4,12,5,2021,9
308,12,5,2021,10
342.8,12,5,2021,11
270.4,12,5,2021,12
309.2,12,5,2021,13
340,12,5,2021,14
322,12,5,2021,15
254,12,5,2021,16
109.6,12,5,2021,17
28.8,12,5,2021,18
110.4,12,5,2021,19
270,12,5,2021,20
316.4,12,5,2021,21
323.2,12,5,2021,22
316,12,5,2021,23
314,13,5,2021,0
319.6,13,5,2021,1
310.8,13,5,2021,2
315.6,13,5,2021,3
208.4,13,5,2021,4
303.6,13,5,2021,5
309.6,13,5,2021,6
311.2,13,5,2021,7
312,13,5,2021,8
322.8,13,5,2021,9
328,13,5,2021,10
317.2,13,5,2021,11
299.2,13,5,2021,12
299.6,13,5,2021,13
292,13,5,2021,14
314,13,5,2021,15
314.8,13,5,2021,16
320.8,13,5,2021,17
319.2,13,5,2021,18
134.4,13,5,2021,19
17.6,13,5,2021,20
14.8,13,5,2021,21
16.4,13,5,2021,22
18.8,13,5,2021,23
18.8,14,5,2021,0
15.6,14,5,2021,1
15.2,14,5,2021,2
15.6,14,5,2021,3
19.2,14,5,2021,4
18,14,5,2021,5
17.2,14,5,2021,6
16,14,5,2021,7
16.8,14,5,2021,8
18.4,14,5,2021,9
16,14,5,2021,10
16.4,14,5,2021,11
13.2,14,5,2021,12
15.6,14,5,2021,13
15.2,14,5,2021,14
15.2,14,5,2021,15
15.2,14,5,2021,16
12.4,14,5,2021,17
15.2,14,5,2021,18
15.6,14,5,2021,19
16.4,14,5,2021,20
16.4,14,5,2021,21
14.4,14,5,2021,22
17.6,14,5,2021,23
18.8,15,5,2021,0
16.8,15,5,2021,1
16.4,15,5,2021,2
14.4,15,5,2021,3
18.8,15,5,2021,4
17.2,15,5,2021,5
17.6,15,5,2021,6
20.8,15,5,2021,7
18,15,5,2021,8
20.8,15,5,2021,9
20.4,15,5,2021,10
22.8,15,5,2021,11
27.2,15,5,2021,12
24,15,5,2021,13
19.6,15,5,2021,14
22,15,5,2021,15
20.8,15,5,2021,16
15.2,15,5,2021,17
15.6,15,5,2021,18
14.8,15,5,2021,19
15.6,15,5,2021,20
18,15,5,2021,21
18,15,5,2021,22
18.4,15,5,2021,23
20,16,5,2021,0
19.2,16,5,2021,1
19.6,16,5,2021,2
19.6,16,5,2021,3
18.4,16,5,2021,4
16.4,16,5,2021,5
16.4,16,5,2021,6
17.6,16,5,2021,7
14,16,5,2021,8
15.6,16,5,2021,9
18,16,5,2021,10
18.4,16,5,2021,11
17.6,16,5,2021,12
16.8,16,5,2021,13
16.4,16,5,2021,14
18.4,16,5,2021,15
16,16,5,2021,16
15.6,16,5,2021,17
17.6,16,5,2021,18
14.4,16,5,2021,19
14.8,16,5,2021,20
13.2,16,5,2021,21
19.6,16,5,2021,22
18.4,16,5,2021,23
19.6,17,5,2021,0
18.8,17,5,2021,1
17.2,17,5,2021,2
17.2,17,5,2021,3
16.4,17,5,2021,4
12.4,17,5,2021,5
17.6,17,5,2021,6
18,17,5,2021,7
20.4,17,5,2021,8
134.4,17,5,2021,9
246.8,17,5,2021,10
246.8,17,5,2021,11
239.6,17,5,2021,12
254,17,5,2021,13
241.6,17,5,2021,14
224.8,17,5,2021,15
235.6,17,5,2021,16
226.4,17,5,2021,17
236.4,17,5,2021,18
246,17,5,2021,19
243.2,17,5,2021,20
245.2,17,5,2021,21
238.4,17,5,2021,22
213.6,17,5,2021,23
242,18,5,2021,0
249.6,18,5,2021,1
237.2,18,5,2021,2
243.2,18,5,2021,3
262,18,5,2021,4
212.4,18,5,2021,5
257.2,18,5,2021,6
347.6,18,5,2021,7
378.4,18,5,2021,8
371.6,18,5,2021,9
335.2,18,5,2021,10
306,18,5,2021,11
384,18,5,2021,12
352.4,18,5,2021,13
330,18,5,2021,14
304.4,18,5,2021,15
316,18,5,2021,16
226,18,5,2021,17
190.4,18,5,2021,18
221.6,18,5,2021,19
316.8,18,5,2021,20
316.8,18,5,2021,21
323.2,18,5,2021,22
321.6,18,5,2021,23
318.4,19,5,2021,0
312,19,5,2021,1
309.2,19,5,2021,2
314.4,19,5,2021,3
327.2,19,5,2021,4
334,19,5,2021,5
328.4,19,5,2021,6
335.2,19,5,2021,7
231.6,19,5,2021,8
216.8,19,5,2021,9
302.4,19,5,2021,10
326,19,5,2021,11
339.6,19,5,2021,12
328,19,5,2021,13
326.4,19,5,2021,14
324.8,19,5,2021,15
290,19,5,2021,16
363.2,19,5,2021,17
324,19,5,2021,18
281.2,19,5,2021,19
320,19,5,2021,20
314,19,5,2021,21
312.8,19,5,2021,22
320,19,5,2021,23
315.2,20,5,2021,0
299.6,20,5,2021,1
320.8,20,5,2021,2
310,20,5,2021,3
305.2,20,5,2021,4
309.6,20,5,2021,5
305.2,20,5,2021,6
319.6,20,5,2021,7
342.8,20,5,2021,8
304.4,20,5,2021,9
312.8,20,5,2021,10
305.6,20,5,2021,11
316,20,5,2021,12
326.4,20,5,2021,13
311.2,20,5,2021,14
332.8,20,5,2021,15
327.6,20,5,2021,16
332.4,20,5,2021,17
117.6,20,5,2021,18
18.4,20,5,2021,19
18.4,20,5,2021,20
16.4,20,5,2021,21
18.8,20,5,2021,22
16.8,20,5,2021,23
19.2,21,5,2021,0
19.6,21,5,2021,1
19.2,21,5,2021,2
18.4,21,5,2021,3
15.2,21,5,2021,4
20.4,21,5,2021,5
27.6,21,5,2021,6
96,21,5,2021,7
304.8,21,5,2021,8
332.4,21,5,2021,9
330,21,5,2021,10
322.8,21,5,2021,11
329.6,21,5,2021,12
323.6,21,5,2021,13
138.4,21,5,2021,14
26,21,5,2021,15
21.2,21,5,2021,16
16.8,21,5,2021,17
16.8,21,5,2021,18
18.4,21,5,2021,19
15.2,21,5,2021,20
15.6,21,5,2021,21
20,21,5,2021,22
18.4,21,5,2021,23
18.8,22,5,2021,0
18.8,22,5,2021,1
16.8,22,5,2021,2
18.4,22,5,2021,3
19.2,22,5,2021,4
20,22,5,2021,5
20.4,22,5,2021,6
19.2,22,5,2021,7
18.8,22,5,2021,8
22.8,22,5,2021,9
21.6,22,5,2021,10
21.2,22,5,2021,11
