,values,date,month,year,hour
2215,3.4,3,4,2023,7
2216,2.6,3,4,2023,8
2217,3.0,3,4,2023,9
2218,3.2,3,4,2023,10
2219,2.2,3,4,2023,11
2220,3.2,3,4,2023,12
2221,2.6,3,4,2023,13
2222,3.0,3,4,2023,14
2223,2.4,3,4,2023,15
2224,2.2,3,4,2023,16
2225,3.0,3,4,2023,17
2226,2.4,3,4,2023,18
2227,2.6,3,4,2023,19
2228,4.0,3,4,2023,20
2229,4.2,3,4,2023,21
2230,5.4,3,4,2023,22
2231,5.6,3,4,2023,23
2232,6.8,4,4,2023,0
2233,6.6,4,4,2023,1
2234,8.6,4,4,2023,2
2235,8.6,4,4,2023,3
2236,8.2,4,4,2023,4
2237,9.0,4,4,2023,5
2238,6.2,4,4,2023,6
2239,5.2,4,4,2023,7
2240,3.6,4,4,2023,8
2241,2.6,4,4,2023,9
2242,2.8,4,4,2023,10
2243,2.8,4,4,2023,11
2244,2.8,4,4,2023,12
2245,4.2,4,4,2023,13
2246,2.8,4,4,2023,14
2247,3.4,4,4,2023,15
2248,2.4,4,4,2023,16
2249,2.6,4,4,2023,17
2250,2.8,4,4,2023,18
2251,2.6,4,4,2023,19
2252,3.4,4,4,2023,20
2253,3.0,4,4,2023,21
2254,2.6,4,4,2023,22
2255,9.0,4,4,2023,23
2256,9.2,5,4,2023,0
2257,10.6,5,4,2023,1
2258,10.6,5,4,2023,2
2259,11.2,5,4,2023,3
2260,24.2,5,4,2023,4
2261,26.2,5,4,2023,5
2262,27.0,5,4,2023,6
2263,34.4,5,4,2023,7
2264,125.2,5,4,2023,8
2265,72.0,5,4,2023,9
2266,140.4,5,4,2023,10
2267,144.4,5,4,2023,11
2268,152.0,5,4,2023,12
2269,154.4,5,4,2023,13
2270,159.8,5,4,2023,14
2271,159.0,5,4,2023,15
2272,157.8,5,4,2023,16
2273,160.4,5,4,2023,17
2274,145.8,5,4,2023,18
2275,146.4,5,4,2023,19
2276,151.6,5,4,2023,20
2277,150.2,5,4,2023,21
2278,145.6,5,4,2023,22
2279,150.6,5,4,2023,23
2280,166.8,6,4,2023,0
2281,160.6,6,4,2023,1
2282,175.6,6,4,2023,2
2283,162.2,6,4,2023,3
2284,149.6,6,4,2023,4
2285,158.0,6,4,2023,5
2286,169.6,6,4,2023,6
2287,165.4,6,4,2023,7
2288,166.6,6,4,2023,8
2289,177.2,6,4,2023,9
2290,149.6,6,4,2023,10
2291,149.8,6,4,2023,11
2292,152.2,6,4,2023,12
2293,153.2,6,4,2023,13
2294,153.8,6,4,2023,14
2295,151.8,6,4,2023,15
2296,149.8,6,4,2023,16
2297,158.2,6,4,2023,17
2298,145.6,6,4,2023,18
2299,146.2,6,4,2023,19
2300,156.8,6,4,2023,20
2301,150.6,6,4,2023,21
2302,155.0,6,4,2023,22
2303,110.6,6,4,2023,23
2304,9.8,7,4,2023,0
2305,4.0,7,4,2023,1
2306,3.0,7,4,2023,2
2307,3.8,7,4,2023,3
2308,27.8,7,4,2023,4
2309,134.2,7,4,2023,5
2310,133.8,7,4,2023,6
2311,138.0,7,4,2023,7
2312,145.0,7,4,2023,8
2313,146.2,7,4,2023,9
2314,148.8,7,4,2023,10
2315,146.4,7,4,2023,11
2316,146.6,7,4,2023,12
2317,147.8,7,4,2023,13
2318,150.6,7,4,2023,14
2319,147.6,7,4,2023,15
2320,150.4,7,4,2023,16
2321,155.8,7,4,2023,17
2322,157.2,7,4,2023,18
2323,148.0,7,4,2023,19
2324,156.8,7,4,2023,20
2325,154.6,7,4,2023,21
2326,101.6,7,4,2023,22
2327,4.4,7,4,2023,23
2328,3.0,8,4,2023,0
2329,2.8,8,4,2023,1
2330,3.4,8,4,2023,2
2331,2.4,8,4,2023,3
2332,3.2,8,4,2023,4
2333,3.2,8,4,2023,5
2334,3.2,8,4,2023,6
2335,3.4,8,4,2023,7
2336,2.6,8,4,2023,8
2337,3.0,8,4,2023,9
2338,3.2,8,4,2023,10
2339,2.4,8,4,2023,11
2340,3.2,8,4,2023,12
2341,2.6,8,4,2023,13
2342,52.6,8,4,2023,14
2343,144.2,8,4,2023,15
2344,150.4,8,4,2023,16
2345,153.8,8,4,2023,17
2346,154.4,8,4,2023,18
2347,156.2,8,4,2023,19
2348,155.2,8,4,2023,20
2349,15.6,8,4,2023,21
2350,6.0,8,4,2023,22
2351,5.8,8,4,2023,23
2352,3.8,9,4,2023,0
2353,3.4,9,4,2023,1
2354,8.4,9,4,2023,2
2355,6.6,9,4,2023,3
2356,4.8,9,4,2023,4
2357,4.6,9,4,2023,5
2358,4.6,9,4,2023,6
2359,5.8,9,4,2023,7
2360,4.8,9,4,2023,8
2361,4.2,9,4,2023,9
2362,3.2,9,4,2023,10
2363,3.0,9,4,2023,11
2364,3.2,9,4,2023,12
2365,2.8,9,4,2023,13
2366,3.4,9,4,2023,14
2367,3.0,9,4,2023,15
2368,3.6,9,4,2023,16
2369,2.8,9,4,2023,17
2370,3.0,9,4,2023,18
2371,3.2,9,4,2023,19
2372,3.0,9,4,2023,20
2373,3.8,9,4,2023,21
2374,3.2,9,4,2023,22
2375,4.2,9,4,2023,23
2376,4.4,10,4,2023,0
2377,6.4,10,4,2023,1
2378,7.2,10,4,2023,2
2379,4.0,10,4,2023,3
2380,4.6,10,4,2023,4
2381,7.4,10,4,2023,5
2382,3.0,10,4,2023,6
2383,4.8,10,4,2023,7
2384,4.2,10,4,2023,8
2385,2.8,10,4,2023,9
2386,2.6,10,4,2023,10
2387,2.8,10,4,2023,11
2388,2.6,10,4,2023,12
2389,2.4,10,4,2023,13
2390,3.2,10,4,2023,14
2391,2.4,10,4,2023,15
2392,2.8,10,4,2023,16
2393,3.0,10,4,2023,17
2394,2.6,10,4,2023,18
2395,2.8,10,4,2023,19
2396,4.4,10,4,2023,20
2397,4.4,10,4,2023,21
2398,6.6,10,4,2023,22
2399,8.4,10,4,2023,23
2400,4.8,11,4,2023,0
2401,3.8,11,4,2023,1
2402,3.0,11,4,2023,2
2403,4.6,11,4,2023,3
2404,5.8,11,4,2023,4
2405,8.0,11,4,2023,5
2406,3.4,11,4,2023,6
2407,3.6,11,4,2023,7
2408,2.8,11,4,2023,8
2409,4.2,11,4,2023,9
2410,20.2,11,4,2023,10
2411,3.4,11,4,2023,11
2412,3.8,11,4,2023,12
2413,5.0,11,4,2023,13
2414,3.8,11,4,2023,14
2415,4.2,11,4,2023,15
2416,4.4,11,4,2023,16
2417,4.6,11,4,2023,17
2418,4.0,11,4,2023,18
2419,4.8,11,4,2023,19
2420,8.4,11,4,2023,20
2421,6.2,11,4,2023,21
2422,4.6,11,4,2023,22
2423,5.0,11,4,2023,23
2424,3.8,12,4,2023,0
2425,2.6,12,4,2023,1
2426,6.4,12,4,2023,2
2427,4.8,12,4,2023,3
2428,3.6,12,4,2023,4
2429,10.6,12,4,2023,5
2430,14.8,12,4,2023,6
2431,8.4,12,4,2023,7
2432,8.0,12,4,2023,8
2433,5.8,12,4,2023,9
2434,4.6,12,4,2023,10
2435,11.4,12,4,2023,11
2436,18.6,12,4,2023,12
2437,15.0,12,4,2023,13
2438,15.4,12,4,2023,14
2439,7.6,12,4,2023,15
2440,4.6,12,4,2023,16
2441,5.0,12,4,2023,17
2442,3.2,12,4,2023,18
2443,3.4,12,4,2023,19
2444,5.2,12,4,2023,20
2445,4.4,12,4,2023,21
2446,3.2,12,4,2023,22
2447,6.4,12,4,2023,23
2448,4.2,13,4,2023,0
2449,3.8,13,4,2023,1
2450,8.2,13,4,2023,2
2451,3.2,13,4,2023,3
2452,3.8,13,4,2023,4
2453,4.6,13,4,2023,5
2454,7.2,13,4,2023,6
2455,6.4,13,4,2023,7
2456,6.2,13,4,2023,8
2457,6.0,13,4,2023,9
2458,5.4,13,4,2023,10
2459,4.2,13,4,2023,11
2460,69.0,13,4,2023,12
2461,126.0,13,4,2023,13
2462,153.6,13,4,2023,14
2463,150.0,13,4,2023,15
2464,147.4,13,4,2023,16
2465,143.2,13,4,2023,17
2466,132.4,13,4,2023,18
2467,142.8,13,4,2023,19
2468,150.6,13,4,2023,20
2469,150.4,13,4,2023,21
2470,158.0,13,4,2023,22
2471,160.6,13,4,2023,23
2472,153.8,14,4,2023,0
2473,43.2,14,4,2023,1
2474,9.6,14,4,2023,2
2475,8.2,14,4,2023,3
2476,9.4,14,4,2023,4
2477,9.8,14,4,2023,5
2478,7.2,14,4,2023,6
2479,8.4,14,4,2023,7
2480,39.0,14,4,2023,8
2481,122.6,14,4,2023,9
2482,178.2,14,4,2023,10
2483,174.6,14,4,2023,11
2484,166.4,14,4,2023,12
2485,174.0,14,4,2023,13
2486,164.2,14,4,2023,14
2487,173.0,14,4,2023,15
2488,169.6,14,4,2023,16
2489,161.2,14,4,2023,17
2490,169.6,14,4,2023,18
2491,169.6,14,4,2023,19
2492,165.0,14,4,2023,20
2493,162.2,14,4,2023,21
2494,166.6,14,4,2023,22
2495,157.4,14,4,2023,23
2496,27.6,15,4,2023,0
2497,132.2,15,4,2023,1
2498,150.6,15,4,2023,2
2499,153.0,15,4,2023,3
2500,162.4,15,4,2023,4
2501,151.2,15,4,2023,5
2502,147.2,15,4,2023,6
2503,150.4,15,4,2023,7
2504,151.8,15,4,2023,8
2505,148.8,15,4,2023,9
2506,147.2,15,4,2023,10
2507,150.8,15,4,2023,11
2508,151.2,15,4,2023,12
2509,159.6,15,4,2023,13
2510,164.8,15,4,2023,14
2511,165.4,15,4,2023,15
2512,162.6,15,4,2023,16
2513,159.8,15,4,2023,17
2514,159.0,15,4,2023,18
2515,164.2,15,4,2023,19
2516,160.6,15,4,2023,20
2517,105.4,15,4,2023,21
2518,3.0,15,4,2023,22
2519,3.8,15,4,2023,23
2520,3.2,16,4,2023,0
2521,6.6,16,4,2023,1
2522,7.2,16,4,2023,2
2523,3.4,16,4,2023,3
2524,3.8,16,4,2023,4
2525,4.0,16,4,2023,5
2526,4.6,16,4,2023,6
2527,5.2,16,4,2023,7
2528,4.2,16,4,2023,8
2529,2.4,16,4,2023,9
2530,2.8,16,4,2023,10
2531,2.8,16,4,2023,11
2532,2.4,16,4,2023,12
2533,3.2,16,4,2023,13
2534,2.2,16,4,2023,14
2535,2.8,16,4,2023,15
2536,2.6,16,4,2023,16
2537,2.6,16,4,2023,17
2538,3.0,16,4,2023,18
2539,2.4,16,4,2023,19
2540,3.2,16,4,2023,20
2541,2.8,16,4,2023,21
2542,3.2,16,4,2023,22
2543,3.2,16,4,2023,23
2544,7.4,17,4,2023,0
2545,7.8,17,4,2023,1
2546,4.2,17,4,2023,2
2547,3.2,17,4,2023,3
2548,2.8,17,4,2023,4
2549,4.2,17,4,2023,5
2550,5.8,17,4,2023,6
2551,5.6,17,4,2023,7
2552,3.8,17,4,2023,8
2553,3.8,17,4,2023,9
2554,2.4,17,4,2023,10
2555,3.4,17,4,2023,11
2556,2.8,17,4,2023,12
2557,3.2,17,4,2023,13
2558,2.6,17,4,2023,14
2559,2.6,17,4,2023,15
2560,3.0,17,4,2023,16
2561,2.2,17,4,2023,17
2562,3.2,17,4,2023,18
2563,2.4,17,4,2023,19
2564,2.8,17,4,2023,20
2565,3.4,17,4,2023,21
2566,2.6,17,4,2023,22
2567,4.8,17,4,2023,23
2568,4.2,18,4,2023,0
2569,3.6,18,4,2023,1
2570,2.6,18,4,2023,2
2571,7.0,18,4,2023,3
2572,6.8,18,4,2023,4
2573,2.8,18,4,2023,5
2574,3.8,18,4,2023,6
2575,2.6,18,4,2023,7
2576,4.8,18,4,2023,8
2577,4.2,18,4,2023,9
2578,4.4,18,4,2023,10
2579,4.6,18,4,2023,11
2580,3.6,18,4,2023,12
2581,5.0,18,4,2023,13
2582,3.4,18,4,2023,14
2583,2.2,18,4,2023,15
2584,2.8,18,4,2023,16
2585,2.6,18,4,2023,17
2586,3.0,18,4,2023,18
2587,4.4,18,4,2023,19
2588,3.6,18,4,2023,20
2589,3.0,18,4,2023,21
2590,3.6,18,4,2023,22
2591,2.6,18,4,2023,23
2592,3.0,19,4,2023,0
2593,3.4,19,4,2023,1
2594,25.4,19,4,2023,2
2595,150.2,19,4,2023,3
2596,164.4,19,4,2023,4
2597,167.4,19,4,2023,5
2598,172.4,19,4,2023,6
2599,186.0,19,4,2023,7
2600,165.0,19,4,2023,8
2601,21.0,19,4,2023,9
2602,6.4,19,4,2023,10
2603,12.8,19,4,2023,11
2604,13.6,19,4,2023,12
2605,12.0,19,4,2023,13
2606,15.2,19,4,2023,14
2607,12.8,19,4,2023,15
2608,66.6,19,4,2023,16
2609,155.0,19,4,2023,17
2610,166.2,19,4,2023,18
2611,170.6,19,4,2023,19
2612,165.6,19,4,2023,20
2613,167.8,19,4,2023,21
2614,165.0,19,4,2023,22
2615,161.8,19,4,2023,23
2616,85.2,20,4,2023,0
2617,3.4,20,4,2023,1
2618,2.6,20,4,2023,2
2619,3.2,20,4,2023,3
2620,3.4,20,4,2023,4
2621,3.4,20,4,2023,5
2622,4.8,20,4,2023,6
2623,16.4,20,4,2023,7
2624,112.0,20,4,2023,8
2625,15.8,20,4,2023,9
2626,130.4,20,4,2023,10
2627,173.4,20,4,2023,11
2628,182.8,20,4,2023,12
2629,180.2,20,4,2023,13
2630,179.4,20,4,2023,14
2631,171.0,20,4,2023,15
2632,165.0,20,4,2023,16
2633,167.0,20,4,2023,17
2634,166.2,20,4,2023,18
2635,46.6,20,4,2023,19
2636,6.0,20,4,2023,20
2637,5.2,20,4,2023,21
2638,5.4,20,4,2023,22
2639,3.4,20,4,2023,23
2640,6.2,21,4,2023,0
2641,24.0,21,4,2023,1
2642,134.2,21,4,2023,2
2643,144.0,21,4,2023,3
2644,149.2,21,4,2023,4
2645,155.2,21,4,2023,5
2646,164.8,21,4,2023,6
2647,182.2,21,4,2023,7
2648,164.8,21,4,2023,8
2649,172.0,21,4,2023,9
2650,159.8,21,4,2023,10
2651,162.6,21,4,2023,11
2652,154.2,21,4,2023,12
2653,165.6,21,4,2023,13
2654,165.4,21,4,2023,14
2655,168.0,21,4,2023,15
2656,170.8,21,4,2023,16
2657,167.0,21,4,2023,17
2658,151.6,21,4,2023,18
2659,149.6,21,4,2023,19
2660,155.8,21,4,2023,20
2661,148.8,21,4,2023,21
2662,149.8,21,4,2023,22
2663,159.0,21,4,2023,23
2664,155.4,22,4,2023,0
2665,160.0,22,4,2023,1
2666,113.6,22,4,2023,2
2667,4.0,22,4,2023,3
2668,3.0,22,4,2023,4
2669,2.6,22,4,2023,5
2670,4.8,22,4,2023,6
2671,3.4,22,4,2023,7
2672,2.6,22,4,2023,8
2673,2.8,22,4,2023,9
2674,3.4,22,4,2023,10
2675,3.0,22,4,2023,11
2676,3.0,22,4,2023,12
2677,2.6,22,4,2023,13
2678,3.0,22,4,2023,14
2679,2.8,22,4,2023,15
2680,2.4,22,4,2023,16
2681,2.8,22,4,2023,17
2682,2.4,22,4,2023,18
2683,2.8,22,4,2023,19
2684,3.0,22,4,2023,20
2685,2.8,22,4,2023,21
2686,3.2,22,4,2023,22
2687,3.0,22,4,2023,23
2688,3.0,23,4,2023,0
2689,3.4,23,4,2023,1
2690,2.8,23,4,2023,2
2691,3.8,23,4,2023,3
2692,4.6,23,4,2023,4
2693,3.6,23,4,2023,5
2694,3.4,23,4,2023,6
2695,4.8,23,4,2023,7
2696,4.2,23,4,2023,8
2697,3.6,23,4,2023,9
2698,2.6,23,4,2023,10
2699,3.0,23,4,2023,11
2700,3.0,23,4,2023,12
2701,2.6,23,4,2023,13
2702,3.2,23,4,2023,14
2703,2.4,23,4,2023,15
2704,3.2,23,4,2023,16
2705,2.6,23,4,2023,17
2706,3.0,23,4,2023,18
2707,2.8,23,4,2023,19
2708,3.0,23,4,2023,20
2709,3.6,23,4,2023,21
2710,2.8,23,4,2023,22
2711,3.6,23,4,2023,23
2712,2.8,24,4,2023,0
2713,3.0,24,4,2023,1
2714,3.0,24,4,2023,2
2715,4.6,24,4,2023,3
2716,6.0,24,4,2023,4
2717,8.2,24,4,2023,5
2718,3.6,24,4,2023,6
2719,3.8,24,4,2023,7
2720,3.4,24,4,2023,8
2721,5.4,24,4,2023,9
2722,5.2,24,4,2023,10
2723,11.4,24,4,2023,11
2724,5.6,24,4,2023,12
2725,4.8,24,4,2023,13
2726,4.2,24,4,2023,14
2727,2.4,24,4,2023,15
2728,3.2,24,4,2023,16
2729,2.8,24,4,2023,17
2730,2.8,24,4,2023,18
2731,4.2,24,4,2023,19
2732,4.4,24,4,2023,20
2733,4.2,24,4,2023,21
2734,4.6,24,4,2023,22
2735,7.8,24,4,2023,23
2736,6.8,25,4,2023,0
2737,2.8,25,4,2023,1
2738,2.8,25,4,2023,2
2739,3.8,25,4,2023,3
2740,7.8,25,4,2023,4
2741,6.0,25,4,2023,5
2742,4.6,25,4,2023,6
2743,5.2,25,4,2023,7
2744,5.4,25,4,2023,8
2745,7.8,25,4,2023,9
2746,13.0,25,4,2023,10
2747,13.6,25,4,2023,11
2748,9.0,25,4,2023,12
2749,8.0,25,4,2023,13
2750,4.0,25,4,2023,14
2751,2.4,25,4,2023,15
2752,2.6,25,4,2023,16
2753,3.4,25,4,2023,17
2754,2.4,25,4,2023,18
2755,6.6,25,4,2023,19
2756,10.4,25,4,2023,20
2757,11.2,25,4,2023,21
2758,11.2,25,4,2023,22
2759,5.4,25,4,2023,23
2760,2.6,26,4,2023,0
2761,2.6,26,4,2023,1
2762,3.0,26,4,2023,2
2763,2.6,26,4,2023,3
2764,3.4,26,4,2023,4
2765,3.6,26,4,2023,5
2766,8.2,26,4,2023,6
2767,6.4,26,4,2023,7
2768,5.0,26,4,2023,8
2769,4.8,26,4,2023,9
2770,5.6,26,4,2023,10
2771,4.6,26,4,2023,11
2772,5.4,26,4,2023,12
2773,5.4,26,4,2023,13
2774,6.2,26,4,2023,14
2775,8.6,26,4,2023,15
2776,5.2,26,4,2023,16
2777,4.8,26,4,2023,17
2778,4.2,26,4,2023,18
2779,4.2,26,4,2023,19
2780,4.4,26,4,2023,20
2781,6.2,26,4,2023,21
2782,8.0,26,4,2023,22
2783,6.8,26,4,2023,23
2784,4.8,27,4,2023,0
2785,16.8,27,4,2023,1
2786,102.6,27,4,2023,2
2787,129.8,27,4,2023,3
2788,150.6,27,4,2023,4
2789,158.2,27,4,2023,5
2790,153.2,27,4,2023,6
2791,149.8,27,4,2023,7
2792,150.0,27,4,2023,8
2793,158.8,27,4,2023,9
2794,166.0,27,4,2023,10
2795,159.2,27,4,2023,11
2796,167.4,27,4,2023,12
2797,122.4,27,4,2023,13
2798,174.6,27,4,2023,14
2799,169.4,27,4,2023,15
2800,147.8,27,4,2023,16
2801,169.0,27,4,2023,17
2802,159.0,27,4,2023,18
2803,154.0,27,4,2023,19
2804,160.4,27,4,2023,20
2805,165.4,27,4,2023,21
2806,158.4,27,4,2023,22
2807,173.0,27,4,2023,23
2808,156.6,28,4,2023,0
2809,160.2,28,4,2023,1
2810,174.8,28,4,2023,2
2811,158.2,28,4,2023,3
2812,159.0,28,4,2023,4
2813,159.6,28,4,2023,5
2814,156.6,28,4,2023,6
2815,158.2,28,4,2023,7
2816,155.8,28,4,2023,8
2817,154.8,28,4,2023,9
2818,161.2,28,4,2023,10
2819,154.8,28,4,2023,11
2820,160.4,28,4,2023,12
2821,152.4,28,4,2023,13
2822,153.2,28,4,2023,14
2823,168.8,28,4,2023,15
2824,151.0,28,4,2023,16
2825,163.0,28,4,2023,17
2826,153.4,28,4,2023,18
2827,146.4,28,4,2023,19
2828,6.6,28,4,2023,20
2829,3.8,28,4,2023,21
2830,3.0,28,4,2023,22
2831,3.4,28,4,2023,23
2832,3.0,29,4,2023,0
2833,3.0,29,4,2023,1
2834,3.2,29,4,2023,2
2835,2.6,29,4,2023,3
2836,3.4,29,4,2023,4
2837,7.2,29,4,2023,5
2838,7.0,29,4,2023,6
2839,3.0,29,4,2023,7
2840,3.4,29,4,2023,8
2841,2.4,29,4,2023,9
2842,3.4,29,4,2023,10
2843,3.0,29,4,2023,11
2844,2.6,29,4,2023,12
2845,3.4,29,4,2023,13
2846,2.6,29,4,2023,14
2847,3.2,29,4,2023,15
2848,2.8,29,4,2023,16
2849,3.2,29,4,2023,17
2850,4.4,29,4,2023,18
2851,4.2,29,4,2023,19
2852,4.2,29,4,2023,20
2853,8.6,29,4,2023,21
2854,10.4,29,4,2023,22
2855,7.8,29,4,2023,23
2856,4.8,30,4,2023,0
2857,4.2,30,4,2023,1
2858,3.4,30,4,2023,2
2859,3.6,30,4,2023,3
2860,5.4,30,4,2023,4
2861,6.2,30,4,2023,5
2862,6.6,30,4,2023,6
2863,3.2,30,4,2023,7
2864,2.8,30,4,2023,8
2865,2.6,30,4,2023,9
2866,3.4,30,4,2023,10
2867,2.6,30,4,2023,11
2868,3.0,30,4,2023,12
2869,2.6,30,4,2023,13
2870,3.2,30,4,2023,14
2871,3.0,30,4,2023,15
2872,2.6,30,4,2023,16
2873,3.2,30,4,2023,17
2874,2.6,30,4,2023,18
2875,3.2,30,4,2023,19
2876,2.6,30,4,2023,20
2877,3.4,30,4,2023,21
2878,7.4,30,4,2023,22
2879,7.6,30,4,2023,23
2880,2.8,1,5,2023,0
2881,2.8,1,5,2023,1
2882,3.0,1,5,2023,2
2883,3.0,1,5,2023,3
2884,6.8,1,5,2023,4
2885,12.2,1,5,2023,5
2886,9.6,1,5,2023,6
2887,7.6,1,5,2023,7
2888,8.2,1,5,2023,8
2889,7.6,1,5,2023,9
2890,5.4,1,5,2023,10
2891,6.0,1,5,2023,11
2892,5.2,1,5,2023,12
2893,6.8,1,5,2023,13
2894,5.2,1,5,2023,14
2895,2.8,1,5,2023,15
2896,2.2,1,5,2023,16
2897,2.8,1,5,2023,17
2898,2.4,1,5,2023,18
2899,2.6,1,5,2023,19
2900,2.2,1,5,2023,20
2901,2.8,1,5,2023,21
2902,6.2,1,5,2023,22
2903,8.4,1,5,2023,23
2904,7.8,2,5,2023,0
2905,5.0,2,5,2023,1
2906,4.2,2,5,2023,2
2907,2.2,2,5,2023,3
2908,2.2,2,5,2023,4
2909,4.2,2,5,2023,5
2910,5.2,2,5,2023,6
2911,5.2,2,5,2023,7
2912,4.2,2,5,2023,8
2913,4.8,2,5,2023,9
2914,4.4,2,5,2023,10
2915,4.6,2,5,2023,11
2916,5.6,2,5,2023,12
2917,9.2,2,5,2023,13
2918,10.2,2,5,2023,14
2919,9.4,2,5,2023,15
2920,6.2,2,5,2023,16
2921,5.4,2,5,2023,17
2922,4.2,2,5,2023,18
2923,2.6,2,5,2023,19
2924,3.4,2,5,2023,20
2925,2.6,2,5,2023,21
2926,3.0,2,5,2023,22
2927,5.4,2,5,2023,23
2928,55.2,3,5,2023,0
2929,148.4,3,5,2023,1
2930,155.6,3,5,2023,2
2931,155.0,3,5,2023,3
2932,153.2,3,5,2023,4
2933,143.8,3,5,2023,5
2934,148.4,3,5,2023,6
2935,146.4,3,5,2023,7
2936,146.2,3,5,2023,8
2937,155.4,3,5,2023,9
2938,156.2,3,5,2023,10
2939,150.0,3,5,2023,11
2940,132.4,3,5,2023,12
2941,9.2,3,5,2023,13
2942,5.4,3,5,2023,14
2943,2.6,3,5,2023,15
2944,2.6,3,5,2023,16
2945,3.0,3,5,2023,17
2946,2.2,3,5,2023,18
2947,3.2,3,5,2023,19
2948,2.4,3,5,2023,20
2949,2.4,3,5,2023,21
2950,3.8,3,5,2023,22
2951,3.0,3,5,2023,23
2952,2.4,4,5,2023,0
2953,2.8,4,5,2023,1
2954,2.4,4,5,2023,2
2955,2.4,4,5,2023,3
2956,8.0,4,5,2023,4
2957,8.0,4,5,2023,5
2958,4.8,4,5,2023,6
2959,4.6,4,5,2023,7
2960,5.0,4,5,2023,8
2961,6.6,4,5,2023,9
2962,10.2,4,5,2023,10
2963,9.0,4,5,2023,11
2964,5.0,4,5,2023,12
2965,7.2,4,5,2023,13
2966,5.4,4,5,2023,14
2967,4.4,4,5,2023,15
2968,4.6,4,5,2023,16
2969,6.4,4,5,2023,17
2970,4.0,4,5,2023,18
2971,3.6,4,5,2023,19
2972,2.6,4,5,2023,20
2973,2.8,4,5,2023,21
2974,4.4,4,5,2023,22
2975,31.8,4,5,2023,23
2976,32.8,5,5,2023,0
2977,120.8,5,5,2023,1
2978,146.4,5,5,2023,2
2979,160.2,5,5,2023,3
2980,162.8,5,5,2023,4
2981,174.8,5,5,2023,5
2982,154.8,5,5,2023,6
2983,154.8,5,5,2023,7
2984,152.6,5,5,2023,8
2985,157.2,5,5,2023,9
2986,160.8,5,5,2023,10
2987,160.8,5,5,2023,11
2988,166.2,5,5,2023,12
2989,167.0,5,5,2023,13
2990,163.0,5,5,2023,14
2991,162.4,5,5,2023,15
2992,122.0,5,5,2023,16
2993,5.8,5,5,2023,17
2994,9.8,5,5,2023,18
2995,5.6,5,5,2023,19
2996,2.8,5,5,2023,20
2997,3.4,5,5,2023,21
2998,4.8,5,5,2023,22
2999,4.6,5,5,2023,23
3000,75.0,6,5,2023,0
3001,130.8,6,5,2023,1
3002,149.6,6,5,2023,2
3003,151.2,6,5,2023,3
3004,151.8,6,5,2023,4
3005,147.2,6,5,2023,5
3006,145.0,6,5,2023,6
3007,152.2,6,5,2023,7
3008,133.0,6,5,2023,8
3009,7.4,6,5,2023,9
3010,3.4,6,5,2023,10
3011,2.4,6,5,2023,11
3012,3.0,6,5,2023,12
3013,2.4,6,5,2023,13
3014,2.4,6,5,2023,14
3015,2.8,6,5,2023,15
3016,2.6,6,5,2023,16
3017,3.0,6,5,2023,17
3018,2.2,6,5,2023,18
3019,2.8,6,5,2023,19
3020,2.6,6,5,2023,20
3021,3.0,6,5,2023,21
3022,3.4,6,5,2023,22
3023,2.8,6,5,2023,23
3024,2.8,7,5,2023,0
3025,2.4,7,5,2023,1
3026,6.0,7,5,2023,2
3027,8.6,7,5,2023,3
3028,4.0,7,5,2023,4
3029,3.8,7,5,2023,5
3030,5.6,7,5,2023,6
3031,3.4,7,5,2023,7
3032,2.4,7,5,2023,8
3033,2.2,7,5,2023,9
3034,3.2,7,5,2023,10
3035,2.4,7,5,2023,11
3036,2.4,7,5,2023,12
3037,3.0,7,5,2023,13
3038,2.4,7,5,2023,14
3039,3.0,7,5,2023,15
3040,2.6,7,5,2023,16
3041,2.6,7,5,2023,17
3042,2.6,7,5,2023,18
3043,2.6,7,5,2023,19
3044,3.4,7,5,2023,20
3045,4.4,7,5,2023,21
3046,4.0,7,5,2023,22
3047,3.0,7,5,2023,23
3048,3.2,8,5,2023,0
3049,2.2,8,5,2023,1
3050,2.8,8,5,2023,2
3051,3.0,8,5,2023,3
3052,7.2,8,5,2023,4
3053,7.0,8,5,2023,5
3054,4.2,8,5,2023,6
3055,4.6,8,5,2023,7
3056,4.0,8,5,2023,8
3057,4.2,8,5,2023,9
3058,4.8,8,5,2023,10
3059,5.6,8,5,2023,11
3060,9.8,8,5,2023,12
3061,10.0,8,5,2023,13
3062,4.2,8,5,2023,14
3063,4.0,8,5,2023,15
3064,3.2,8,5,2023,16
3065,3.8,8,5,2023,17
3066,3.2,8,5,2023,18
3067,3.4,8,5,2023,19
3068,3.8,8,5,2023,20
3069,3.6,8,5,2023,21
3070,4.4,8,5,2023,22
3071,3.8,8,5,2023,23
3072,3.6,9,5,2023,0
3073,3.4,9,5,2023,1
3074,3.4,9,5,2023,2
3075,3.8,9,5,2023,3
3076,3.4,9,5,2023,4
3077,4.0,9,5,2023,5
3078,8.8,9,5,2023,6
3079,3.4,9,5,2023,7
3080,4.2,9,5,2023,8
3081,4.4,9,5,2023,9
3082,18.0,9,5,2023,10
3083,5.2,9,5,2023,11
3084,3.4,9,5,2023,12
3085,5.6,9,5,2023,13
3086,4.2,9,5,2023,14
3087,3.4,9,5,2023,15
3088,3.2,9,5,2023,16
