,index,values,date,month,year,hour
0,,5.6,1.0,1.0,2023,0.0
1,,3.2,1.0,1.0,2023,1.0
2,,3.2,1.0,1.0,2023,2.0
3,,5.2,1.0,1.0,2023,3.0
4,,10.8,1.0,1.0,2023,4.0
5,,9.6,1.0,1.0,2023,5.0
6,,4.4,1.0,1.0,2023,6.0
7,,4.2,1.0,1.0,2023,7.0
8,,3.8,1.0,1.0,2023,8.0
9,,2.4,1.0,1.0,2023,9.0
10,,3.0,1.0,1.0,2023,10.0
11,,4.4,1.0,1.0,2023,11.0
12,,3.4,1.0,1.0,2023,12.0
13,,4.2,1.0,1.0,2023,13.0
14,,9.0,1.0,1.0,2023,14.0
15,,4.0,1.0,1.0,2023,15.0
16,,6.0,1.0,1.0,2023,16.0
17,,6.0,1.0,1.0,2023,17.0
18,,4.8,1.0,1.0,2023,18.0
19,,4.2,1.0,1.0,2023,19.0
20,,3.0,1.0,1.0,2023,20.0
21,,3.6,1.0,1.0,2023,21.0
22,,2.8,1.0,1.0,2023,22.0
23,,4.4,1.0,1.0,2023,23.0
24,,3.6,2.0,1.0,2023,0.0
25,,8.0,2.0,1.0,2023,1.0
26,,10.8,2.0,1.0,2023,2.0
27,,4.6,2.0,1.0,2023,3.0
28,,2.8,2.0,1.0,2023,4.0
29,,13.2,2.0,1.0,2023,5.0
30,,10.2,2.0,1.0,2023,6.0
31,,6.8,2.0,1.0,2023,7.0
32,,7.6,2.0,1.0,2023,8.0
33,,6.6,2.0,1.0,2023,9.0
34,,5.0,2.0,1.0,2023,10.0
35,,3.4,2.0,1.0,2023,11.0
36,,2.4,2.0,1.0,2023,12.0
37,,4.8,2.0,1.0,2023,13.0
38,,7.0,2.0,1.0,2023,14.0
39,,10.6,2.0,1.0,2023,15.0
40,,8.0,2.0,1.0,2023,16.0
41,,4.6,2.0,1.0,2023,17.0
42,,4.0,2.0,1.0,2023,18.0
43,,2.8,2.0,1.0,2023,19.0
44,,9.8,2.0,1.0,2023,20.0
45,,7.2,2.0,1.0,2023,21.0
46,,4.4,2.0,1.0,2023,22.0
47,,4.4,2.0,1.0,2023,23.0
48,,7.8,3.0,1.0,2023,0.0
49,,7.4,3.0,1.0,2023,1.0
50,,3.0,3.0,1.0,2023,2.0
51,,2.6,3.0,1.0,2023,3.0
52,,3.0,3.0,1.0,2023,4.0
53,,2.8,3.0,1.0,2023,5.0
54,,4.0,3.0,1.0,2023,6.0
55,,17.2,3.0,1.0,2023,7.0
56,,12.0,3.0,1.0,2023,8.0
57,,54.6,3.0,1.0,2023,9.0
58,,169.6,3.0,1.0,2023,10.0
59,,192.6,3.0,1.0,2023,11.0
60,,182.8,3.0,1.0,2023,12.0
61,,175.8,3.0,1.0,2023,13.0
62,,171.6,3.0,1.0,2023,14.0
63,,169.8,3.0,1.0,2023,15.0
64,,132.8,3.0,1.0,2023,16.0
65,,3.4,3.0,1.0,2023,17.0
66,,3.4,3.0,1.0,2023,18.0
67,,6.2,3.0,1.0,2023,19.0
68,,11.4,3.0,1.0,2023,20.0
69,,11.4,3.0,1.0,2023,21.0
70,,5.8,3.0,1.0,2023,22.0
71,,4.2,3.0,1.0,2023,23.0
72,,2.6,4.0,1.0,2023,0.0
73,,2.8,4.0,1.0,2023,1.0
74,,3.6,4.0,1.0,2023,2.0
75,,2.6,4.0,1.0,2023,3.0
76,,33.8,4.0,1.0,2023,4.0
77,,162.4,4.0,1.0,2023,5.0
78,,178.4,4.0,1.0,2023,6.0
79,,183.0,4.0,1.0,2023,7.0
80,,183.4,4.0,1.0,2023,8.0
81,,175.8,4.0,1.0,2023,9.0
82,,173.8,4.0,1.0,2023,10.0
83,,169.4,4.0,1.0,2023,11.0
84,,146.2,4.0,1.0,2023,12.0
85,,5.6,4.0,1.0,2023,13.0
86,,4.0,4.0,1.0,2023,14.0
87,,4.2,4.0,1.0,2023,15.0
88,,4.6,4.0,1.0,2023,16.0
89,,3.8,4.0,1.0,2023,17.0
90,,5.0,4.0,1.0,2023,18.0
91,,7.8,4.0,1.0,2023,19.0
92,,11.6,4.0,1.0,2023,20.0
93,,10.2,4.0,1.0,2023,21.0
94,,4.8,4.0,1.0,2023,22.0
95,,4.4,4.0,1.0,2023,23.0
96,,3.6,5.0,1.0,2023,0.0
97,,4.8,5.0,1.0,2023,1.0
98,,4.0,5.0,1.0,2023,2.0
99,,4.6,5.0,1.0,2023,3.0
100,,6.6,5.0,1.0,2023,4.0
101,,17.2,5.0,1.0,2023,5.0
102,,152.8,5.0,1.0,2023,6.0
103,,187.6,5.0,1.0,2023,7.0
104,,169.6,5.0,1.0,2023,8.0
105,,172.8,5.0,1.0,2023,9.0
106,,177.6,5.0,1.0,2023,10.0
107,,177.4,5.0,1.0,2023,11.0
108,,173.0,5.0,1.0,2023,12.0
109,,165.6,5.0,1.0,2023,13.0
110,,146.0,5.0,1.0,2023,14.0
111,,137.6,5.0,1.0,2023,15.0
112,,58.6,5.0,1.0,2023,16.0
113,,7.2,5.0,1.0,2023,17.0
114,,3.8,5.0,1.0,2023,18.0
115,,4.8,5.0,1.0,2023,19.0
116,,6.6,5.0,1.0,2023,20.0
117,,8.4,5.0,1.0,2023,21.0
118,,3.6,5.0,1.0,2023,22.0
119,,3.8,5.0,1.0,2023,23.0
120,,4.0,6.0,1.0,2023,0.0
121,,9.4,6.0,1.0,2023,1.0
122,,9.2,6.0,1.0,2023,2.0
123,,4.6,6.0,1.0,2023,3.0
124,,3.6,6.0,1.0,2023,4.0
125,,3.4,6.0,1.0,2023,5.0
126,,3.0,6.0,1.0,2023,6.0
127,,5.4,6.0,1.0,2023,7.0
128,,6.0,6.0,1.0,2023,8.0
129,,6.8,6.0,1.0,2023,9.0
130,,7.2,6.0,1.0,2023,10.0
131,,6.6,6.0,1.0,2023,11.0
132,,11.6,6.0,1.0,2023,12.0
133,,11.8,6.0,1.0,2023,13.0
134,,9.8,6.0,1.0,2023,14.0
135,,3.6,6.0,1.0,2023,15.0
136,,4.4,6.0,1.0,2023,16.0
137,,4.6,6.0,1.0,2023,17.0
138,,5.2,6.0,1.0,2023,18.0
139,,5.6,6.0,1.0,2023,19.0
140,,3.6,6.0,1.0,2023,20.0
141,,4.6,6.0,1.0,2023,21.0
142,,4.0,6.0,1.0,2023,22.0
143,,7.8,6.0,1.0,2023,23.0
144,,5.4,7.0,1.0,2023,0.0
145,,2.8,7.0,1.0,2023,1.0
146,,3.4,7.0,1.0,2023,2.0
147,,2.6,7.0,1.0,2023,3.0
148,,6.4,7.0,1.0,2023,4.0
149,,117.0,7.0,1.0,2023,5.0
150,,177.8,7.0,1.0,2023,6.0
151,,184.0,7.0,1.0,2023,7.0
152,,182.6,7.0,1.0,2023,8.0
153,,185.8,7.0,1.0,2023,9.0
154,,165.8,7.0,1.0,2023,10.0
155,,11.0,7.0,1.0,2023,11.0
156,,11.4,7.0,1.0,2023,12.0
157,,8.2,7.0,1.0,2023,13.0
158,,5.2,7.0,1.0,2023,14.0
159,,5.6,7.0,1.0,2023,15.0
160,,3.6,7.0,1.0,2023,16.0
161,,3.6,7.0,1.0,2023,17.0
162,,3.4,7.0,1.0,2023,18.0
163,,3.6,7.0,1.0,2023,19.0
164,,6.4,7.0,1.0,2023,20.0
165,,4.8,7.0,1.0,2023,21.0
166,,3.4,7.0,1.0,2023,22.0
167,,2.6,7.0,1.0,2023,23.0
168,,5.2,8.0,1.0,2023,0.0
169,,11.0,8.0,1.0,2023,1.0
170,,6.8,8.0,1.0,2023,2.0
171,,3.4,8.0,1.0,2023,3.0
172,,3.0,8.0,1.0,2023,4.0
173,,2.6,8.0,1.0,2023,5.0
174,,5.0,8.0,1.0,2023,6.0
175,,4.6,8.0,1.0,2023,7.0
176,,3.2,8.0,1.0,2023,8.0
177,,3.6,8.0,1.0,2023,9.0
178,,3.6,8.0,1.0,2023,10.0
179,,6.4,8.0,1.0,2023,11.0
180,,8.8,8.0,1.0,2023,12.0
181,,5.6,8.0,1.0,2023,13.0
182,,3.6,8.0,1.0,2023,14.0
183,,2.0,8.0,1.0,2023,15.0
184,,3.0,8.0,1.0,2023,16.0
185,,2.6,8.0,1.0,2023,17.0
186,,4.6,8.0,1.0,2023,18.0
187,,3.8,8.0,1.0,2023,19.0
188,,3.0,8.0,1.0,2023,20.0
189,,7.6,8.0,1.0,2023,21.0
190,,11.0,8.0,1.0,2023,22.0
191,,6.4,8.0,1.0,2023,23.0
192,,4.0,9.0,1.0,2023,0.0
193,,3.2,9.0,1.0,2023,1.0
194,,2.8,9.0,1.0,2023,2.0
195,,2.0,9.0,1.0,2023,3.0
196,,4.0,9.0,1.0,2023,4.0
197,,7.6,9.0,1.0,2023,5.0
198,,6.8,9.0,1.0,2023,6.0
199,,10.4,9.0,1.0,2023,7.0
200,,15.6,9.0,1.0,2023,8.0
201,,6.8,9.0,1.0,2023,9.0
202,,7.4,9.0,1.0,2023,10.0
203,,29.4,9.0,1.0,2023,11.0
204,,29.8,9.0,1.0,2023,12.0
205,,37.8,9.0,1.0,2023,13.0
206,,5.2,9.0,1.0,2023,14.0
207,,2.6,9.0,1.0,2023,15.0
208,,3.0,9.0,1.0,2023,16.0
209,,4.2,9.0,1.0,2023,17.0
210,,8.0,9.0,1.0,2023,18.0
211,,10.6,9.0,1.0,2023,19.0
212,,8.8,9.0,1.0,2023,20.0
213,,3.8,9.0,1.0,2023,21.0
214,,3.0,9.0,1.0,2023,22.0
215,,2.6,9.0,1.0,2023,23.0
216,,3.4,10.0,1.0,2023,0.0
217,,2.0,10.0,1.0,2023,1.0
218,,3.2,10.0,1.0,2023,2.0
219,,4.2,10.0,1.0,2023,3.0
220,,9.6,10.0,1.0,2023,4.0
221,,10.2,10.0,1.0,2023,5.0
222,,7.8,10.0,1.0,2023,6.0
223,,12.2,10.0,1.0,2023,7.0
224,,31.6,10.0,1.0,2023,8.0
225,,6.0,10.0,1.0,2023,9.0
226,,7.4,10.0,1.0,2023,10.0
227,,3.8,10.0,1.0,2023,11.0
228,,3.4,10.0,1.0,2023,12.0
229,,2.0,10.0,1.0,2023,13.0
230,,3.6,10.0,1.0,2023,14.0
231,,7.2,10.0,1.0,2023,15.0
232,,5.0,10.0,1.0,2023,16.0
233,,5.4,10.0,1.0,2023,17.0
234,,7.6,10.0,1.0,2023,18.0
235,,5.6,10.0,1.0,2023,19.0
236,,10.2,10.0,1.0,2023,20.0
237,,9.8,10.0,1.0,2023,21.0
238,,11.8,10.0,1.0,2023,22.0
239,,9.6,10.0,1.0,2023,23.0
240,,5.0,11.0,1.0,2023,0.0
241,,4.2,11.0,1.0,2023,1.0
242,,9.8,11.0,1.0,2023,2.0
243,,9.4,11.0,1.0,2023,3.0
244,,68.0,11.0,1.0,2023,4.0
245,,138.4,11.0,1.0,2023,5.0
246,,5.8,11.0,1.0,2023,6.0
247,,77.4,11.0,1.0,2023,7.0
248,,210.6,11.0,1.0,2023,8.0
249,,201.6,11.0,1.0,2023,9.0
250,,195.2,11.0,1.0,2023,10.0
251,,174.6,11.0,1.0,2023,11.0
252,,171.0,11.0,1.0,2023,12.0
253,,199.8,11.0,1.0,2023,13.0
254,,184.2,11.0,1.0,2023,14.0
255,,179.6,11.0,1.0,2023,15.0
256,,179.4,11.0,1.0,2023,16.0
257,,193.0,11.0,1.0,2023,17.0
258,,186.8,11.0,1.0,2023,18.0
259,,206.0,11.0,1.0,2023,19.0
260,,198.8,11.0,1.0,2023,20.0
261,,186.6,11.0,1.0,2023,21.0
262,,188.4,11.0,1.0,2023,22.0
263,,191.4,11.0,1.0,2023,23.0
264,,211.0,12.0,1.0,2023,0.0
265,,204.4,12.0,1.0,2023,1.0
266,,175.2,12.0,1.0,2023,2.0
267,,173.4,12.0,1.0,2023,3.0
268,,171.2,12.0,1.0,2023,4.0
269,,183.6,12.0,1.0,2023,5.0
270,,176.2,12.0,1.0,2023,6.0
271,,196.6,12.0,1.0,2023,7.0
272,,182.4,12.0,1.0,2023,8.0
273,,174.8,12.0,1.0,2023,9.0
274,,174.2,12.0,1.0,2023,10.0
275,,172.0,12.0,1.0,2023,11.0
276,,182.4,12.0,1.0,2023,12.0
277,,184.6,12.0,1.0,2023,13.0
278,,181.4,12.0,1.0,2023,14.0
279,,175.2,12.0,1.0,2023,15.0
280,,108.6,12.0,1.0,2023,16.0
281,,3.6,12.0,1.0,2023,17.0
282,,6.6,12.0,1.0,2023,18.0
283,,8.4,12.0,1.0,2023,19.0
284,,9.0,12.0,1.0,2023,20.0
285,,5.0,12.0,1.0,2023,21.0
286,,3.4,12.0,1.0,2023,22.0
287,,3.6,12.0,1.0,2023,23.0
288,,4.8,13.0,1.0,2023,0.0
289,,3.6,13.0,1.0,2023,1.0
290,,20.6,13.0,1.0,2023,2.0
291,,21.8,13.0,1.0,2023,3.0
292,,23.0,13.0,1.0,2023,4.0
293,,162.6,13.0,1.0,2023,5.0
294,,201.4,13.0,1.0,2023,6.0
295,,198.6,13.0,1.0,2023,7.0
296,,198.2,13.0,1.0,2023,8.0
297,,201.8,13.0,1.0,2023,9.0
298,,201.4,13.0,1.0,2023,10.0
299,,198.0,13.0,1.0,2023,11.0
300,,184.4,13.0,1.0,2023,12.0
301,,199.8,13.0,1.0,2023,13.0
302,,196.6,13.0,1.0,2023,14.0
303,,184.6,13.0,1.0,2023,15.0
304,,200.2,13.0,1.0,2023,16.0
305,,197.4,13.0,1.0,2023,17.0
306,,185.2,13.0,1.0,2023,18.0
307,,194.0,13.0,1.0,2023,19.0
308,,190.0,13.0,1.0,2023,20.0
309,,187.8,13.0,1.0,2023,21.0
310,,132.0,13.0,1.0,2023,22.0
311,,11.8,13.0,1.0,2023,23.0
312,,8.6,14.0,1.0,2023,0.0
313,,18.0,14.0,1.0,2023,1.0
314,,21.0,14.0,1.0,2023,2.0
315,,23.4,14.0,1.0,2023,3.0
316,,12.2,14.0,1.0,2023,4.0
317,,179.6,14.0,1.0,2023,5.0
318,,210.8,14.0,1.0,2023,6.0
319,,206.6,14.0,1.0,2023,7.0
320,,197.2,14.0,1.0,2023,8.0
321,,179.6,14.0,1.0,2023,9.0
322,,171.0,14.0,1.0,2023,10.0
323,,188.0,14.0,1.0,2023,11.0
324,,170.8,14.0,1.0,2023,12.0
325,,168.4,14.0,1.0,2023,13.0
326,,162.6,14.0,1.0,2023,14.0
327,,162.2,14.0,1.0,2023,15.0
328,,125.6,14.0,1.0,2023,16.0
329,,4.8,14.0,1.0,2023,17.0
330,,4.2,14.0,1.0,2023,18.0
331,,8.0,14.0,1.0,2023,19.0
332,,8.6,14.0,1.0,2023,20.0
333,,3.0,14.0,1.0,2023,21.0
334,,10.2,14.0,1.0,2023,22.0
335,,5.8,14.0,1.0,2023,23.0
336,,3.8,15.0,1.0,2023,0.0
337,,5.2,15.0,1.0,2023,1.0
338,,4.2,15.0,1.0,2023,2.0
339,,3.2,15.0,1.0,2023,3.0
340,,5.2,15.0,1.0,2023,4.0
341,,7.2,15.0,1.0,2023,5.0
342,,3.4,15.0,1.0,2023,6.0
343,,8.6,15.0,1.0,2023,7.0
344,,8.8,15.0,1.0,2023,8.0
345,,6.8,15.0,1.0,2023,9.0
346,,5.4,15.0,1.0,2023,10.0
347,,3.2,15.0,1.0,2023,11.0
348,,3.2,15.0,1.0,2023,12.0
349,,9.4,15.0,1.0,2023,13.0
350,,10.2,15.0,1.0,2023,14.0
351,,4.2,15.0,1.0,2023,15.0
352,,4.0,15.0,1.0,2023,16.0
353,,4.2,15.0,1.0,2023,17.0
354,,4.0,15.0,1.0,2023,18.0
355,,4.0,15.0,1.0,2023,19.0
356,,3.8,15.0,1.0,2023,20.0
357,,3.8,15.0,1.0,2023,21.0
358,,7.6,15.0,1.0,2023,22.0
359,,10.4,15.0,1.0,2023,23.0
360,,9.4,16.0,1.0,2023,0.0
361,,4.6,16.0,1.0,2023,1.0
362,,2.8,16.0,1.0,2023,2.0
363,,2.2,16.0,1.0,2023,3.0
364,,3.2,16.0,1.0,2023,4.0
365,,6.4,16.0,1.0,2023,5.0
366,,140.2,16.0,1.0,2023,6.0
367,,185.2,16.0,1.0,2023,7.0
368,,211.4,16.0,1.0,2023,8.0
369,,205.8,16.0,1.0,2023,9.0
370,,189.4,16.0,1.0,2023,10.0
371,,167.0,16.0,1.0,2023,11.0
372,,171.8,16.0,1.0,2023,12.0
373,,167.8,16.0,1.0,2023,13.0
374,,171.4,16.0,1.0,2023,14.0
375,,166.8,16.0,1.0,2023,15.0
376,,127.4,16.0,1.0,2023,16.0
377,,3.8,16.0,1.0,2023,17.0
378,,3.0,16.0,1.0,2023,18.0
379,,3.2,16.0,1.0,2023,19.0
380,,8.8,16.0,1.0,2023,20.0
381,,11.2,16.0,1.0,2023,21.0
382,,7.2,16.0,1.0,2023,22.0
383,,3.4,16.0,1.0,2023,23.0
384,,4.0,17.0,1.0,2023,0.0
385,,3.8,17.0,1.0,2023,1.0
386,,3.6,17.0,1.0,2023,2.0
387,,3.0,17.0,1.0,2023,3.0
388,,20.4,17.0,1.0,2023,4.0
389,,155.4,17.0,1.0,2023,5.0
390,,183.4,17.0,1.0,2023,6.0
391,,186.6,17.0,1.0,2023,7.0
392,,211.6,17.0,1.0,2023,8.0
393,,178.2,17.0,1.0,2023,9.0
394,,177.4,17.0,1.0,2023,10.0
395,,177.2,17.0,1.0,2023,11.0
396,,188.6,17.0,1.0,2023,12.0
397,,183.0,17.0,1.0,2023,13.0
398,,192.2,17.0,1.0,2023,14.0
399,,171.4,17.0,1.0,2023,15.0
400,,168.4,17.0,1.0,2023,16.0
401,,179.0,17.0,1.0,2023,17.0
402,,182.0,17.0,1.0,2023,18.0
403,,157.4,17.0,1.0,2023,19.0
404,,10.2,17.0,1.0,2023,20.0
405,,8.0,17.0,1.0,2023,21.0
406,,14.2,17.0,1.0,2023,22.0
407,,55.2,17.0,1.0,2023,23.0
408,,167.6,18.0,1.0,2023,0.0
409,,180.4,18.0,1.0,2023,1.0
410,,177.2,18.0,1.0,2023,2.0
411,,193.6,18.0,1.0,2023,3.0
412,,191.2,18.0,1.0,2023,4.0
413,,187.0,18.0,1.0,2023,5.0
414,,167.4,18.0,1.0,2023,6.0
415,,169.2,18.0,1.0,2023,7.0
416,,183.2,18.0,1.0,2023,8.0
417,,168.0,18.0,1.0,2023,9.0
418,,186.8,18.0,1.0,2023,10.0
419,,160.6,18.0,1.0,2023,11.0
420,,178.0,18.0,1.0,2023,12.0
421,,173.6,18.0,1.0,2023,13.0
422,,189.0,18.0,1.0,2023,14.0
423,,183.2,18.0,1.0,2023,15.0
424,,191.6,18.0,1.0,2023,16.0
425,,191.4,18.0,1.0,2023,17.0
426,,188.6,18.0,1.0,2023,18.0
427,,182.6,18.0,1.0,2023,19.0
428,,171.8,18.0,1.0,2023,20.0
429,,177.4,18.0,1.0,2023,21.0
430,,172.6,18.0,1.0,2023,22.0
431,,175.6,18.0,1.0,2023,23.0
432,,180.6,19.0,1.0,2023,0.0
433,,192.6,19.0,1.0,2023,1.0
434,,178.8,19.0,1.0,2023,2.0
435,,170.2,19.0,1.0,2023,3.0
436,,175.4,19.0,1.0,2023,4.0
437,,187.8,19.0,1.0,2023,5.0
438,,186.4,19.0,1.0,2023,6.0
439,,187.4,19.0,1.0,2023,7.0
440,,179.6,19.0,1.0,2023,8.0
441,,174.6,19.0,1.0,2023,9.0
442,,190.6,19.0,1.0,2023,10.0
443,,183.2,19.0,1.0,2023,11.0
444,,175.4,19.0,1.0,2023,12.0
445,,170.2,19.0,1.0,2023,13.0
446,,145.2,19.0,1.0,2023,14.0
447,,12.8,19.0,1.0,2023,15.0
448,,4.0,19.0,1.0,2023,16.0
449,,8.8,19.0,1.0,2023,17.0
450,,7.8,19.0,1.0,2023,18.0
451,,8.2,19.0,1.0,2023,19.0
452,,9.2,19.0,1.0,2023,20.0
453,,4.2,19.0,1.0,2023,21.0
454,,4.0,19.0,1.0,2023,22.0
455,,5.0,19.0,1.0,2023,23.0
456,,32.4,20.0,1.0,2023,0.0
457,,154.0,20.0,1.0,2023,1.0
458,,175.8,20.0,1.0,2023,2.0
459,,182.8,20.0,1.0,2023,3.0
460,,203.8,20.0,1.0,2023,4.0
461,,204.8,20.0,1.0,2023,5.0
462,,202.6,20.0,1.0,2023,6.0
463,,201.0,20.0,1.0,2023,7.0
464,,201.8,20.0,1.0,2023,8.0
465,,210.4,20.0,1.0,2023,9.0
466,,201.0,20.0,1.0,2023,10.0
467,,215.6,20.0,1.0,2023,11.0
468,,204.6,20.0,1.0,2023,12.0
469,,202.0,20.0,1.0,2023,13.0
470,,211.8,20.0,1.0,2023,14.0
471,,206.8,20.0,1.0,2023,15.0
472,,164.4,20.0,1.0,2023,16.0
473,,9.4,20.0,1.0,2023,17.0
474,,8.2,20.0,1.0,2023,18.0
475,,4.8,20.0,1.0,2023,19.0
476,,2.8,20.0,1.0,2023,20.0
477,,8.6,20.0,1.0,2023,21.0
478,,107.0,20.0,1.0,2023,22.0
479,,207.4,20.0,1.0,2023,23.0
480,,209.2,21.0,1.0,2023,0.0
481,,203.2,21.0,1.0,2023,1.0
482,,90.4,21.0,1.0,2023,2.0
483,,14.4,21.0,1.0,2023,3.0
484,,46.0,21.0,1.0,2023,4.0
485,,67.0,21.0,1.0,2023,5.0
486,,211.0,21.0,1.0,2023,6.0
487,,206.8,21.0,1.0,2023,7.0
488,,214.8,21.0,1.0,2023,8.0
489,,214.4,21.0,1.0,2023,9.0
490,,209.0,21.0,1.0,2023,10.0
491,,203.0,21.0,1.0,2023,11.0
492,,199.0,21.0,1.0,2023,12.0
493,,198.0,21.0,1.0,2023,13.0
494,,200.6,21.0,1.0,2023,14.0
495,,201.6,21.0,1.0,2023,15.0
496,,175.8,21.0,1.0,2023,16.0
497,,8.6,21.0,1.0,2023,17.0
498,,3.4,21.0,1.0,2023,18.0
499,,3.2,21.0,1.0,2023,19.0
500,,3.8,21.0,1.0,2023,20.0
501,,3.6,21.0,1.0,2023,21.0
502,,10.4,21.0,1.0,2023,22.0
503,,11.0,21.0,1.0,2023,23.0
504,,3.8,22.0,1.0,2023,0.0
505,,6.0,22.0,1.0,2023,1.0
506,,5.2,22.0,1.0,2023,2.0
507,,6.6,22.0,1.0,2023,3.0
508,,5.0,22.0,1.0,2023,4.0
509,,3.6,22.0,1.0,2023,5.0
510,,3.2,22.0,1.0,2023,6.0
511,,6.8,22.0,1.0,2023,7.0
512,,8.0,22.0,1.0,2023,8.0
513,,5.2,22.0,1.0,2023,9.0
514,,3.8,22.0,1.0,2023,10.0
515,,3.8,22.0,1.0,2023,11.0
516,,6.8,22.0,1.0,2023,12.0
517,,6.8,22.0,1.0,2023,13.0
518,,3.8,22.0,1.0,2023,14.0
519,,2.8,22.0,1.0,2023,15.0
520,,5.6,22.0,1.0,2023,16.0
521,,9.2,22.0,1.0,2023,17.0
522,,6.8,22.0,1.0,2023,18.0
523,,7.0,22.0,1.0,2023,19.0
524,,6.0,22.0,1.0,2023,20.0
525,,4.6,22.0,1.0,2023,21.0
526,,4.2,22.0,1.0,2023,22.0
527,,4.8,22.0,1.0,2023,23.0
528,,7.8,23.0,1.0,2023,0.0
529,,5.8,23.0,1.0,2023,1.0
530,,10.4,23.0,1.0,2023,2.0
531,,8.0,23.0,1.0,2023,3.0
532,,4.4,23.0,1.0,2023,4.0
533,,11.4,23.0,1.0,2023,5.0
534,,12.2,23.0,1.0,2023,6.0
535,,12.2,23.0,1.0,2023,7.0
536,,165.8,23.0,1.0,2023,8.0
537,,194.8,23.0,1.0,2023,9.0
538,,212.2,23.0,1.0,2023,10.0
539,,200.8,23.0,1.0,2023,11.0
540,,215.0,23.0,1.0,2023,12.0
541,,208.8,23.0,1.0,2023,13.0
542,,205.4,23.0,1.0,2023,14.0
543,,160.8,23.0,1.0,2023,15.0
544,,12.4,23.0,1.0,2023,16.0
545,,10.8,23.0,1.0,2023,17.0
546,,8.0,23.0,1.0,2023,18.0
547,,5.6,23.0,1.0,2023,19.0
548,,6.6,23.0,1.0,2023,20.0
549,,9.8,23.0,1.0,2023,21.0
550,,5.2,23.0,1.0,2023,22.0
551,,4.8,23.0,1.0,2023,23.0
552,,4.2,24.0,1.0,2023,0.0
553,,8.2,24.0,1.0,2023,1.0
554,,10.6,24.0,1.0,2023,2.0
555,,6.8,24.0,1.0,2023,3.0
556,,35.0,24.0,1.0,2023,4.0
557,,179.4,24.0,1.0,2023,5.0
558,,202.2,24.0,1.0,2023,6.0
559,,197.6,24.0,1.0,2023,7.0
560,,196.0,24.0,1.0,2023,8.0
561,,187.2,24.0,1.0,2023,9.0
562,,41.6,24.0,1.0,2023,10.0
563,,4.6,24.0,1.0,2023,11.0
564,,5.4,24.0,1.0,2023,12.0
565,,5.8,24.0,1.0,2023,13.0
566,,7.4,24.0,1.0,2023,14.0
567,,8.4,24.0,1.0,2023,15.0
568,,6.4,24.0,1.0,2023,16.0
569,,10.0,24.0,1.0,2023,17.0
570,,13.8,24.0,1.0,2023,18.0
571,,68.8,24.0,1.0,2023,19.0
572,,179.8,24.0,1.0,2023,20.0
573,,191.6,24.0,1.0,2023,21.0
574,,179.4,24.0,1.0,2023,22.0
575,,178.0,24.0,1.0,2023,23.0
576,,113.2,25.0,1.0,2023,0.0
577,,11.2,25.0,1.0,2023,1.0
578,,51.2,25.0,1.0,2023,2.0
579,,153.4,25.0,1.0,2023,3.0
580,,158.6,25.0,1.0,2023,4.0
581,,173.0,25.0,1.0,2023,5.0
582,,166.6,25.0,1.0,2023,6.0
583,,183.6,25.0,1.0,2023,7.0
584,,195.6,25.0,1.0,2023,8.0
585,,203.8,25.0,1.0,2023,9.0
586,,191.2,25.0,1.0,2023,10.0
587,,211.4,25.0,1.0,2023,11.0
588,,202.2,25.0,1.0,2023,12.0
589,,192.2,25.0,1.0,2023,13.0
590,,198.6,25.0,1.0,2023,14.0
591,,187.8,25.0,1.0,2023,15.0
592,,187.8,25.0,1.0,2023,16.0
593,,194.8,25.0,1.0,2023,17.0
594,,180.0,25.0,1.0,2023,18.0
595,,192.0,25.0,1.0,2023,19.0
596,,192.4,25.0,1.0,2023,20.0
597,,187.6,25.0,1.0,2023,21.0
598,,177.8,25.0,1.0,2023,22.0
599,,167.0,25.0,1.0,2023,23.0
600,,161.2,26.0,1.0,2023,0.0
601,,167.2,26.0,1.0,2023,1.0
602,,163.4,26.0,1.0,2023,2.0
603,,164.4,26.0,1.0,2023,3.0
604,,166.6,26.0,1.0,2023,4.0
605,,183.6,26.0,1.0,2023,5.0
606,,187.8,26.0,1.0,2023,6.0
607,,177.8,26.0,1.0,2023,7.0
608,,183.8,26.0,1.0,2023,8.0
609,,170.8,26.0,1.0,2023,9.0
610,,166.6,26.0,1.0,2023,10.0
611,,151.6,26.0,1.0,2023,11.0
612,,55.2,26.0,1.0,2023,12.0
613,,2.6,26.0,1.0,2023,13.0
614,,3.2,26.0,1.0,2023,14.0
615,,2.6,26.0,1.0,2023,15.0
616,,2.4,26.0,1.0,2023,16.0
617,,3.4,26.0,1.0,2023,17.0
618,,3.0,26.0,1.0,2023,18.0
619,,3.0,26.0,1.0,2023,19.0
620,,5.0,26.0,1.0,2023,20.0
621,,8.8,26.0,1.0,2023,21.0
622,,7.8,26.0,1.0,2023,22.0
623,,8.2,26.0,1.0,2023,23.0
624,,8.2,27.0,1.0,2023,0.0
625,,5.4,27.0,1.0,2023,1.0
626,,87.2,27.0,1.0,2023,2.0
627,,177.8,27.0,1.0,2023,3.0
628,,202.0,27.0,1.0,2023,4.0
629,,203.2,27.0,1.0,2023,5.0
630,,199.4,27.0,1.0,2023,6.0
631,,206.4,27.0,1.0,2023,7.0
632,,216.4,27.0,1.0,2023,8.0
633,,213.4,27.0,1.0,2023,9.0
634,,208.0,27.0,1.0,2023,10.0
