,values,date,month,year,hour
0,5.6,1.0,1.0,2021.0,0.0
1,5.6,1.0,1.0,2021.0,1.0
2,5.6,1.0,1.0,2021.0,2.0
3,5.2,1.0,1.0,2021.0,3.0
4,6.0,1.0,1.0,2021.0,4.0
5,8.4,1.0,1.0,2021.0,5.0
6,6.8,1.0,1.0,2021.0,6.0
7,6.0,1.0,1.0,2021.0,7.0
8,6.4,1.0,1.0,2021.0,8.0
9,6.0,1.0,1.0,2021.0,9.0
10,5.2,1.0,1.0,2021.0,10.0
11,8.8,1.0,1.0,2021.0,11.0
12,6.4,1.0,1.0,2021.0,12.0
13,7.2,1.0,1.0,2021.0,13.0
14,9.6,1.0,1.0,2021.0,14.0
15,8.0,1.0,1.0,2021.0,15.0
16,6.4,1.0,1.0,2021.0,16.0
17,6.8,1.0,1.0,2021.0,17.0
18,6.4,1.0,1.0,2021.0,18.0
19,6.0,1.0,1.0,2021.0,19.0
20,6.4,1.0,1.0,2021.0,20.0
21,8.0,1.0,1.0,2021.0,21.0
22,5.2,1.0,1.0,2021.0,22.0
23,6.8,1.0,1.0,2021.0,23.0
24,7.2,2.0,1.0,2021.0,0.0
25,6.4,2.0,1.0,2021.0,1.0
26,5.6,2.0,1.0,2021.0,2.0
27,5.6,2.0,1.0,2021.0,3.0
28,5.2,2.0,1.0,2021.0,4.0
29,5.6,2.0,1.0,2021.0,5.0
30,9.6,2.0,1.0,2021.0,6.0
31,10.4,2.0,1.0,2021.0,7.0
32,10.8,2.0,1.0,2021.0,8.0
33,8.4,2.0,1.0,2021.0,9.0
34,6.8,2.0,1.0,2021.0,10.0
35,6.4,2.0,1.0,2021.0,11.0
36,5.6,2.0,1.0,2021.0,12.0
37,4.8,2.0,1.0,2021.0,13.0
38,7.2,2.0,1.0,2021.0,14.0
39,5.6,2.0,1.0,2021.0,15.0
40,5.2,2.0,1.0,2021.0,16.0
41,5.2,2.0,1.0,2021.0,17.0
42,6.8,2.0,1.0,2021.0,18.0
43,7.2,2.0,1.0,2021.0,19.0
44,6.0,2.0,1.0,2021.0,20.0
45,8.4,2.0,1.0,2021.0,21.0
46,9.6,2.0,1.0,2021.0,22.0
47,7.6,2.0,1.0,2021.0,23.0
48,7.2,3.0,1.0,2021.0,0.0
49,6.4,3.0,1.0,2021.0,1.0
50,6.0,3.0,1.0,2021.0,2.0
51,6.4,3.0,1.0,2021.0,3.0
52,9.6,3.0,1.0,2021.0,4.0
53,10.0,3.0,1.0,2021.0,5.0
54,10.4,3.0,1.0,2021.0,6.0
55,7.6,3.0,1.0,2021.0,7.0
56,10.4,3.0,1.0,2021.0,8.0
57,10.0,3.0,1.0,2021.0,9.0
58,7.2,3.0,1.0,2021.0,10.0
59,6.4,3.0,1.0,2021.0,11.0
60,6.4,3.0,1.0,2021.0,12.0
61,5.6,3.0,1.0,2021.0,13.0
62,6.4,3.0,1.0,2021.0,14.0
63,7.2,3.0,1.0,2021.0,15.0
64,6.4,3.0,1.0,2021.0,16.0
65,6.4,3.0,1.0,2021.0,17.0
66,6.8,3.0,1.0,2021.0,18.0
67,8.8,3.0,1.0,2021.0,19.0
68,10.4,3.0,1.0,2021.0,20.0
69,8.8,3.0,1.0,2021.0,21.0
70,6.8,3.0,1.0,2021.0,22.0
71,8.4,3.0,1.0,2021.0,23.0
72,6.8,4.0,1.0,2021.0,0.0
73,8.4,4.0,1.0,2021.0,1.0
74,8.4,4.0,1.0,2021.0,2.0
75,6.0,4.0,1.0,2021.0,3.0
76,6.4,4.0,1.0,2021.0,4.0
77,6.0,4.0,1.0,2021.0,5.0
78,6.4,4.0,1.0,2021.0,6.0
79,9.2,4.0,1.0,2021.0,7.0
80,14.4,4.0,1.0,2021.0,8.0
81,18.0,4.0,1.0,2021.0,9.0
82,16.0,4.0,1.0,2021.0,10.0
83,16.4,4.0,1.0,2021.0,11.0
84,16.0,4.0,1.0,2021.0,12.0
85,17.6,4.0,1.0,2021.0,13.0
86,18.0,4.0,1.0,2021.0,14.0
87,161.2,4.0,1.0,2021.0,15.0
88,308.4,4.0,1.0,2021.0,16.0
89,322.4,4.0,1.0,2021.0,17.0
90,319.6,4.0,1.0,2021.0,18.0
91,314.0,4.0,1.0,2021.0,19.0
92,322.4,4.0,1.0,2021.0,20.0
93,324.8,4.0,1.0,2021.0,21.0
94,318.4,4.0,1.0,2021.0,22.0
95,316.8,4.0,1.0,2021.0,23.0
96,314.0,5.0,1.0,2021.0,0.0
97,319.6,5.0,1.0,2021.0,1.0
98,316.8,5.0,1.0,2021.0,2.0
99,314.4,5.0,1.0,2021.0,3.0
100,315.6,5.0,1.0,2021.0,4.0
101,316.0,5.0,1.0,2021.0,5.0
102,317.6,5.0,1.0,2021.0,6.0
103,325.6,5.0,1.0,2021.0,7.0
104,321.2,5.0,1.0,2021.0,8.0
105,322.8,5.0,1.0,2021.0,9.0
106,322.0,5.0,1.0,2021.0,10.0
107,317.6,5.0,1.0,2021.0,11.0
108,316.8,5.0,1.0,2021.0,12.0
109,318.8,5.0,1.0,2021.0,13.0
110,321.6,5.0,1.0,2021.0,14.0
111,339.6,5.0,1.0,2021.0,15.0
112,290.8,5.0,1.0,2021.0,16.0
113,294.8,5.0,1.0,2021.0,17.0
114,298.4,5.0,1.0,2021.0,18.0
115,291.2,5.0,1.0,2021.0,19.0
116,247.2,5.0,1.0,2021.0,20.0
117,295.2,5.0,1.0,2021.0,21.0
118,293.2,5.0,1.0,2021.0,22.0
119,294.4,5.0,1.0,2021.0,23.0
120,289.6,6.0,1.0,2021.0,0.0
121,289.2,6.0,1.0,2021.0,1.0
122,291.2,6.0,1.0,2021.0,2.0
123,294.0,6.0,1.0,2021.0,3.0
124,294.8,6.0,1.0,2021.0,4.0
125,293.2,6.0,1.0,2021.0,5.0
126,292.0,6.0,1.0,2021.0,6.0
127,293.6,6.0,1.0,2021.0,7.0
128,297.6,6.0,1.0,2021.0,8.0
129,322.8,6.0,1.0,2021.0,9.0
130,317.2,6.0,1.0,2021.0,10.0
131,346.0,6.0,1.0,2021.0,11.0
132,324.8,6.0,1.0,2021.0,12.0
133,331.2,6.0,1.0,2021.0,13.0
134,317.2,6.0,1.0,2021.0,14.0
135,313.6,6.0,1.0,2021.0,15.0
136,314.0,6.0,1.0,2021.0,16.0
137,310.0,6.0,1.0,2021.0,17.0
138,302.4,6.0,1.0,2021.0,18.0
139,291.2,6.0,1.0,2021.0,19.0
140,300.4,6.0,1.0,2021.0,20.0
141,315.6,6.0,1.0,2021.0,21.0
142,310.8,6.0,1.0,2021.0,22.0
143,316.0,6.0,1.0,2021.0,23.0
144,316.0,7.0,1.0,2021.0,0.0
145,318.4,7.0,1.0,2021.0,1.0
146,304.8,7.0,1.0,2021.0,2.0
147,306.8,7.0,1.0,2021.0,3.0
148,309.2,7.0,1.0,2021.0,4.0
149,303.2,7.0,1.0,2021.0,5.0
150,298.0,7.0,1.0,2021.0,6.0
151,294.4,7.0,1.0,2021.0,7.0
152,290.8,7.0,1.0,2021.0,8.0
153,287.2,7.0,1.0,2021.0,9.0
154,298.8,7.0,1.0,2021.0,10.0
155,321.2,7.0,1.0,2021.0,11.0
156,306.8,7.0,1.0,2021.0,12.0
157,307.2,7.0,1.0,2021.0,13.0
158,306.0,7.0,1.0,2021.0,14.0
159,345.2,7.0,1.0,2021.0,15.0
160,320.4,7.0,1.0,2021.0,16.0
161,309.2,7.0,1.0,2021.0,17.0
162,336.0,7.0,1.0,2021.0,18.0
163,322.8,7.0,1.0,2021.0,19.0
164,316.0,7.0,1.0,2021.0,20.0
165,316.8,7.0,1.0,2021.0,21.0
166,314.8,7.0,1.0,2021.0,22.0
167,306.0,7.0,1.0,2021.0,23.0
168,302.0,8.0,1.0,2021.0,0.0
169,306.8,8.0,1.0,2021.0,1.0
170,303.6,8.0,1.0,2021.0,2.0
171,298.0,8.0,1.0,2021.0,3.0
172,300.8,8.0,1.0,2021.0,4.0
173,303.2,8.0,1.0,2021.0,5.0
174,323.6,8.0,1.0,2021.0,6.0
175,338.8,8.0,1.0,2021.0,7.0
176,316.8,8.0,1.0,2021.0,8.0
177,304.0,8.0,1.0,2021.0,9.0
178,300.4,8.0,1.0,2021.0,10.0
179,294.4,8.0,1.0,2021.0,11.0
180,328.0,8.0,1.0,2021.0,12.0
181,308.8,8.0,1.0,2021.0,13.0
182,310.8,8.0,1.0,2021.0,14.0
183,308.8,8.0,1.0,2021.0,15.0
184,305.2,8.0,1.0,2021.0,16.0
185,298.8,8.0,1.0,2021.0,17.0
186,299.2,8.0,1.0,2021.0,18.0
187,301.2,8.0,1.0,2021.0,19.0
188,303.6,8.0,1.0,2021.0,20.0
189,298.4,8.0,1.0,2021.0,21.0
190,312.4,8.0,1.0,2021.0,22.0
191,303.6,8.0,1.0,2021.0,23.0
192,299.2,9.0,1.0,2021.0,0.0
193,298.4,9.0,1.0,2021.0,1.0
194,298.0,9.0,1.0,2021.0,2.0
195,302.8,9.0,1.0,2021.0,3.0
196,304.8,9.0,1.0,2021.0,4.0
197,300.4,9.0,1.0,2021.0,5.0
198,300.8,9.0,1.0,2021.0,6.0
199,300.4,9.0,1.0,2021.0,7.0
200,295.2,9.0,1.0,2021.0,8.0
201,294.8,9.0,1.0,2021.0,9.0
202,305.6,9.0,1.0,2021.0,10.0
203,302.8,9.0,1.0,2021.0,11.0
204,322.0,9.0,1.0,2021.0,12.0
205,321.2,9.0,1.0,2021.0,13.0
206,313.6,9.0,1.0,2021.0,14.0
207,316.8,9.0,1.0,2021.0,15.0
208,319.6,9.0,1.0,2021.0,16.0
209,316.0,9.0,1.0,2021.0,17.0
210,312.8,9.0,1.0,2021.0,18.0
211,320.0,9.0,1.0,2021.0,19.0
212,325.2,9.0,1.0,2021.0,20.0
213,314.8,9.0,1.0,2021.0,21.0
214,311.6,9.0,1.0,2021.0,22.0
215,317.6,9.0,1.0,2021.0,23.0
216,318.4,10.0,1.0,2021.0,0.0
217,310.4,10.0,1.0,2021.0,1.0
218,309.6,10.0,1.0,2021.0,2.0
219,312.4,10.0,1.0,2021.0,3.0
220,307.2,10.0,1.0,2021.0,4.0
221,312.0,10.0,1.0,2021.0,5.0
222,314.0,10.0,1.0,2021.0,6.0
223,311.6,10.0,1.0,2021.0,7.0
224,321.2,10.0,1.0,2021.0,8.0
225,339.6,10.0,1.0,2021.0,9.0
226,321.6,10.0,1.0,2021.0,10.0
227,329.2,10.0,1.0,2021.0,11.0
228,327.2,10.0,1.0,2021.0,12.0
229,316.0,10.0,1.0,2021.0,13.0
230,320.4,10.0,1.0,2021.0,14.0
231,340.4,10.0,1.0,2021.0,15.0
232,310.4,10.0,1.0,2021.0,16.0
233,312.4,10.0,1.0,2021.0,17.0
234,307.2,10.0,1.0,2021.0,18.0
235,308.4,10.0,1.0,2021.0,19.0
236,307.2,10.0,1.0,2021.0,20.0
237,302.8,10.0,1.0,2021.0,21.0
238,305.2,10.0,1.0,2021.0,22.0
239,304.0,10.0,1.0,2021.0,23.0
240,304.4,11.0,1.0,2021.0,0.0
241,298.8,11.0,1.0,2021.0,1.0
242,298.0,11.0,1.0,2021.0,2.0
243,202.0,11.0,1.0,2021.0,3.0
244,9.2,11.0,1.0,2021.0,4.0
245,10.8,11.0,1.0,2021.0,5.0
246,13.2,11.0,1.0,2021.0,6.0
247,14.8,11.0,1.0,2021.0,7.0
248,12.4,11.0,1.0,2021.0,8.0
249,36.0,11.0,1.0,2021.0,9.0
250,222.0,11.0,1.0,2021.0,10.0
251,297.6,11.0,1.0,2021.0,11.0
252,306.4,11.0,1.0,2021.0,12.0
253,322.0,11.0,1.0,2021.0,13.0
254,318.4,11.0,1.0,2021.0,14.0
255,322.0,11.0,1.0,2021.0,15.0
256,332.0,11.0,1.0,2021.0,16.0
257,330.4,11.0,1.0,2021.0,17.0
258,332.8,11.0,1.0,2021.0,18.0
259,332.0,11.0,1.0,2021.0,19.0
260,334.0,11.0,1.0,2021.0,20.0
261,332.0,11.0,1.0,2021.0,21.0
262,337.6,11.0,1.0,2021.0,22.0
263,329.6,11.0,1.0,2021.0,23.0
264,327.2,12.0,1.0,2021.0,0.0
265,323.2,12.0,1.0,2021.0,1.0
266,325.6,12.0,1.0,2021.0,2.0
267,315.2,12.0,1.0,2021.0,3.0
268,316.4,12.0,1.0,2021.0,4.0
269,316.4,12.0,1.0,2021.0,5.0
270,323.6,12.0,1.0,2021.0,6.0
271,322.4,12.0,1.0,2021.0,7.0
272,330.0,12.0,1.0,2021.0,8.0
273,331.6,12.0,1.0,2021.0,9.0
274,338.8,12.0,1.0,2021.0,10.0
275,331.2,12.0,1.0,2021.0,11.0
276,331.6,12.0,1.0,2021.0,12.0
277,332.8,12.0,1.0,2021.0,13.0
278,337.6,12.0,1.0,2021.0,14.0
279,329.2,12.0,1.0,2021.0,15.0
280,332.8,12.0,1.0,2021.0,16.0
281,320.4,12.0,1.0,2021.0,17.0
282,303.2,12.0,1.0,2021.0,18.0
283,300.8,12.0,1.0,2021.0,19.0
284,309.2,12.0,1.0,2021.0,20.0
285,314.4,12.0,1.0,2021.0,21.0
286,301.2,12.0,1.0,2021.0,22.0
287,312.0,12.0,1.0,2021.0,23.0
288,314.8,13.0,1.0,2021.0,0.0
289,312.8,13.0,1.0,2021.0,1.0
290,301.2,13.0,1.0,2021.0,2.0
291,299.2,13.0,1.0,2021.0,3.0
292,309.2,13.0,1.0,2021.0,4.0
293,300.4,13.0,1.0,2021.0,5.0
294,305.6,13.0,1.0,2021.0,6.0
295,306.4,13.0,1.0,2021.0,7.0
296,315.6,13.0,1.0,2021.0,8.0
297,321.6,13.0,1.0,2021.0,9.0
298,326.0,13.0,1.0,2021.0,10.0
299,321.2,13.0,1.0,2021.0,11.0
300,316.4,13.0,1.0,2021.0,12.0
301,312.8,13.0,1.0,2021.0,13.0
302,318.8,13.0,1.0,2021.0,14.0
303,315.6,13.0,1.0,2021.0,15.0
304,318.8,13.0,1.0,2021.0,16.0
305,316.8,13.0,1.0,2021.0,17.0
306,328.8,13.0,1.0,2021.0,18.0
307,330.0,13.0,1.0,2021.0,19.0
308,345.6,13.0,1.0,2021.0,20.0
309,321.2,13.0,1.0,2021.0,21.0
310,313.6,13.0,1.0,2021.0,22.0
311,309.6,13.0,1.0,2021.0,23.0
312,308.4,14.0,1.0,2021.0,0.0
313,306.4,14.0,1.0,2021.0,1.0
314,308.8,14.0,1.0,2021.0,2.0
315,312.8,14.0,1.0,2021.0,3.0
316,307.6,14.0,1.0,2021.0,4.0
317,307.2,14.0,1.0,2021.0,5.0
318,318.4,14.0,1.0,2021.0,6.0
319,320.4,14.0,1.0,2021.0,7.0
320,312.0,14.0,1.0,2021.0,8.0
321,313.2,14.0,1.0,2021.0,9.0
322,311.2,14.0,1.0,2021.0,10.0
323,309.2,14.0,1.0,2021.0,11.0
324,314.8,14.0,1.0,2021.0,12.0
325,324.0,14.0,1.0,2021.0,13.0
326,313.2,14.0,1.0,2021.0,14.0
327,313.6,14.0,1.0,2021.0,15.0
328,324.0,14.0,1.0,2021.0,16.0
329,330.0,14.0,1.0,2021.0,17.0
330,325.6,14.0,1.0,2021.0,18.0
331,332.8,14.0,1.0,2021.0,19.0
332,331.6,14.0,1.0,2021.0,20.0
333,330.0,14.0,1.0,2021.0,21.0
334,322.0,14.0,1.0,2021.0,22.0
335,326.4,14.0,1.0,2021.0,23.0
336,323.6,15.0,1.0,2021.0,0.0
337,328.4,15.0,1.0,2021.0,1.0
338,329.6,15.0,1.0,2021.0,2.0
339,322.8,15.0,1.0,2021.0,3.0
340,324.0,15.0,1.0,2021.0,4.0
341,333.6,15.0,1.0,2021.0,5.0
342,333.2,15.0,1.0,2021.0,6.0
343,324.0,15.0,1.0,2021.0,7.0
344,325.2,15.0,1.0,2021.0,8.0
345,328.8,15.0,1.0,2021.0,9.0
346,341.6,15.0,1.0,2021.0,10.0
347,328.4,15.0,1.0,2021.0,11.0
348,337.2,15.0,1.0,2021.0,12.0
349,336.8,15.0,1.0,2021.0,13.0
350,343.2,15.0,1.0,2021.0,14.0
351,353.6,15.0,1.0,2021.0,15.0
352,326.4,15.0,1.0,2021.0,16.0
353,336.8,15.0,1.0,2021.0,17.0
354,340.4,15.0,1.0,2021.0,18.0
355,330.8,15.0,1.0,2021.0,19.0
356,334.0,15.0,1.0,2021.0,20.0
357,345.2,15.0,1.0,2021.0,21.0
358,335.6,15.0,1.0,2021.0,22.0
359,336.0,15.0,1.0,2021.0,23.0
360,333.2,16.0,1.0,2021.0,0.0
361,328.8,16.0,1.0,2021.0,1.0
362,344.0,16.0,1.0,2021.0,2.0
363,338.4,16.0,1.0,2021.0,3.0
364,334.8,16.0,1.0,2021.0,4.0
365,331.2,16.0,1.0,2021.0,5.0
366,340.8,16.0,1.0,2021.0,6.0
367,334.4,16.0,1.0,2021.0,7.0
368,341.6,16.0,1.0,2021.0,8.0
369,338.8,16.0,1.0,2021.0,9.0
370,339.6,16.0,1.0,2021.0,10.0
371,346.4,16.0,1.0,2021.0,11.0
372,329.6,16.0,1.0,2021.0,12.0
373,330.8,16.0,1.0,2021.0,13.0
374,334.0,16.0,1.0,2021.0,14.0
375,320.4,16.0,1.0,2021.0,15.0
376,324.0,16.0,1.0,2021.0,16.0
377,337.2,16.0,1.0,2021.0,17.0
378,325.2,16.0,1.0,2021.0,18.0
379,324.0,16.0,1.0,2021.0,19.0
380,339.2,16.0,1.0,2021.0,20.0
381,339.6,16.0,1.0,2021.0,21.0
382,349.2,16.0,1.0,2021.0,22.0
383,352.4,16.0,1.0,2021.0,23.0
384,341.6,17.0,1.0,2021.0,0.0
385,334.4,17.0,1.0,2021.0,1.0
386,348.8,17.0,1.0,2021.0,2.0
387,361.6,17.0,1.0,2021.0,3.0
388,341.2,17.0,1.0,2021.0,4.0
389,338.4,17.0,1.0,2021.0,5.0
390,366.4,17.0,1.0,2021.0,6.0
391,372.0,17.0,1.0,2021.0,7.0
392,334.0,17.0,1.0,2021.0,8.0
393,331.6,17.0,1.0,2021.0,9.0
394,332.4,17.0,1.0,2021.0,10.0
395,324.8,17.0,1.0,2021.0,11.0
396,329.2,17.0,1.0,2021.0,12.0
397,338.0,17.0,1.0,2021.0,13.0
398,339.6,17.0,1.0,2021.0,14.0
399,331.6,17.0,1.0,2021.0,15.0
400,336.0,17.0,1.0,2021.0,16.0
401,327.2,17.0,1.0,2021.0,17.0
402,329.2,17.0,1.0,2021.0,18.0
403,328.4,17.0,1.0,2021.0,19.0
404,330.8,17.0,1.0,2021.0,20.0
405,346.8,17.0,1.0,2021.0,21.0
406,304.0,17.0,1.0,2021.0,22.0
407,180.8,17.0,1.0,2021.0,23.0
408,22.8,18.0,1.0,2021.0,0.0
409,18.0,18.0,1.0,2021.0,1.0
410,18.8,18.0,1.0,2021.0,2.0
411,23.2,18.0,1.0,2021.0,3.0
412,24.0,18.0,1.0,2021.0,4.0
413,24.4,18.0,1.0,2021.0,5.0
414,27.2,18.0,1.0,2021.0,6.0
415,25.6,18.0,1.0,2021.0,7.0
416,21.2,18.0,1.0,2021.0,8.0
417,23.2,18.0,1.0,2021.0,9.0
418,23.6,18.0,1.0,2021.0,10.0
419,28.8,18.0,1.0,2021.0,11.0
420,28.4,18.0,1.0,2021.0,12.0
421,27.2,18.0,1.0,2021.0,13.0
422,116.8,18.0,1.0,2021.0,14.0
423,242.0,18.0,1.0,2021.0,15.0
424,244.8,18.0,1.0,2021.0,16.0
425,226.8,18.0,1.0,2021.0,17.0
426,222.4,18.0,1.0,2021.0,18.0
427,236.8,18.0,1.0,2021.0,19.0
428,230.8,18.0,1.0,2021.0,20.0
429,217.2,18.0,1.0,2021.0,21.0
430,227.2,18.0,1.0,2021.0,22.0
431,225.2,18.0,1.0,2021.0,23.0
432,242.4,19.0,1.0,2021.0,0.0
433,269.2,19.0,1.0,2021.0,1.0
434,232.4,19.0,1.0,2021.0,2.0
435,223.6,19.0,1.0,2021.0,3.0
436,222.4,19.0,1.0,2021.0,4.0
437,234.4,19.0,1.0,2021.0,5.0
438,225.6,19.0,1.0,2021.0,6.0
439,245.2,19.0,1.0,2021.0,7.0
440,245.2,19.0,1.0,2021.0,8.0
441,233.6,19.0,1.0,2021.0,9.0
442,252.4,19.0,1.0,2021.0,10.0
443,240.8,19.0,1.0,2021.0,11.0
444,268.4,19.0,1.0,2021.0,12.0
445,261.2,19.0,1.0,2021.0,13.0
446,210.4,19.0,1.0,2021.0,14.0
447,283.6,19.0,1.0,2021.0,15.0
448,314.0,19.0,1.0,2021.0,16.0
449,331.6,19.0,1.0,2021.0,17.0
450,334.8,19.0,1.0,2021.0,18.0
451,338.4,19.0,1.0,2021.0,19.0
452,337.6,19.0,1.0,2021.0,20.0
453,336.8,19.0,1.0,2021.0,21.0
454,331.6,19.0,1.0,2021.0,22.0
455,334.8,19.0,1.0,2021.0,23.0
456,336.0,20.0,1.0,2021.0,0.0
457,334.0,20.0,1.0,2021.0,1.0
458,334.4,20.0,1.0,2021.0,2.0
459,331.6,20.0,1.0,2021.0,3.0
460,333.2,20.0,1.0,2021.0,4.0
461,336.0,20.0,1.0,2021.0,5.0
462,329.6,20.0,1.0,2021.0,6.0
463,326.8,20.0,1.0,2021.0,7.0
464,331.6,20.0,1.0,2021.0,8.0
465,342.4,20.0,1.0,2021.0,9.0
466,308.4,20.0,1.0,2021.0,10.0
467,310.8,20.0,1.0,2021.0,11.0
468,39.2,20.0,1.0,2021.0,12.0
469,12.8,20.0,1.0,2021.0,13.0
470,12.4,20.0,1.0,2021.0,14.0
471,15.2,20.0,1.0,2021.0,15.0
472,18.4,20.0,1.0,2021.0,16.0
473,19.6,20.0,1.0,2021.0,17.0
474,20.8,20.0,1.0,2021.0,18.0
475,16.8,20.0,1.0,2021.0,19.0
476,17.6,20.0,1.0,2021.0,20.0
477,213.2,20.0,1.0,2021.0,21.0
478,299.6,20.0,1.0,2021.0,22.0
479,306.0,20.0,1.0,2021.0,23.0
480,314.8,21.0,1.0,2021.0,0.0
481,324.8,21.0,1.0,2021.0,1.0
482,324.0,21.0,1.0,2021.0,2.0
483,318.4,21.0,1.0,2021.0,3.0
484,317.2,21.0,1.0,2021.0,4.0
485,312.8,21.0,1.0,2021.0,5.0
486,310.0,21.0,1.0,2021.0,6.0
487,311.6,21.0,1.0,2021.0,7.0
488,309.2,21.0,1.0,2021.0,8.0
489,305.6,21.0,1.0,2021.0,9.0
490,303.6,21.0,1.0,2021.0,10.0
491,305.2,21.0,1.0,2021.0,11.0
492,304.8,21.0,1.0,2021.0,12.0
493,310.0,21.0,1.0,2021.0,13.0
494,303.2,21.0,1.0,2021.0,14.0
495,312.4,21.0,1.0,2021.0,15.0
496,343.2,21.0,1.0,2021.0,16.0
497,310.8,21.0,1.0,2021.0,17.0
498,314.4,21.0,1.0,2021.0,18.0
499,316.0,21.0,1.0,2021.0,19.0
500,318.4,21.0,1.0,2021.0,20.0
501,316.4,21.0,1.0,2021.0,21.0
502,320.4,21.0,1.0,2021.0,22.0
503,339.6,21.0,1.0,2021.0,23.0
504,319.6,22.0,1.0,2021.0,0.0
505,320.0,22.0,1.0,2021.0,1.0
506,317.6,22.0,1.0,2021.0,2.0
507,312.0,22.0,1.0,2021.0,3.0
508,310.4,22.0,1.0,2021.0,4.0
509,314.0,22.0,1.0,2021.0,5.0
510,309.6,22.0,1.0,2021.0,6.0
511,308.8,22.0,1.0,2021.0,7.0
512,295.2,22.0,1.0,2021.0,8.0
513,308.0,22.0,1.0,2021.0,9.0
514,308.4,22.0,1.0,2021.0,10.0
515,314.0,22.0,1.0,2021.0,11.0
516,332.8,22.0,1.0,2021.0,12.0
517,314.4,22.0,1.0,2021.0,13.0
518,316.4,22.0,1.0,2021.0,14.0
519,332.0,22.0,1.0,2021.0,15.0
520,333.2,22.0,1.0,2021.0,16.0
521,329.6,22.0,1.0,2021.0,17.0
522,328.4,22.0,1.0,2021.0,18.0
523,333.2,22.0,1.0,2021.0,19.0
524,330.8,22.0,1.0,2021.0,20.0
525,326.8,22.0,1.0,2021.0,21.0
526,325.6,22.0,1.0,2021.0,22.0
527,330.0,22.0,1.0,2021.0,23.0
528,340.8,23.0,1.0,2021.0,0.0
529,324.4,23.0,1.0,2021.0,1.0
530,331.6,23.0,1.0,2021.0,2.0
531,332.0,23.0,1.0,2021.0,3.0
532,326.8,23.0,1.0,2021.0,4.0
533,332.0,23.0,1.0,2021.0,5.0
534,334.4,23.0,1.0,2021.0,6.0
535,334.4,23.0,1.0,2021.0,7.0
536,338.8,23.0,1.0,2021.0,8.0
537,336.4,23.0,1.0,2021.0,9.0
538,327.2,23.0,1.0,2021.0,10.0
539,324.0,23.0,1.0,2021.0,11.0
540,326.0,23.0,1.0,2021.0,12.0
541,332.0,23.0,1.0,2021.0,13.0
542,332.8,23.0,1.0,2021.0,14.0
543,347.6,23.0,1.0,2021.0,15.0
544,378.4,23.0,1.0,2021.0,16.0
545,344.8,23.0,1.0,2021.0,17.0
546,342.8,23.0,1.0,2021.0,18.0
547,340.0,23.0,1.0,2021.0,19.0
548,335.2,23.0,1.0,2021.0,20.0
549,331.2,23.0,1.0,2021.0,21.0
550,336.0,23.0,1.0,2021.0,22.0
551,349.2,23.0,1.0,2021.0,23.0
552,321.2,24.0,1.0,2021.0,0.0
553,322.4,24.0,1.0,2021.0,1.0
554,328.8,24.0,1.0,2021.0,2.0
555,330.8,24.0,1.0,2021.0,3.0
556,329.6,24.0,1.0,2021.0,4.0
557,335.6,24.0,1.0,2021.0,5.0
558,334.4,24.0,1.0,2021.0,6.0
559,338.8,24.0,1.0,2021.0,7.0
560,332.4,24.0,1.0,2021.0,8.0
561,335.2,24.0,1.0,2021.0,9.0
562,340.4,24.0,1.0,2021.0,10.0
563,343.2,24.0,1.0,2021.0,11.0
564,343.6,24.0,1.0,2021.0,12.0
565,340.8,24.0,1.0,2021.0,13.0
566,334.4,24.0,1.0,2021.0,14.0
567,343.2,24.0,1.0,2021.0,15.0
568,350.4,24.0,1.0,2021.0,16.0
569,349.6,24.0,1.0,2021.0,17.0
570,330.0,24.0,1.0,2021.0,18.0
571,331.6,24.0,1.0,2021.0,19.0
572,337.6,24.0,1.0,2021.0,20.0
573,336.8,24.0,1.0,2021.0,21.0
574,330.4,24.0,1.0,2021.0,22.0
575,330.4,24.0,1.0,2021.0,23.0
576,334.0,25.0,1.0,2021.0,0.0
577,327.6,25.0,1.0,2021.0,1.0
578,322.0,25.0,1.0,2021.0,2.0
579,324.0,25.0,1.0,2021.0,3.0
580,326.8,25.0,1.0,2021.0,4.0
581,331.6,25.0,1.0,2021.0,5.0
582,341.6,25.0,1.0,2021.0,6.0
583,336.4,25.0,1.0,2021.0,7.0
584,329.2,25.0,1.0,2021.0,8.0
585,329.6,25.0,1.0,2021.0,9.0
586,326.4,25.0,1.0,2021.0,10.0
587,334.8,25.0,1.0,2021.0,11.0
588,214.0,25.0,1.0,2021.0,12.0
589,26.4,25.0,1.0,2021.0,13.0
590,28.0,25.0,1.0,2021.0,14.0
591,244.8,25.0,1.0,2021.0,15.0
592,356.0,25.0,1.0,2021.0,16.0
593,362.8,25.0,1.0,2021.0,17.0
594,346.0,25.0,1.0,2021.0,18.0
595,300.0,25.0,1.0,2021.0,19.0
596,346.8,25.0,1.0,2021.0,20.0
597,343.6,25.0,1.0,2021.0,21.0
598,342.8,25.0,1.0,2021.0,22.0
599,342.8,25.0,1.0,2021.0,23.0
600,349.6,26.0,1.0,2021.0,0.0
601,341.2,26.0,1.0,2021.0,1.0
602,337.2,26.0,1.0,2021.0,2.0
603,339.2,26.0,1.0,2021.0,3.0
604,334.8,26.0,1.0,2021.0,4.0
605,342.4,26.0,1.0,2021.0,5.0
606,347.2,26.0,1.0,2021.0,6.0
607,338.8,26.0,1.0,2021.0,7.0
