,values,date,month,year,hour
199,3272.0,9,1,2021,7
200,11484.0,9,1,2021,8
201,10276.0,9,1,2021,9
202,4690.0,9,1,2021,10
203,4896.0,9,1,2021,11
204,4794.0,9,1,2021,12
205,4740.0,9,1,2021,13
206,5570.0,9,1,2021,14
207,4288.0,9,1,2021,15
208,5876.0,9,1,2021,16
209,13038.0,9,1,2021,17
210,11594.0,9,1,2021,18
211,5428.0,9,1,2021,19
212,4228.0,9,1,2021,20
213,2558.0,9,1,2021,21
214,4462.0,9,1,2021,22
215,2140.0,9,1,2021,23
216,4448.0,10,1,2021,0
217,2370.0,10,1,2021,1
218,4130.0,10,1,2021,2
219,2037.9999999999998,10,1,2021,3
220,3974.0,10,1,2021,4
221,1986.0,10,1,2021,5
222,3702.0,10,1,2021,6
223,3594.0,10,1,2021,7
224,15868.0,10,1,2021,8
225,12516.0,10,1,2021,9
226,4214.0,10,1,2021,10
227,3638.0,10,1,2021,11
228,5896.0,10,1,2021,12
229,3536.0,10,1,2021,13
230,6426.0,10,1,2021,14
231,3850.0,10,1,2021,15
232,4644.0,10,1,2021,16
233,8824.0,10,1,2021,17
234,13410.0,10,1,2021,18
235,6688.0,10,1,2021,19
236,1984.0,10,1,2021,20
237,3578.0,10,1,2021,21
238,3490.0,10,1,2021,22
239,2944.0,10,1,2021,23
240,4126.0,11,1,2021,0
241,2524.0,11,1,2021,1
242,4148.0,11,1,2021,2
243,2862.0,11,1,2021,3
244,3020.0,11,1,2021,4
245,3126.0,11,1,2021,5
246,3366.0,11,1,2021,6
247,3204.0,11,1,2021,7
248,10510.0,11,1,2021,8
249,11086.0,11,1,2021,9
250,2862.0,11,1,2021,10
251,4742.0,11,1,2021,11
252,3834.0,11,1,2021,12
253,4074.0,11,1,2021,13
254,4204.0,11,1,2021,14
255,4882.0,11,1,2021,15
256,4536.0,11,1,2021,16
257,12378.0,11,1,2021,17
258,15492.0,11,1,2021,18
259,6644.0,11,1,2021,19
260,2222.0,11,1,2021,20
261,3742.0,11,1,2021,21
262,1968.0,11,1,2021,22
263,3128.0,11,1,2021,23
264,1990.0,12,1,2021,0
265,3600.0,12,1,2021,1
266,1966.0,12,1,2021,2
267,3988.0,12,1,2021,3
268,2012.0,12,1,2021,4
269,4051.9999999999995,12,1,2021,5
270,2012.0,12,1,2021,6
271,4075.9999999999995,12,1,2021,7
272,9534.0,12,1,2021,8
273,12218.0,12,1,2021,9
274,3012.0,12,1,2021,10
275,5338.0,12,1,2021,11
276,5234.0,12,1,2021,12
277,5798.0,12,1,2021,13
278,4560.0,12,1,2021,14
279,3732.0,12,1,2021,15
280,3350.0,12,1,2021,16
281,8694.0,12,1,2021,17
282,12178.0,12,1,2021,18
283,4394.0,12,1,2021,19
284,2918.0,12,1,2021,20
285,3430.0,12,1,2021,21
286,2956.0,12,1,2021,22
287,3250.0,12,1,2021,23
288,2616.0,13,1,2021,0
289,3878.0,13,1,2021,1
290,3378.0,13,1,2021,2
291,2390.0,13,1,2021,3
292,3380.0,13,1,2021,4
293,2656.0,13,1,2021,5
294,3226.0,13,1,2021,6
295,2654.0,13,1,2021,7
296,11288.0,13,1,2021,8
297,11300.0,13,1,2021,9
298,5988.0,13,1,2021,10
299,6648.0,13,1,2021,11
300,6200.0,13,1,2021,12
301,3790.0,13,1,2021,13
302,4756.0,13,1,2021,14
303,4860.0,13,1,2021,15
304,4668.0,13,1,2021,16
305,8392.0,13,1,2021,17
