,Unnamed: 0,values,date,month,year,hour
294,294,3.226,13,1,2021.0,6
295,295,2.654,13,1,2021.0,7
296,296,11.288,13,1,2021.0,8
297,297,11.3,13,1,2021.0,9
298,298,5.988,13,1,2021.0,10
299,299,6.648,13,1,2021.0,11
300,300,6.2,13,1,2021.0,12
301,301,3.79,13,1,2021.0,13
302,302,4.756,13,1,2021.0,14
303,303,4.86,13,1,2021.0,15
304,304,4.668,13,1,2021.0,16
305,305,8.392,13,1,2021.0,17
306,306,11.81,13,1,2021.0,18
307,307,8.2,13,1,2021.0,19
308,308,3.054,13,1,2021.0,20
309,309,4.62,13,1,2021.0,21
310,310,2.496,13,1,2021.0,22
311,311,4.73,13,1,2021.0,23
312,312,2.506,14,1,2021.0,0
313,313,4.158,14,1,2021.0,1
314,314,2.034,14,1,2021.0,2
315,315,4.128,14,1,2021.0,3
316,316,3.186,14,1,2021.0,4
317,317,2.632,14,1,2021.0,5
318,318,4.258,14,1,2021.0,6
319,319,2.046,14,1,2021.0,7
320,320,11.578,14,1,2021.0,8
321,321,11.926,14,1,2021.0,9
322,322,5.548,14,1,2021.0,10
323,323,3.474,14,1,2021.0,11
324,324,8.896,14,1,2021.0,12
325,325,4.254,14,1,2021.0,13
326,326,4.922,14,1,2021.0,14
327,327,3.48,14,1,2021.0,15
328,328,5.63,14,1,2021.0,16
329,329,8.746,14,1,2021.0,17
330,330,14.53,14,1,2021.0,18
331,331,5.094,14,1,2021.0,19
332,332,3.664,14,1,2021.0,20
333,333,3.338,14,1,2021.0,21
334,334,3.248,14,1,2021.0,22
335,335,3.61,14,1,2021.0,23
336,336,3.808,15,1,2021.0,0
337,337,2.854,15,1,2021.0,1
338,338,3.358,15,1,2021.0,2
339,339,3.452,15,1,2021.0,3
340,340,2.844,15,1,2021.0,4
341,341,3.524,15,1,2021.0,5
342,342,3.218,15,1,2021.0,6
343,343,3.422,15,1,2021.0,7
344,344,10.698,15,1,2021.0,8
345,345,11.64,15,1,2021.0,9
346,346,3.774,15,1,2021.0,10
347,347,3.632,15,1,2021.0,11
348,348,4.822,15,1,2021.0,12
349,349,3.416,15,1,2021.0,13
350,350,4.772,15,1,2021.0,14
351,351,3.64,15,1,2021.0,15
352,352,4.132,15,1,2021.0,16
353,353,8.548,15,1,2021.0,17
354,354,14.14,15,1,2021.0,18
355,355,6.484,15,1,2021.0,19
356,356,3.532,15,1,2021.0,20
357,357,2.858,15,1,2021.0,21
358,358,4.148,15,1,2021.0,22
359,359,3.814,15,1,2021.0,23
360,360,2.772,16,1,2021.0,0
361,361,4.046,16,1,2021.0,1
362,362,3.184,16,1,2021.0,2
363,363,4.834,16,1,2021.0,3
364,364,2.7,16,1,2021.0,4
365,365,4.496,16,1,2021.0,5
366,366,2.992,16,1,2021.0,6
367,367,3.476,16,1,2021.0,7
368,368,13.516,16,1,2021.0,8
369,369,8.464,16,1,2021.0,9
370,370,4.83,16,1,2021.0,10
371,371,5.852,16,1,2021.0,11
372,372,7.034,16,1,2021.0,12
373,373,4.588,16,1,2021.0,13
374,374,6.52,16,1,2021.0,14
375,375,4.24,16,1,2021.0,15
376,376,5.588,16,1,2021.0,16
377,377,8.078,16,1,2021.0,17
378,378,13.806,16,1,2021.0,18
379,379,4.702,16,1,2021.0,19
380,380,4.654,16,1,2021.0,20
381,381,2.486,16,1,2021.0,21
382,382,4.424,16,1,2021.0,22
383,383,2.286,16,1,2021.0,23
384,384,3.698,17,1,2021.0,0
385,385,3.492,17,1,2021.0,1
386,386,2.76,17,1,2021.0,2
387,387,4.184,17,1,2021.0,3
388,388,4.89,17,1,2021.0,4
389,389,3.996,17,1,2021.0,5
390,390,2.82,17,1,2021.0,6
391,391,3.228,17,1,2021.0,7
392,392,11.98,17,1,2021.0,8
393,393,10.362,17,1,2021.0,9
394,394,6.274,17,1,2021.0,10
395,395,4.478,17,1,2021.0,11
396,396,5.776,17,1,2021.0,12
397,397,5.458,17,1,2021.0,13
398,398,5.06,17,1,2021.0,14
399,399,5.22,17,1,2021.0,15
400,400,7.21,17,1,2021.0,16
401,401,10.854,17,1,2021.0,17
402,402,12.914,17,1,2021.0,18
403,403,4.406,17,1,2021.0,19
404,404,3.464,17,1,2021.0,20
405,405,3.344,17,1,2021.0,21
406,406,2.804,17,1,2021.0,22
407,407,3.358,17,1,2021.0,23
408,408,2.896,18,1,2021.0,0
409,409,2.77,18,1,2021.0,1
410,410,3.178,18,1,2021.0,2
411,411,2.47,18,1,2021.0,3
412,412,3.586,18,1,2021.0,4
413,413,9.254,18,1,2021.0,5
414,414,1.984,18,1,2021.0,6
415,415,4.648,18,1,2021.0,7
416,416,9.964,18,1,2021.0,8
417,417,9.456,18,1,2021.0,9
418,418,2.74,18,1,2021.0,10
419,419,4.53,18,1,2021.0,11
420,420,4.158,18,1,2021.0,12
421,421,4.09,18,1,2021.0,13
422,422,5.236,18,1,2021.0,14
423,423,5.182,18,1,2021.0,15
424,424,5.05,18,1,2021.0,16
425,425,6.706,18,1,2021.0,17
426,426,12.528,18,1,2021.0,18
427,427,4.602,18,1,2021.0,19
428,428,4.286,18,1,2021.0,20
429,429,3.982,18,1,2021.0,21
430,430,2.914,18,1,2021.0,22
431,431,2.868,18,1,2021.0,23
432,432,4.148,19,1,2021.0,0
433,433,3.396,19,1,2021.0,1
434,434,3.712,19,1,2021.0,2
435,435,1.994,19,1,2021.0,3
436,436,3.668,19,1,2021.0,4
437,437,3.046,19,1,2021.0,5
438,438,2.508,19,1,2021.0,6
439,439,4.014,19,1,2021.0,7
440,440,10.466,19,1,2021.0,8
441,441,11.078,19,1,2021.0,9
442,442,4.112,19,1,2021.0,10
443,443,5.274,19,1,2021.0,11
444,444,5.654,19,1,2021.0,12
445,445,4.3,19,1,2021.0,13
446,446,2.966,19,1,2021.0,14
447,447,2.534,19,1,2021.0,15
448,448,3.76,19,1,2021.0,16
449,449,7.148,19,1,2021.0,17
450,450,11.166,19,1,2021.0,18
451,451,5.088,19,1,2021.0,19
452,452,2.81,19,1,2021.0,20
453,453,2.712,19,1,2021.0,21
454,454,3.61,19,1,2021.0,22
455,455,2.352,19,1,2021.0,23
456,456,4.5,20,1,2021.0,0
457,457,3.868,20,1,2021.0,1
458,458,3.316,20,1,2021.0,2
459,459,2.498,20,1,2021.0,3
460,460,3.004,20,1,2021.0,4
461,461,4.882,20,1,2021.0,5
462,462,2.61,20,1,2021.0,6
463,463,3.558,20,1,2021.0,7
464,464,10.59,20,1,2021.0,8
465,465,13.562,20,1,2021.0,9
466,466,3.778,20,1,2021.0,10
467,467,4.144,20,1,2021.0,11
468,468,4.51,20,1,2021.0,12
469,469,4.662,20,1,2021.0,13
470,470,2.392,20,1,2021.0,14
471,471,4.076,20,1,2021.0,15
472,472,3.198,20,1,2021.0,16
473,473,8.884,20,1,2021.0,17
474,474,12.592,20,1,2021.0,18
475,475,4.312,20,1,2021.0,19
476,476,3.63,20,1,2021.0,20
477,477,1.818,20,1,2021.0,21
478,478,3.434,20,1,2021.0,22
479,479,2.614,20,1,2021.0,23
480,480,2.622,21,1,2021.0,0
481,481,2.676,21,1,2021.0,1
482,482,2.944,21,1,2021.0,2
483,483,2.276,21,1,2021.0,3
484,484,3.178,21,1,2021.0,4
485,485,1.988,21,1,2021.0,5
486,486,3.504,21,1,2021.0,6
487,487,1.976,21,1,2021.0,7
488,488,10.438,21,1,2021.0,8
489,489,11.954,21,1,2021.0,9
490,490,7.886,21,1,2021.0,10
491,491,3.628,21,1,2021.0,11
492,492,7.642,21,1,2021.0,12
493,493,7.128,21,1,2021.0,13
494,494,4.064,21,1,2021.0,14
495,495,4.466,21,1,2021.0,15
496,496,4.246,21,1,2021.0,16
497,497,8.908,21,1,2021.0,17
498,498,14.774,21,1,2021.0,18
499,499,5.824,21,1,2021.0,19
500,500,2.596,21,1,2021.0,20
501,501,2.714,21,1,2021.0,21
502,502,2.188,21,1,2021.0,22
503,503,2.684,21,1,2021.0,23
504,504,2.728,22,1,2021.0,0
505,505,2.524,22,1,2021.0,1
506,506,2.454,22,1,2021.0,2
507,507,2.666,22,1,2021.0,3
508,508,2.44,22,1,2021.0,4
509,509,2.61,22,1,2021.0,5
510,510,2.618,22,1,2021.0,6
511,511,2.624,22,1,2021.0,7
512,512,10.236,22,1,2021.0,8
513,513,9.24,22,1,2021.0,9
514,514,3.566,22,1,2021.0,10
515,515,4.388,22,1,2021.0,11
516,516,2.308,22,1,2021.0,12
517,517,4.354,22,1,2021.0,13
518,518,4.478,22,1,2021.0,14
519,519,2.944,22,1,2021.0,15
520,520,4.456,22,1,2021.0,16
521,521,7.272,22,1,2021.0,17
522,522,11.724,22,1,2021.0,18
523,523,6.088,22,1,2021.0,19
524,524,3.344,22,1,2021.0,20
525,525,2.244,22,1,2021.0,21
526,526,3.612,22,1,2021.0,22
527,527,3.244,22,1,2021.0,23
528,528,2.348,23,1,2021.0,0
529,529,3.49,23,1,2021.0,1
530,530,2.712,23,1,2021.0,2
531,531,2.722,23,1,2021.0,3
532,532,3.656,23,1,2021.0,4
533,533,2.286,23,1,2021.0,5
534,534,3.198,23,1,2021.0,6
535,535,3.638,23,1,2021.0,7
536,536,9.966,23,1,2021.0,8
537,537,8.388,23,1,2021.0,9
538,538,4.082,23,1,2021.0,10
539,539,4.744,23,1,2021.0,11
540,540,5.74,23,1,2021.0,12
541,541,4.812,23,1,2021.0,13
542,542,5.736,23,1,2021.0,14
543,543,4.188,23,1,2021.0,15
544,544,6.074,23,1,2021.0,16
545,545,7.702,23,1,2021.0,17
546,546,11.758,23,1,2021.0,18
547,547,5.244,23,1,2021.0,19
548,548,3.568,23,1,2021.0,20
549,549,3.462,23,1,2021.0,21
550,550,2.536,23,1,2021.0,22
551,551,3.504,23,1,2021.0,23
552,552,2.394,24,1,2021.0,0
553,553,3.024,24,1,2021.0,1
554,554,2.958,24,1,2021.0,2
555,555,2.952,24,1,2021.0,3
556,556,3.056,24,1,2021.0,4
557,557,4.138,24,1,2021.0,5
558,558,2.606,24,1,2021.0,6
559,559,3.266,24,1,2021.0,7
560,560,11.164,24,1,2021.0,8
561,561,9.318,24,1,2021.0,9
562,562,2.742,24,1,2021.0,10
563,563,5.434,24,1,2021.0,11
564,564,5.032,24,1,2021.0,12
565,565,5.958,24,1,2021.0,13
566,566,6.764,24,1,2021.0,14
567,567,6.204,24,1,2021.0,15
568,568,6.196,24,1,2021.0,16
569,569,5.734,24,1,2021.0,17
570,570,13.144,24,1,2021.0,18
571,571,7.832,24,1,2021.0,19
572,572,2.868,24,1,2021.0,20
573,573,4.462,24,1,2021.0,21
574,574,3.27,24,1,2021.0,22
575,575,3.668,24,1,2021.0,23
576,576,2.378,25,1,2021.0,0
577,577,3.432,25,1,2021.0,1
578,578,2.776,25,1,2021.0,2
579,579,4.322,25,1,2021.0,3
580,580,1.89,25,1,2021.0,4
581,581,3.502,25,1,2021.0,5
582,582,1.954,25,1,2021.0,6
583,583,3.548,25,1,2021.0,7
584,584,9.948,25,1,2021.0,8
585,585,9.298,25,1,2021.0,9
586,586,2.844,25,1,2021.0,10
587,587,4.512,25,1,2021.0,11
588,588,7.62,25,1,2021.0,12
589,589,5.54,25,1,2021.0,13
590,590,6.834,25,1,2021.0,14
591,591,6.394,25,1,2021.0,15
592,592,8.624,25,1,2021.0,16
593,593,8.264,25,1,2021.0,17
594,594,16.118,25,1,2021.0,18
595,595,10.398,25,1,2021.0,19
596,596,3.832,25,1,2021.0,20
597,597,2.434,25,1,2021.0,21
598,598,3.26,25,1,2021.0,22
599,599,2.846,25,1,2021.0,23
600,600,2.534,26,1,2021.0,0
601,601,2.49,26,1,2021.0,1
602,602,2.546,26,1,2021.0,2
603,603,2.23,26,1,2021.0,3
604,604,2.77,26,1,2021.0,4
605,605,2.674,26,1,2021.0,5
606,606,2.806,26,1,2021.0,6
607,607,3.06,26,1,2021.0,7
608,608,11.096,26,1,2021.0,8
609,609,8.18,26,1,2021.0,9
610,610,4.668,26,1,2021.0,10
611,611,4.012,26,1,2021.0,11
612,612,6.468,26,1,2021.0,12
613,613,6.858,26,1,2021.0,13
614,614,4.138,26,1,2021.0,14
615,615,2.746,26,1,2021.0,15
616,616,2.884,26,1,2021.0,16
617,617,4.064,26,1,2021.0,17
618,618,12.018,26,1,2021.0,18
619,619,4.368,26,1,2021.0,19
620,620,1.888,26,1,2021.0,20
621,621,1.912,26,1,2021.0,21
622,622,2.14,26,1,2021.0,22
623,623,2.788,26,1,2021.0,23
624,624,2.264,27,1,2021.0,0
625,625,4.1,27,1,2021.0,1
626,626,2.308,27,1,2021.0,2
627,627,4.588,27,1,2021.0,3
628,628,4.784,27,1,2021.0,4
629,629,3.796,27,1,2021.0,5
630,630,2.766,27,1,2021.0,6
631,631,4.034,27,1,2021.0,7
632,632,9.88,27,1,2021.0,8
633,633,9.478,27,1,2021.0,9
634,634,3.928,27,1,2021.0,10
635,635,3.864,27,1,2021.0,11
636,636,6.864,27,1,2021.0,12
637,637,3.574,27,1,2021.0,13
638,638,4.592,27,1,2021.0,14
639,639,3.23,27,1,2021.0,15
640,640,4.842,27,1,2021.0,16
641,641,5.676,27,1,2021.0,17
642,642,12.45,27,1,2021.0,18
643,643,4.71,27,1,2021.0,19
644,644,3.2,27,1,2021.0,20
645,645,3.89,27,1,2021.0,21
646,646,2.946,27,1,2021.0,22
647,647,3.59,27,1,2021.0,23
648,648,2.548,28,1,2021.0,0
649,649,3.62,28,1,2021.0,1
650,650,3.014,28,1,2021.0,2
651,651,3.08,28,1,2021.0,3
652,652,2.958,28,1,2021.0,4
653,653,3.552,28,1,2021.0,5
654,654,3.35,28,1,2021.0,6
655,655,2.976,28,1,2021.0,7
656,656,11.602,28,1,2021.0,8
657,657,5.276,28,1,2021.0,9
658,658,5.292,28,1,2021.0,10
659,659,3.998,28,1,2021.0,11
660,660,4.586,28,1,2021.0,12
661,661,3.28,28,1,2021.0,13
662,662,4.08,28,1,2021.0,14
663,663,6.656,28,1,2021.0,15
664,664,5.31,28,1,2021.0,16
665,665,5.554,28,1,2021.0,17
666,666,14.708,28,1,2021.0,18
667,667,7.582,28,1,2021.0,19
668,668,5.344,28,1,2021.0,20
669,669,1.96,28,1,2021.0,21
670,670,3.914,28,1,2021.0,22
671,671,4.674,28,1,2021.0,23
672,672,2.56,29,1,2021.0,0
673,673,4.072,29,1,2021.0,1
674,674,3.326,29,1,2021.0,2
675,675,2.682,29,1,2021.0,3
676,676,4.232,29,1,2021.0,4
677,677,2.516,29,1,2021.0,5
678,678,3.922,29,1,2021.0,6
679,679,2.85,29,1,2021.0,7
680,680,12.298,29,1,2021.0,8
681,681,4.108,29,1,2021.0,9
682,682,4.684,29,1,2021.0,10
683,683,4.942,29,1,2021.0,11
684,684,4.358,29,1,2021.0,12
685,685,4.972,29,1,2021.0,13
686,686,5.676,29,1,2021.0,14
687,687,5.444,29,1,2021.0,15
688,688,2.956,29,1,2021.0,16
689,689,6.438,29,1,2021.0,17
690,690,12.538,29,1,2021.0,18
691,691,6.996,29,1,2021.0,19
692,692,3.622,29,1,2021.0,20
693,693,2.456,29,1,2021.0,21
694,694,4.338,29,1,2021.0,22
695,695,2.34,29,1,2021.0,23
696,696,4.51,30,1,2021.0,0
697,697,2.242,30,1,2021.0,1
698,698,4.13,30,1,2021.0,2
699,699,2.216,30,1,2021.0,3
700,700,4.192,30,1,2021.0,4
701,701,2.856,30,1,2021.0,5
702,702,3.534,30,1,2021.0,6
703,703,3.99,30,1,2021.0,7
704,704,10.422,30,1,2021.0,8
705,705,8.052,30,1,2021.0,9
706,706,4.006,30,1,2021.0,10
707,707,7.172,30,1,2021.0,11
708,708,5.298,30,1,2021.0,12
709,709,6.376,30,1,2021.0,13
710,710,6.222,30,1,2021.0,14
711,711,8.922,30,1,2021.0,15
712,712,5.088,30,1,2021.0,16
713,713,4.14,30,1,2021.0,17
714,714,11.956,30,1,2021.0,18
715,715,5.724,30,1,2021.0,19
716,716,3.71,30,1,2021.0,20
717,717,3.196,30,1,2021.0,21
718,718,4.36,30,1,2021.0,22
719,719,2.474,30,1,2021.0,23
720,720,4.428,31,1,2021.0,0
721,721,2.942,31,1,2021.0,1
722,722,4.878,31,1,2021.0,2
723,723,2.668,31,1,2021.0,3
724,724,3.932,31,1,2021.0,4
725,725,3.636,31,1,2021.0,5
726,726,3.278,31,1,2021.0,6
727,727,4.188,31,1,2021.0,7
728,728,10.642,31,1,2021.0,8
729,729,5.7,31,1,2021.0,9
730,730,3.642,31,1,2021.0,10
731,731,4.7,31,1,2021.0,11
732,732,4.478,31,1,2021.0,12
733,733,4.734,31,1,2021.0,13
