,Unnamed: 0,values,date,month,year,hour
114,114.0,17.068,5.0,1.0,2023.0,18.0
115,115.0,8.012,5.0,1.0,2023.0,19.0
116,116.0,6.656,5.0,1.0,2023.0,20.0
117,117.0,4.488,5.0,1.0,2023.0,21.0
118,118.0,6.516,5.0,1.0,2023.0,22.0
119,119.0,4.496,5.0,1.0,2023.0,23.0
120,120.0,4.408,6.0,1.0,2023.0,0.0
121,121.0,4.656,6.0,1.0,2023.0,1.0
122,122.0,4.008,6.0,1.0,2023.0,2.0
123,123.0,3.976,6.0,1.0,2023.0,3.0
124,124.0,10.8,6.0,1.0,2023.0,4.0
125,125.0,6.148,6.0,1.0,2023.0,5.0
126,126.0,19.152,6.0,1.0,2023.0,6.0
127,127.0,22.492,6.0,1.0,2023.0,7.0
128,128.0,7.824,6.0,1.0,2023.0,8.0
129,129.0,5.064,6.0,1.0,2023.0,9.0
130,130.0,8.984,6.0,1.0,2023.0,10.0
131,131.0,10.968,6.0,1.0,2023.0,11.0
132,132.0,9.272,6.0,1.0,2023.0,12.0
133,133.0,6.696,6.0,1.0,2023.0,13.0
134,134.0,5.652,6.0,1.0,2023.0,14.0
135,135.0,7.316,6.0,1.0,2023.0,15.0
136,136.0,14.68,6.0,1.0,2023.0,16.0
137,137.0,25.852,6.0,1.0,2023.0,17.0
138,138.0,16.536,6.0,1.0,2023.0,18.0
139,139.0,6.656,6.0,1.0,2023.0,19.0
140,140.0,4.536,6.0,1.0,2023.0,20.0
141,141.0,4.46,6.0,1.0,2023.0,21.0
142,142.0,6.116,6.0,1.0,2023.0,22.0
143,143.0,4.092,6.0,1.0,2023.0,23.0
144,144.0,4.424,7.0,1.0,2023.0,0.0
145,145.0,6.164,7.0,1.0,2023.0,1.0
146,146.0,4.136,7.0,1.0,2023.0,2.0
147,147.0,6.568,7.0,1.0,2023.0,3.0
148,148.0,4.436,7.0,1.0,2023.0,4.0
149,149.0,5.212,7.0,1.0,2023.0,5.0
150,150.0,20.568,7.0,1.0,2023.0,6.0
151,151.0,15.46,7.0,1.0,2023.0,7.0
152,152.0,7.656,7.0,1.0,2023.0,8.0
153,153.0,5.2,7.0,1.0,2023.0,9.0
154,154.0,13.988,7.0,1.0,2023.0,10.0
155,155.0,20.808,7.0,1.0,2023.0,11.0
156,156.0,9.36,7.0,1.0,2023.0,12.0
157,157.0,6.04,7.0,1.0,2023.0,13.0
158,158.0,6.456,7.0,1.0,2023.0,14.0
159,159.0,10.628,7.0,1.0,2023.0,15.0
160,160.0,25.444,7.0,1.0,2023.0,16.0
161,161.0,22.764,7.0,1.0,2023.0,17.0
162,162.0,16.596,7.0,1.0,2023.0,18.0
163,163.0,10.18,7.0,1.0,2023.0,19.0
164,164.0,4.484,7.0,1.0,2023.0,20.0
165,165.0,4.356,7.0,1.0,2023.0,21.0
166,166.0,4.384,7.0,1.0,2023.0,22.0
167,167.0,6.26,7.0,1.0,2023.0,23.0
168,168.0,4.428,8.0,1.0,2023.0,0.0
169,169.0,4.22,8.0,1.0,2023.0,1.0
170,170.0,4.084,8.0,1.0,2023.0,2.0
171,171.0,6.18,8.0,1.0,2023.0,3.0
172,172.0,4.3,8.0,1.0,2023.0,4.0
173,173.0,4.152,8.0,1.0,2023.0,5.0
174,174.0,19.092,8.0,1.0,2023.0,6.0
175,175.0,18.404,8.0,1.0,2023.0,7.0
176,176.0,5.528,8.0,1.0,2023.0,8.0
177,177.0,5.928,8.0,1.0,2023.0,9.0
178,178.0,6.616,8.0,1.0,2023.0,10.0
179,179.0,10.0,8.0,1.0,2023.0,11.0
180,180.0,9.232,8.0,1.0,2023.0,12.0
181,181.0,6.016,8.0,1.0,2023.0,13.0
182,182.0,9.012,8.0,1.0,2023.0,14.0
183,183.0,9.148,8.0,1.0,2023.0,15.0
184,184.0,27.212,8.0,1.0,2023.0,16.0
185,185.0,31.684,8.0,1.0,2023.0,17.0
186,186.0,18.88,8.0,1.0,2023.0,18.0
187,187.0,4.364,8.0,1.0,2023.0,19.0
188,188.0,5.964,8.0,1.0,2023.0,20.0
189,189.0,4.068,8.0,1.0,2023.0,21.0
190,190.0,4.32,8.0,1.0,2023.0,22.0
191,191.0,6.012,8.0,1.0,2023.0,23.0
192,192.0,3.976,9.0,1.0,2023.0,0.0
193,193.0,4.184,9.0,1.0,2023.0,1.0
194,194.0,6.5,9.0,1.0,2023.0,2.0
195,195.0,4.196,9.0,1.0,2023.0,3.0
196,196.0,5.112,9.0,1.0,2023.0,4.0
197,197.0,5.232,9.0,1.0,2023.0,5.0
198,198.0,19.572,9.0,1.0,2023.0,6.0
199,199.0,23.872,9.0,1.0,2023.0,7.0
200,200.0,7.936,9.0,1.0,2023.0,8.0
201,201.0,7.78,9.0,1.0,2023.0,9.0
202,202.0,6.052,9.0,1.0,2023.0,10.0
203,203.0,7.888,9.0,1.0,2023.0,11.0
204,204.0,4.724,9.0,1.0,2023.0,12.0
205,205.0,5.148,9.0,1.0,2023.0,13.0
206,206.0,9.92,9.0,1.0,2023.0,14.0
207,207.0,4.94,9.0,1.0,2023.0,15.0
208,208.0,11.976,9.0,1.0,2023.0,16.0
209,209.0,25.192,9.0,1.0,2023.0,17.0
210,210.0,18.548,9.0,1.0,2023.0,18.0
211,211.0,4.364,9.0,1.0,2023.0,19.0
212,212.0,4.532,9.0,1.0,2023.0,20.0
213,213.0,4.356,9.0,1.0,2023.0,21.0
214,214.0,6.104,9.0,1.0,2023.0,22.0
215,215.0,4.372,9.0,1.0,2023.0,23.0
216,216.0,4.516,10.0,1.0,2023.0,0.0
217,217.0,6.136,10.0,1.0,2023.0,1.0
218,218.0,4.1,10.0,1.0,2023.0,2.0
219,219.0,4.156,10.0,1.0,2023.0,3.0
220,220.0,4.384,10.0,1.0,2023.0,4.0
221,221.0,11.416,10.0,1.0,2023.0,5.0
222,222.0,19.188,10.0,1.0,2023.0,6.0
223,223.0,20.228,10.0,1.0,2023.0,7.0
224,224.0,5.996,10.0,1.0,2023.0,8.0
225,225.0,6.712,10.0,1.0,2023.0,9.0
226,226.0,5.496,10.0,1.0,2023.0,10.0
227,227.0,5.224,10.0,1.0,2023.0,11.0
228,228.0,5.912,10.0,1.0,2023.0,12.0
229,229.0,6.428,10.0,1.0,2023.0,13.0
230,230.0,5.032,10.0,1.0,2023.0,14.0
231,231.0,5.796,10.0,1.0,2023.0,15.0
232,232.0,18.916,10.0,1.0,2023.0,16.0
233,233.0,32.516,10.0,1.0,2023.0,17.0
234,234.0,17.512,10.0,1.0,2023.0,18.0
235,235.0,4.484,10.0,1.0,2023.0,19.0
236,236.0,4.448,10.0,1.0,2023.0,20.0
237,237.0,4.56,10.0,1.0,2023.0,21.0
238,238.0,4.512,10.0,1.0,2023.0,22.0
239,239.0,6.432,10.0,1.0,2023.0,23.0
240,240.0,4.74,11.0,1.0,2023.0,0.0
241,241.0,4.328,11.0,1.0,2023.0,1.0
242,242.0,4.34,11.0,1.0,2023.0,2.0
243,243.0,4.22,11.0,1.0,2023.0,3.0
244,244.0,6.104,11.0,1.0,2023.0,4.0
245,245.0,4.452,11.0,1.0,2023.0,5.0
246,246.0,19.628,11.0,1.0,2023.0,6.0
247,247.0,21.8,11.0,1.0,2023.0,7.0
248,248.0,9.204,11.0,1.0,2023.0,8.0
249,249.0,5.776,11.0,1.0,2023.0,9.0
250,250.0,5.64,11.0,1.0,2023.0,10.0
251,251.0,10.588,11.0,1.0,2023.0,11.0
252,252.0,9.232,11.0,1.0,2023.0,12.0
253,253.0,5.188,11.0,1.0,2023.0,13.0
254,254.0,5.904,11.0,1.0,2023.0,14.0
255,255.0,5.884,11.0,1.0,2023.0,15.0
256,256.0,21.188,11.0,1.0,2023.0,16.0
257,257.0,25.356,11.0,1.0,2023.0,17.0
258,258.0,16.74,11.0,1.0,2023.0,18.0
259,259.0,4.236,11.0,1.0,2023.0,19.0
260,260.0,6.44,11.0,1.0,2023.0,20.0
261,261.0,4.572,11.0,1.0,2023.0,21.0
262,262.0,4.476,11.0,1.0,2023.0,22.0
263,263.0,4.24,11.0,1.0,2023.0,23.0
264,264.0,4.248,12.0,1.0,2023.0,0.0
265,265.0,11.668,12.0,1.0,2023.0,1.0
266,266.0,5.296,12.0,1.0,2023.0,2.0
267,267.0,4.316,12.0,1.0,2023.0,3.0
268,268.0,6.616,12.0,1.0,2023.0,4.0
269,269.0,4.648,12.0,1.0,2023.0,5.0
270,270.0,19.388,12.0,1.0,2023.0,6.0
271,271.0,18.076,12.0,1.0,2023.0,7.0
272,272.0,4.944,12.0,1.0,2023.0,8.0
273,273.0,6.66,12.0,1.0,2023.0,9.0
274,274.0,7.424,12.0,1.0,2023.0,10.0
275,275.0,7.304,12.0,1.0,2023.0,11.0
276,276.0,4.464,12.0,1.0,2023.0,12.0
277,277.0,6.208,12.0,1.0,2023.0,13.0
278,278.0,7.392,12.0,1.0,2023.0,14.0
279,279.0,6.864,12.0,1.0,2023.0,15.0
280,280.0,23.292,12.0,1.0,2023.0,16.0
281,281.0,26.744,12.0,1.0,2023.0,17.0
282,282.0,17.068,12.0,1.0,2023.0,18.0
283,283.0,8.012,12.0,1.0,2023.0,19.0
284,284.0,6.656,12.0,1.0,2023.0,20.0
285,285.0,4.488,12.0,1.0,2023.0,21.0
286,286.0,6.516,12.0,1.0,2023.0,22.0
287,287.0,4.496,12.0,1.0,2023.0,23.0
288,288.0,4.408,13.0,1.0,2023.0,0.0
289,289.0,4.656,13.0,1.0,2023.0,1.0
290,290.0,4.008,13.0,1.0,2023.0,2.0
291,291.0,3.976,13.0,1.0,2023.0,3.0
292,292.0,10.8,13.0,1.0,2023.0,4.0
293,293.0,6.148,13.0,1.0,2023.0,5.0
294,294.0,19.152,13.0,1.0,2023.0,6.0
295,295.0,22.492,13.0,1.0,2023.0,7.0
296,296.0,7.824,13.0,1.0,2023.0,8.0
297,297.0,5.064,13.0,1.0,2023.0,9.0
298,298.0,8.984,13.0,1.0,2023.0,10.0
299,299.0,10.968,13.0,1.0,2023.0,11.0
300,300.0,9.272,13.0,1.0,2023.0,12.0
301,301.0,6.696,13.0,1.0,2023.0,13.0
302,302.0,5.652,13.0,1.0,2023.0,14.0
303,303.0,7.316,13.0,1.0,2023.0,15.0
304,304.0,14.68,13.0,1.0,2023.0,16.0
305,305.0,25.852,13.0,1.0,2023.0,17.0
306,306.0,16.536,13.0,1.0,2023.0,18.0
307,307.0,6.656,13.0,1.0,2023.0,19.0
308,308.0,4.536,13.0,1.0,2023.0,20.0
309,309.0,4.46,13.0,1.0,2023.0,21.0
310,310.0,6.116,13.0,1.0,2023.0,22.0
311,311.0,4.092,13.0,1.0,2023.0,23.0
312,312.0,4.424,14.0,1.0,2023.0,0.0
313,313.0,6.164,14.0,1.0,2023.0,1.0
314,314.0,4.136,14.0,1.0,2023.0,2.0
315,315.0,6.568,14.0,1.0,2023.0,3.0
316,316.0,4.436,14.0,1.0,2023.0,4.0
317,317.0,5.212,14.0,1.0,2023.0,5.0
318,318.0,20.568,14.0,1.0,2023.0,6.0
319,319.0,15.46,14.0,1.0,2023.0,7.0
320,320.0,7.656,14.0,1.0,2023.0,8.0
321,321.0,5.2,14.0,1.0,2023.0,9.0
322,322.0,13.988,14.0,1.0,2023.0,10.0
323,323.0,20.808,14.0,1.0,2023.0,11.0
324,324.0,9.36,14.0,1.0,2023.0,12.0
325,325.0,6.04,14.0,1.0,2023.0,13.0
326,326.0,6.456,14.0,1.0,2023.0,14.0
327,327.0,10.628,14.0,1.0,2023.0,15.0
328,328.0,25.444,14.0,1.0,2023.0,16.0
329,329.0,22.764,14.0,1.0,2023.0,17.0
330,330.0,16.596,14.0,1.0,2023.0,18.0
331,331.0,10.18,14.0,1.0,2023.0,19.0
332,332.0,4.484,14.0,1.0,2023.0,20.0
333,333.0,4.356,14.0,1.0,2023.0,21.0
334,334.0,4.384,14.0,1.0,2023.0,22.0
335,335.0,6.26,14.0,1.0,2023.0,23.0
336,336.0,4.428,15.0,1.0,2023.0,0.0
337,337.0,4.22,15.0,1.0,2023.0,1.0
338,338.0,4.084,15.0,1.0,2023.0,2.0
339,339.0,6.18,15.0,1.0,2023.0,3.0
340,340.0,4.3,15.0,1.0,2023.0,4.0
341,341.0,4.152,15.0,1.0,2023.0,5.0
342,342.0,19.092,15.0,1.0,2023.0,6.0
343,343.0,18.404,15.0,1.0,2023.0,7.0
344,344.0,5.528,15.0,1.0,2023.0,8.0
345,345.0,5.928,15.0,1.0,2023.0,9.0
346,346.0,6.616,15.0,1.0,2023.0,10.0
347,347.0,10.0,15.0,1.0,2023.0,11.0
348,348.0,9.232,15.0,1.0,2023.0,12.0
349,349.0,6.016,15.0,1.0,2023.0,13.0
350,350.0,9.012,15.0,1.0,2023.0,14.0
351,351.0,9.148,15.0,1.0,2023.0,15.0
352,352.0,27.212,15.0,1.0,2023.0,16.0
353,353.0,31.684,15.0,1.0,2023.0,17.0
354,354.0,18.88,15.0,1.0,2023.0,18.0
355,355.0,4.364,15.0,1.0,2023.0,19.0
356,356.0,5.964,15.0,1.0,2023.0,20.0
357,357.0,4.068,15.0,1.0,2023.0,21.0
358,358.0,4.32,15.0,1.0,2023.0,22.0
359,359.0,6.012,15.0,1.0,2023.0,23.0
360,360.0,3.976,16.0,1.0,2023.0,0.0
361,361.0,4.184,16.0,1.0,2023.0,1.0
362,362.0,6.5,16.0,1.0,2023.0,2.0
363,363.0,4.196,16.0,1.0,2023.0,3.0
364,364.0,5.112,16.0,1.0,2023.0,4.0
365,365.0,5.232,16.0,1.0,2023.0,5.0
366,366.0,19.572,16.0,1.0,2023.0,6.0
367,367.0,23.872,16.0,1.0,2023.0,7.0
368,368.0,7.936,16.0,1.0,2023.0,8.0
369,369.0,7.78,16.0,1.0,2023.0,9.0
370,370.0,6.052,16.0,1.0,2023.0,10.0
371,371.0,7.888,16.0,1.0,2023.0,11.0
372,372.0,4.724,16.0,1.0,2023.0,12.0
373,373.0,5.148,16.0,1.0,2023.0,13.0
374,374.0,9.92,16.0,1.0,2023.0,14.0
375,375.0,4.94,16.0,1.0,2023.0,15.0
376,376.0,11.976,16.0,1.0,2023.0,16.0
377,377.0,25.192,16.0,1.0,2023.0,17.0
378,378.0,18.548,16.0,1.0,2023.0,18.0
379,379.0,4.364,16.0,1.0,2023.0,19.0
380,380.0,4.532,16.0,1.0,2023.0,20.0
381,381.0,4.356,16.0,1.0,2023.0,21.0
382,382.0,6.104,16.0,1.0,2023.0,22.0
383,383.0,4.372,16.0,1.0,2023.0,23.0
384,384.0,4.516,17.0,1.0,2023.0,0.0
385,385.0,6.136,17.0,1.0,2023.0,1.0
386,386.0,4.1,17.0,1.0,2023.0,2.0
387,387.0,4.156,17.0,1.0,2023.0,3.0
388,388.0,4.384,17.0,1.0,2023.0,4.0
389,389.0,11.416,17.0,1.0,2023.0,5.0
390,390.0,19.188,17.0,1.0,2023.0,6.0
391,391.0,20.228,17.0,1.0,2023.0,7.0
392,392.0,5.996,17.0,1.0,2023.0,8.0
393,393.0,6.712,17.0,1.0,2023.0,9.0
394,394.0,5.496,17.0,1.0,2023.0,10.0
395,395.0,5.224,17.0,1.0,2023.0,11.0
396,396.0,5.912,17.0,1.0,2023.0,12.0
397,397.0,6.428,17.0,1.0,2023.0,13.0
398,398.0,5.032,17.0,1.0,2023.0,14.0
399,399.0,5.796,17.0,1.0,2023.0,15.0
400,400.0,18.916,17.0,1.0,2023.0,16.0
401,401.0,32.516,17.0,1.0,2023.0,17.0
402,402.0,17.512,17.0,1.0,2023.0,18.0
403,403.0,4.484,17.0,1.0,2023.0,19.0
404,404.0,4.448,17.0,1.0,2023.0,20.0
405,405.0,4.56,17.0,1.0,2023.0,21.0
406,406.0,4.512,17.0,1.0,2023.0,22.0
407,407.0,6.432,17.0,1.0,2023.0,23.0
408,408.0,4.74,18.0,1.0,2023.0,0.0
409,409.0,4.328,18.0,1.0,2023.0,1.0
410,410.0,4.34,18.0,1.0,2023.0,2.0
411,411.0,4.22,18.0,1.0,2023.0,3.0
412,412.0,6.104,18.0,1.0,2023.0,4.0
413,413.0,4.452,18.0,1.0,2023.0,5.0
414,414.0,19.628,18.0,1.0,2023.0,6.0
415,415.0,21.8,18.0,1.0,2023.0,7.0
416,416.0,9.204,18.0,1.0,2023.0,8.0
417,417.0,5.776,18.0,1.0,2023.0,9.0
418,418.0,5.64,18.0,1.0,2023.0,10.0
419,419.0,10.588,18.0,1.0,2023.0,11.0
420,420.0,9.232,18.0,1.0,2023.0,12.0
421,421.0,5.188,18.0,1.0,2023.0,13.0
422,422.0,5.904,18.0,1.0,2023.0,14.0
423,423.0,5.884,18.0,1.0,2023.0,15.0
424,424.0,21.188,18.0,1.0,2023.0,16.0
425,425.0,25.356,18.0,1.0,2023.0,17.0
426,426.0,16.74,18.0,1.0,2023.0,18.0
427,427.0,4.236,18.0,1.0,2023.0,19.0
428,428.0,6.44,18.0,1.0,2023.0,20.0
429,429.0,4.572,18.0,1.0,2023.0,21.0
430,430.0,4.476,18.0,1.0,2023.0,22.0
431,431.0,4.24,18.0,1.0,2023.0,23.0
432,432.0,4.248,19.0,1.0,2023.0,0.0
433,433.0,11.668,19.0,1.0,2023.0,1.0
434,434.0,5.296,19.0,1.0,2023.0,2.0
435,435.0,4.316,19.0,1.0,2023.0,3.0
436,436.0,6.616,19.0,1.0,2023.0,4.0
437,437.0,4.648,19.0,1.0,2023.0,5.0
438,438.0,19.388,19.0,1.0,2023.0,6.0
439,439.0,18.076,19.0,1.0,2023.0,7.0
440,440.0,4.944,19.0,1.0,2023.0,8.0
441,441.0,6.66,19.0,1.0,2023.0,9.0
442,442.0,7.424,19.0,1.0,2023.0,10.0
443,443.0,7.304,19.0,1.0,2023.0,11.0
444,444.0,4.464,19.0,1.0,2023.0,12.0
445,445.0,6.208,19.0,1.0,2023.0,13.0
446,446.0,7.392,19.0,1.0,2023.0,14.0
447,447.0,6.864,19.0,1.0,2023.0,15.0
448,448.0,23.292,19.0,1.0,2023.0,16.0
449,449.0,26.744,19.0,1.0,2023.0,17.0
450,450.0,17.068,19.0,1.0,2023.0,18.0
451,451.0,8.012,19.0,1.0,2023.0,19.0
452,452.0,6.656,19.0,1.0,2023.0,20.0
453,453.0,4.488,19.0,1.0,2023.0,21.0
454,454.0,6.516,19.0,1.0,2023.0,22.0
455,455.0,4.496,19.0,1.0,2023.0,23.0
456,456.0,4.408,20.0,1.0,2023.0,0.0
457,457.0,4.656,20.0,1.0,2023.0,1.0
458,458.0,4.008,20.0,1.0,2023.0,2.0
459,459.0,3.976,20.0,1.0,2023.0,3.0
460,460.0,10.8,20.0,1.0,2023.0,4.0
461,461.0,6.148,20.0,1.0,2023.0,5.0
462,462.0,19.152,20.0,1.0,2023.0,6.0
463,463.0,22.492,20.0,1.0,2023.0,7.0
464,464.0,7.824,20.0,1.0,2023.0,8.0
465,465.0,5.064,20.0,1.0,2023.0,9.0
466,466.0,8.984,20.0,1.0,2023.0,10.0
467,467.0,10.968,20.0,1.0,2023.0,11.0
468,468.0,9.272,20.0,1.0,2023.0,12.0
469,469.0,6.696,20.0,1.0,2023.0,13.0
470,470.0,5.652,20.0,1.0,2023.0,14.0
471,471.0,7.316,20.0,1.0,2023.0,15.0
472,472.0,14.68,20.0,1.0,2023.0,16.0
473,473.0,25.852,20.0,1.0,2023.0,17.0
474,474.0,16.536,20.0,1.0,2023.0,18.0
475,475.0,6.656,20.0,1.0,2023.0,19.0
476,476.0,4.536,20.0,1.0,2023.0,20.0
477,477.0,4.46,20.0,1.0,2023.0,21.0
478,478.0,6.116,20.0,1.0,2023.0,22.0
479,479.0,4.092,20.0,1.0,2023.0,23.0
480,480.0,4.424,21.0,1.0,2023.0,0.0
481,481.0,6.164,21.0,1.0,2023.0,1.0
482,482.0,4.136,21.0,1.0,2023.0,2.0
483,483.0,6.568,21.0,1.0,2023.0,3.0
484,484.0,4.436,21.0,1.0,2023.0,4.0
485,485.0,5.212,21.0,1.0,2023.0,5.0
486,486.0,20.568,21.0,1.0,2023.0,6.0
487,487.0,15.46,21.0,1.0,2023.0,7.0
488,488.0,7.656,21.0,1.0,2023.0,8.0
489,489.0,5.2,21.0,1.0,2023.0,9.0
490,490.0,13.988,21.0,1.0,2023.0,10.0
491,491.0,20.808,21.0,1.0,2023.0,11.0
492,492.0,9.36,21.0,1.0,2023.0,12.0
493,493.0,6.04,21.0,1.0,2023.0,13.0
494,494.0,6.456,21.0,1.0,2023.0,14.0
495,495.0,10.628,21.0,1.0,2023.0,15.0
496,496.0,25.444,21.0,1.0,2023.0,16.0
497,497.0,22.764,21.0,1.0,2023.0,17.0
498,498.0,16.596,21.0,1.0,2023.0,18.0
499,499.0,10.18,21.0,1.0,2023.0,19.0
500,500.0,4.484,21.0,1.0,2023.0,20.0
501,501.0,4.356,21.0,1.0,2023.0,21.0
502,502.0,4.384,21.0,1.0,2023.0,22.0
503,503.0,6.26,21.0,1.0,2023.0,23.0
504,504.0,4.428,22.0,1.0,2023.0,0.0
505,505.0,4.22,22.0,1.0,2023.0,1.0
506,506.0,4.084,22.0,1.0,2023.0,2.0
507,507.0,6.18,22.0,1.0,2023.0,3.0
508,508.0,4.3,22.0,1.0,2023.0,4.0
509,509.0,4.152,22.0,1.0,2023.0,5.0
510,510.0,19.092,22.0,1.0,2023.0,6.0
511,511.0,18.404,22.0,1.0,2023.0,7.0
512,512.0,5.528,22.0,1.0,2023.0,8.0
513,513.0,5.928,22.0,1.0,2023.0,9.0
514,514.0,6.616,22.0,1.0,2023.0,10.0
515,515.0,10.0,22.0,1.0,2023.0,11.0
